Data,LU1681044647
12/1978,10000
01/1979,10795.389216310676
02/1979,10661.525138898674
03/1979,10718.06510905041
04/1979,10630.080302921042
05/1979,10827.509756421574
06/1979,11144.441106161665
07/1979,11048.092922087773
08/1979,10987.813332438447
09/1979,11322.602345449146
10/1979,11238.024459542943
11/1979,11886.150681222398
12/1979,11650.453394544233
01/1980,11865.05260744196
02/1980,11560.897106438713
03/1980,10612.776259392898
04/1980,11790.54667952327
05/1980,11685.305416046482
06/1980,11657.274384492252
07/1980,11534.033164290062
08/1980,11402.837637293002
09/1980,11864.669535538873
10/1980,12813.30270123617
11/1980,13584.86071153216
12/1980,13903.995582241098
01/1981,13321.428750364761
02/1981,15260.72046037436
03/1981,16078.52307930493
04/1981,15641.919064930233
05/1981,16523.898930697167
06/1981,18376.832930836103
07/1981,19513.31149919287
08/1981,20459.9974130477
09/1981,17679.813764905906
10/1981,19128.50098162451
11/1981,20629.318088084376
12/1981,20229.903743641316
01/1982,20253.143368238452
02/1982,20396.07193410861
03/1982,19625.739465563012
04/1982,20245.332659535856
05/1982,19932.024293203067
06/1982,20017.257099166854
07/1982,21285.634421024504
08/1982,21398.19434396824
09/1982,22320.239447258038
10/1982,22225.369984910038
11/1982,24941.148488406387
12/1982,25631.463153769346
01/1983,27957.721860164704
02/1983,33272.28885719759
03/1983,34433.86452288779
04/1983,39264.939354332455
05/1983,39285.91556681316
06/1983,39587.78515145961
07/1983,42544.81961204688
08/1983,45260.14641902462
09/1983,45725.264055442254
10/1983,43873.26489141111
11/1983,46299.919228594285
12/1983,46586.764134600395
01/1984,50830.89440678229
02/1984,49165.88117011444
03/1984,48777.5980012162
04/1984,47676.35690119904
05/1984,44980.83812433705
06/1984,44569.20390729628
07/1984,45568.57151860671
08/1984,46222.60975440337
09/1984,44507.636977527945
10/1984,44527.93913807998
11/1984,41160.0071057438
12/1984,41970.34618258573
01/1985,46556.31809407585
02/1985,45098.656261956115
03/1985,46823.05103872375
04/1985,44333.946362593735
05/1985,44155.172066624655
06/1985,43061.017504996
07/1985,45914.103801311976
08/1985,43627.60900626482
09/1985,47101.18316070198
10/1985,48356.91906990749
11/1985,52321.927427949275
12/1985,54066.47322148054
01/1986,53049.85180467405
02/1986,55790.49972643012
03/1986,57380.69221946377
04/1986,63682.15238740583
05/1986,61197.09848142732
06/1986,64730.02928575315
07/1986,63955.069739452614
08/1986,64371.5539528835
09/1986,63168.09858175877
10/1986,64110.09935482783
11/1986,64871.37522019603
12/1986,64634.575110760095
01/1987,60528.28847544621
02/1987,64977.56540724342
03/1987,68332.57110596757
04/1987,71503.20581688147
