Data,LU0962078753
06/2007,10000
07/2007,10167.39617311965
08/2007,10297.856104093686
09/2007,10360.214083696117
10/2007,10456.562426990125
11/2007,10725.752956667264
12/2007,10740.519816450458
01/2008,11022.28804042682
02/2008,11121.95816224555
03/2008,11146.543341617298
04/2008,11006.906603033325
05/2008,11029.381514149518
06/2008,11185.56608307084
07/2008,11191.724139336695
08/2008,11369.02589073446
09/2008,11006.050141467624
10/2008,10154.745317643235
11/2008,10175.952866211677
12/2008,10720.045747747185
01/2009,10710.747658772783
02/2009,10483.197834179851
03/2009,10890.596505148027
04/2009,10856.556036533713
05/2009,10970.765758969406
06/2009,11082.810453142925
07/2009,11145.416448775453
08/2009,11330.038936595993
09/2009,11458.160160427487
10/2009,11562.957507041136
11/2009,11767.118068539286
12/2009,11603.955975830759
01/2010,11662.144595407019
02/2010,11592.075670618135
03/2010,11746.043785558164
04/2010,11871.776329088665
05/2010,11870.71131949805
06/2010,11929.48554943263
07/2010,11908.700244410373
08/2010,12244.698542954497
09/2010,12266.068487468792
10/2010,12346.515469741915
11/2010,12125.931215017003
12/2010,12153.638949093565
01/2011,12085.730781440408
02/2011,12213.235030337939
03/2011,12290.09314698822
04/2011,12483.539112425575
05/2011,12647.404293618607
06/2011,12706.566840147116
07/2011,12985.460875482999
08/2011,13038.209996192765
09/2011,13141.4668809033
10/2011,13172.408951980104
11/2011,13294.534955930865
12/2011,13568.10642562407
01/2012,13777.752538840496
02/2012,13795.91476970652
03/2012,13701.217389679836
04/2012,13768.442338167772
05/2012,14049.33652765994
06/2012,13905.607994892469
07/2012,14145.034859569487
08/2012,14177.798921212729
09/2012,14132.841068561736
10/2012,14209.687925256845
11/2012,14434.855135096625
12/2012,14442.342388297353
01/2013,14498.090614509294
02/2013,14476.187903792554
03/2013,14654.963417275989
04/2013,14848.344411720256
05/2013,14363.701969229198
06/2013,13780.739078192833
07/2013,13877.07041011348
08/2013,13741.471311804939
09/2013,13860.813885887696
10/2013,14004.542391013896
11/2013,13882.95996186303
12/2013,13689.545983992393
01/2014,13956.019415725905
02/2014,13999.15296343733
03/2014,14058.309241956518
04/2014,14226.916763701009
05/2014,14465.16971888344
06/2014,14478.187506169099
07/2014,14556.705099383991
08/2014,14860.92880384177
09/2014,14622.387293943115
10/2014,14733.556600340446
11/2014,15011.093125919715
12/2014,14966.8929356407
01/2015,15499.698733636036
02/2015,15224.386384476316
03/2015,15406.971213863408
04/2015,15364.809266208465
05/2015,15203.745871618037
06/2015,14983.650235420517
07/2015,15177.947183345404
08/2015,14992.697004324005
09/2015,14977.761139950528
10/2015,14995.481813593615
11/2015,15058.340653089552
12/2015,14782.993697725673
01/2016,15111.07851516868
02/2016,15140.554199728344
03/2016,15328.938303225852
04/2016,15241.790511311681
05/2016,15319.083356899093
06/2016,15987.246131900496
07/2016,16069.898215874393
08/2016,16472.11073699112
09/2016,16492.245290261093
10/2016,16326.651945515478
11/2016,15836.187698768505
12/2016,16000.518508880263
01/2017,16015.191191192482
02/2017,16112.252562579008
03/2017,16044.516058619738
04/2017,17134.01664222825
05/2017,17043.95006094943
06/2017,16778.195265252576
07/2017,16735.27378118679
08/2017,17064.418120722767
09/2017,16762.870075061895
10/2017,16869.97819033962
11/2017,16936.956760891
12/2017,17047.437605906558
01/2018,16820.05942495443
02/2018,16751.63159847416
03/2018,16980.160646207918
04/2018,16816.45245732543
05/2018,19092.830098011807
06/2018,19072.28957094502
07/2018,18962.06002382498
08/2018,18974.665525989636
09/2018,18843.810084193738
10/2018,19085.361324602607
11/2018,18941.436921686338
12/2018,19000.213061104998
01/2019,19309.11181125792
02/2019,19382.2538738524
03/2019,20069.110802137202
04/2019,20049.089870928874
05/2019,20378.16936492228
06/2019,20227.293615196493
07/2019,20720.003818707788
08/2019,21447.84762625818
09/2019,21490.162119812456
10/2019,21045.467873853537
11/2019,21106.414233259573
12/2019,20862.0620643636
01/2020,21609.049744441512
02/2020,21771.553745723315
03/2020,20816.724212387064
04/2020,21617.522395071104
05/2020,21570.43482169946
06/2020,21644.910801705497
07/2020,21544.970779464355
08/2020,21297.4938516357
09/2020,21459.818844683352
10/2020,21585.02499258418
11/2020,21540.055333042157
12/2020,21485.50178402878
01/2021,21461.14054330227
02/2021,20992.55217007765
03/2021,21605.042276399687
04/2021,21403.87010395999
05/2021,21696.06842586438
06/2021,22045.68326594289
07/2021,22913.576528797672
08/2021,22907.433461580604
09/2021,22719.1989821375
10/2021,23288.691088947333
11/2021,24157.661295127742
12/2021,23779.088105586572
01/2022,23474.54429457468
02/2022,23509.31710733632
03/2022,23224.098843946434
04/2022,23118.776530342606
05/2022,22058.074173804325
06/2022,21447.41636234691
07/2022,22983.396739504366
08/2022,21984.853747268007
09/2022,20734.765641865888
10/2022,20763.897878361757
11/2022,20814.858734333982
12/2022,19749.375320581177
01/2023,20007.930902226286
02/2023,19881.663182241733
03/2023,20241.014685222384
04/2023,19867.24212571748
05/2023,19975.582356261333
06/2023,19795.580582536582
07/2023,19697.422214570364
08/2023,19668.793035890878
09/2023,19396.33285184898
10/2023,19226.133004683532
11/2023,19503.99374055257
12/2023,20075.799556762828
01/2024,20061.40871880213
