Data,LU1900068328
12/1987,10000
01/1988,10065.142336874052
02/1988,10344.620916429889
03/1988,11365.985925157143
04/1988,11881.374916850513
05/1988,12776.40004796762
06/1988,13567.934783353041
07/1988,14802.62244218029
08/1988,14280.61345861194
09/1988,13973.591073397363
10/1988,14447.590767620166
11/1988,13790.408979008356
12/1988,13856.673171188453
01/1989,15898.632975731136
02/1989,14927.688050639963
03/1989,15300.720175066948
04/1989,16040.704467792171
05/1989,16093.138236707047
06/1989,15845.515214143541
07/1989,16465.19037741631
08/1989,17431.770338649614
09/1989,18218.312503776688
10/1989,16995.02088104425
11/1989,16929.90253227558
12/1989,16977.124050155147
01/1990,16384.68819129953
02/1990,15988.731188558257
03/1990,16136.999205650945
04/1990,15131.335124567735
05/1990,16319.792462147281
06/1990,16924.755696934382
07/1990,17335.803922333085
08/1990,15052.593364158005
09/1990,13395.13240056774
10/1990,12880.50165755735
11/1990,12349.145393040168
12/1990,12672.448520326456
01/1991,13420.46984872448
02/1991,14561.203980601686
03/1991,16356.153262068718
04/1991,17668.64725477914
05/1991,17870.388299111553
06/1991,18287.39785910945
07/1991,19118.646982553717
08/1991,18365.480442235985
09/1991,17839.475275521418
10/1991,18386.68922299038
11/1991,17645.108927776753
12/1991,17565.61509614988
01/1992,18264.627406908483
02/1992,19145.934452341076
03/1992,19565.930804961787
04/1992,20081.848077948212
05/1992,20701.520035200967
06/1992,20109.43148310274
07/1992,18692.24755268076
08/1992,17353.812544466582
09/1992,17757.965315407248
10/1992,19277.551235988736
11/1992,20122.40172214314
12/1992,20171.149615268976
01/1993,20810.002170634765
02/1993,22699.249590233514
03/1993,23085.56552663224
04/1993,23747.98049078718
05/1993,24706.80171393497
06/1993,24811.140449587838
07/1993,26679.83012655772
08/1993,28860.713389168122
09/1993,28291.01507698316
10/1993,33384.294850846825
11/1993,33538.38642954376
12/1993,40664.34448296142
01/1994,39857.37049925109
02/1994,37904.06631129519
03/1994,33364.613323179794
04/1994,34743.32710770751
05/1994,35349.97393846056
06/1994,33454.66637218134
07/1994,34079.85773259712
08/1994,36623.07943954239
09/1994,35294.75925107863
10/1994,35263.86128761571
11/1994,32982.60467035775
12/1994,32999.111903177676
01/1995,29367.381252233125
02/1995,31111.989596202446
03/1995,29849.973555814944
04/1995,29418.88872716626
05/1995,32291.998084412466
06/1995,31534.409911476465
07/1995,32184.423020236416
08/1995,32034.713531189722
09/1995,32712.31767474642
10/1995,31643.816213827122
11/1995,31244.796639606717
12/1995,33080.846820269915
01/1996,35703.77911051629
02/1996,36430.833097981485
03/1996,36589.180788680365
