Data,LU1681043599
12/1978,10000
01/1979,10395.764238583843
02/1979,10242.436061228627
03/1979,10665.303089165016
04/1979,10765.107046337407
05/1979,10692.161991225048
06/1979,10869.458427284875
07/1979,10555.343894045815
08/1979,11008.929397779648
09/1979,11130.981800913476
10/1979,10343.455367490782
11/1979,10614.8701511321
12/1979,10650.54733712146
01/1980,11176.913759177754
02/1980,11282.2612645433
03/1980,10598.668452553244
04/1980,11423.975348388118
05/1980,11463.207514548445
06/1980,11832.438671884649
07/1980,12040.455350644426
08/1980,12514.949987067172
09/1980,12855.718155371385
10/1980,13558.465582218438
11/1980,14615.671391351989
12/1980,14742.068516816767
01/1981,14350.694312715495
02/1981,15367.371115601669
03/1981,15918.569004379837
04/1981,16343.462472147412
05/1981,16997.092156029055
06/1981,17611.081556181034
07/1981,17834.451251581944
08/1981,17950.821810734447
09/1981,15841.004180946964
10/1981,15836.690314073734
11/1981,16824.945090309277
12/1981,16687.69964030124
01/1982,16687.059018575572
02/1982,16192.201703517954
03/1982,16031.01701423391
04/1982,17070.882446268417
05/1982,16065.516806471689
06/1982,16223.428494936219
07/1982,16351.38776991044
08/1982,17637.833007669124
09/1982,17878.113212494874
10/1982,19325.00122433695
11/1982,20680.941611687464
12/1982,20711.12534118216
01/1983,20995.187669460516
02/1983,21820.481833604186
03/1983,22692.809927645114
04/1983,24653.553262320023
05/1983,24554.06050000968
06/1983,26090.803775499742
07/1983,25962.31697749205
08/1983,26937.363493806486
09/1983,27489.13956610009
10/1983,26707.345443146205
11/1983,28118.431801947656
12/1983,29188.158762305004
01/1984,30078.4328297131
02/1984,28662.45729860803
03/1984,28930.134043872702
04/1984,29322.522013877177
05/1984,28118.95087024926
06/1984,28344.796162770657
07/1984,28367.988318715692
08/1984,31554.115935982984
09/1984,32906.551513324885
10/1984,33848.69889124747
11/1984,32825.45899396208
12/1984,34819.88860620394
01/1985,37621.9649761529
02/1985,39083.032296217614
03/1985,40513.10646861671
04/1985,37588.85410787792
05/1985,39778.856915716795
06/1985,39764.61128099941
07/1985,38587.47637462397
08/1985,37550.857897083864
09/1985,38426.725456597254
10/1985,37989.00913621885
11/1985,39319.32329536555
12/1985,40171.487374638404
01/1986,39906.45413986951
02/1986,41773.1301206314
03/1986,44572.95352756308
04/1986,46019.490833972355
05/1986,45067.22778519629
06/1986,47044.50656994631
07/1986,46012.32193450177
08/1986,48512.067930180325
09/1986,46199.21901538753
10/1986,44881.576750383836
11/1986,47240.23295236613
12/1986,47476.54923881965
01/1987,49850.53567238198
02/1987,50564.66198317839
03/1987,53587.02112250124
04/1987,55968.11495912155
05/1987,55344.851594224776
06/1987,56281.61302540285
07/1987,58212.775311283716
08/1987,62108.34491735606
09/1987,59410.862962660816
10/1987,48940.2364378391
11/1987,44841.389270366555
12/1987,45340.55238270525
01/1988,46912.56136355599
02/1988,51046.39114416226
03/1988,51850.12770636369
04/1988,52165.00618848275
05/1988,51599.716283282665
06/1988,53416.08792419054
07/1988,57134.85973929451
08/1988,55176.67729865426
09/1988,57070.16966570707
10/1988,59333.16707353408
11/1988,58936.24406385317
12/1988,59500.31918797138
01/1989,64064.63414082317
02/1989,64417.20080246319
03/1989,64396.415518739595
04/1989,66212.44960937406
05/1989,67326.19223811153
06/1989,67728.80430195922
07/1989,72057.63969057634
08/1989,71362.52941755085
09/1989,74463.07118731843
10/1989,69229.97081741999
11/1989,70924.39672821782
12/1989,70153.30864533669
01/1990,64879.7969557734
02/1990,61239.27169238651
03/1990,58512.97438807995
04/1990,56895.98802845604
05/1990,61826.246511492995
06/1990,61763.92870853444
07/1990,60408.5259369594
08/1990,52308.955641185225
09/1990,46836.91530531539
10/1990,49676.51645929859
11/1990,47861.683149118115
12/1990,49409.22490134398
01/1991,51310.44549552868
02/1991,55094.668897036856
03/1991,58164.67396333127
04/1991,61706.94203391765
05/1991,63910.753182348504
06/1991,62161.77541348883
07/1991,65142.60772806835
08/1991,63466.63600757501
09/1991,63294.81253914798
10/1991,64197.01390296776
11/1991,59064.01962274719
12/1991,61314.45542096011
01/1992,60565.74353295289
02/1992,60797.1834234346
03/1992,59443.5496367423
04/1992,59690.57865209669
05/1992,60841.03006016247
06/1992,57082.52688863161
07/1992,54470.049044258536
08/1992,54353.01479386541
09/1992,55063.81637737284
10/1992,55764.951261365946
11/1992,60444.930367369
12/1992,60855.89127699613
01/1993,62214.057104591724
02/1993,65235.869646863845
03/1993,69317.88272728783
04/1993,70022.24789358253
05/1993,71771.85430071199
06/1993,73204.95975645824
07/1993,77838.88962455193
08/1993,81984.93036074484
09/1993,77226.08357163936
10/1993,80242.47489299938
11/1993,77691.72123345849
12/1993,81413.65861490999
01/1994,87915.05466739637
02/1994,86396.37163763524
03/1994,80916.14392077447
04/1994,83614.71026701725
05/1994,81983.10984379268
06/1994,80383.48289351605
07/1994,79343.88263899284
08/1994,81784.0149061192
09/1994,78738.00951836504
10/1994,79387.46133732246
11/1994,77030.65909515061
12/1994,79324.45051676698
01/1995,76493.11009904103
02/1995,76716.17695964532
03/1995,77246.98741104311
04/1995,78367.66940050284
05/1995,80216.40757713196
06/1995,79479.38571525329
07/1995,82443.44044342331
08/1995,83002.891149493
09/1995,86471.8942206685
10/1995,83740.73321265895
11/1995,86790.78321620528
12/1995,90696.86714046724
01/1996,93410.94490970815
02/1996,94470.96828046614
03/1996,95932.25871584323
04/1996,98974.99731845714
05/1996,100210.80711473645
06/1996,99884.7990237794
07/1996,94839.3063820798
08/1996,95010.16383696756
09/1996,99535.9108493581
10/1996,100491.26463411695
11/1996,104709.2189405604
12/1996,105259.43634824996
01/1997,109371.83835715735
02/1997,115393.7359598044
03/1997,114365.8255225316
04/1997,118688.55463352372
05/1997,125569.41887538282
06/1997,133251.80219833046
07/1997,143202.63989535123
08/1997,137365.90959305986
09/1997,140964.09371224293
10/1997,131054.034731776
11/1997,130565.00773237455
12/1997,135658.15265048924
01/1998,142579.93607517422
02/1998,151821.08445350165
03/1998,158743.66395455413
04/1998,159135.44364299095
05/1998,154673.92392818228
06/1998,159422.02231388632
07/1998,159468.6058021501
08/1998,137565.12862501596
09/1998,133400.76953141665
10/1998,140022.3850752901
11/1998,152575.11462475787
12/1998,158936.86743611496
01/1999,167650.28056113864
02/1999,168533.79716367385
03/1999,179982.79149176818
04/1999,189555.16841514222
05/1999,185005.46892481533
06/1999,195949.34933304111
07/1999,188587.73759665617
08/1999,190321.2613547586
09/1999,186764.03685550243
10/1999,200371.43902245053
11/1999,213181.4721189404
12/1999,231512.4185097051
01/2000,223838.2092915703
02/2000,226123.03515449227
03/2000,245726.54996681053
04/2000,247352.23518222498
05/2000,235333.38859683502
06/2000,236714.26192704652
07/2000,237736.5653435854
08/2000,254652.42654883608
09/2000,244879.55481391997
10/2000,250622.68856496745
11/2000,228058.9310002775
12/2000,216181.04757486455
01/2001,220560.03389327903
02/2001,202808.23010076335
03/2001,198312.4115446938
04/2001,211812.51420722296
05/2001,218747.69762084665
06/2001,211794.01536403786
07/2001,202332.37735158586
08/2001,184051.70580189998
09/2001,168247.1943058784
10/2001,173094.27871946804
11/2001,186220.00002281557
12/2001,189119.99882608984
01/2002,187048.0135897636
02/2002,185043.61445769295
03/2002,191519.5862105972
04/2002,179116.32969200914
05/2002,172114.38040592024
06/2002,152058.91303829706
07/2002,141912.85419408084
08/2002,141387.40806673025
09/2002,125431.29639652224
10/2002,134579.25151471805
11/2002,140872.14448701122
12/2002,126826.09562019147
01/2003,119180.79938195307
02/2003,117426.46581522314
03/2003,115787.77980322482
04/2003,123339.54758664215
05/2003,122703.00952381155
06/2003,129086.68043687595
07/2003,132920.35654373595
08/2003,140592.14351504133
09/2003,132593.31627237605
10/2003,140768.9781240536
11/2003,138420.024175021
12/2003,139642.5600928283
01/2004,144657.44502535227
02/2004,146631.2662253744
03/2004,147923.50235685435
04/2004,148206.43925481196
05/2004,146432.36627304048
06/2004,149920.73777557386
07/2004,146375.7402365467
08/2004,146098.71163023918
09/2004,145241.36753520847
10/2004,144917.74825576556
11/2004,146082.76248354017
12/2004,147983.18110171164
01/2005,151107.5055172851
02/2005,153235.85627207905
03/2005,153608.86604880195
04/2005,150294.37842397115
05/2005,160682.58923043584
06/2005,165225.4505781702
07/2005,170930.58526253194
08/2005,170681.9972405564
09/2005,177329.74292344143
10/2005,173244.80940302883
11/2005,182825.9529850805
12/2005,186374.94924045147
01/2006,189480.74959864645
02/2006,193010.2632144482
03/2006,193461.31070051118
04/2006,192389.1073447324
05/2006,180976.6392588795
06/2006,183072.1334566188
07/2006,183377.52039956392
08/2006,186849.6531790814
09/2006,191871.01132323837
10/2006,198288.41838864746
11/2006,195324.92862499942
12/2006,199688.20953754915
01/2007,205351.3243578768
02/2007,200243.71835846457
03/2007,202207.58000166385
04/2007,206609.68522296107
05/2007,214730.94795462396
06/2007,212186.23292768621
07/2007,204362.17545190864
08/2007,204172.2059038631
09/2007,206667.06088136515
10/2007,208989.05424798816
11/2007,196116.30150813266
12/2007,194050.0890936842
01/2008,177363.57940702417
02/2008,172827.83245868568
03/2008,164134.1482603971
04/2008,175732.6211265701
05/2008,178724.79627589587
06/2008,161742.63955884107
07/2008,159285.81005233355
08/2008,166334.12591448383
09/2008,150924.69135136876
10/2008,137083.87791148204
11/2008,128469.42649788916
12/2008,121213.02891441344
01/2009,120056.6340494486
02/2009,109195.72015568586
03/2009,111536.30442838954
04/2009,124321.42283097732
05/2009,127631.21950711201
06/2009,126691.38842365198
07/2009,137342.76554383175
08/2009,141622.6227676906
09/2009,143491.4067059349
10/2009,139398.00522640118
11/2009,142896.28935881043
12/2009,151647.10210417135
01/2010,149911.53922519516
02/2010,156413.72673489308
03/2010,167172.35639160196
04/2010,169202.21340342716
05/2010,165472.02981545145
06/2010,160215.02707499484
07/2010,163089.27435780116
08/2010,161257.51607626863
09/2010,163739.17497585923
10/2010,167229.12254808442
11/2010,174378.8554409213
12/2010,182045.30008609526
01/2011,181613.66248480056
02/2011,185985.51169482394
03/2011,179257.64086854892
04/2011,178604.34280498343
05/2011,180617.8415086098
06/2011,176866.97577689204
07/2011,175954.35268456163
08/2011,161350.8163774636
09/2011,157702.3406897956
10/2011,167775.1264286552
11/2011,170737.35946843112
12/2011,176905.5889665926
01/2012,182385.51421107168
02/2012,187437.62355042328
03/2012,191024.69984550047
04/2012,190824.4195691408
05/2012,185691.6859531953
06/2012,192196.2427406712
07/2012,199455.39439343163
08/2012,199145.8323486332
09/2012,199505.8321877631
10/2012,197133.66186765945
11/2012,199703.13483413338
12/2012,200188.08985009807
01/2013,204794.69550972278
02/2013,211645.87889237716
03/2013,222016.9501632861
04/2013,224260.57187525067
05/2013,225412.71669242217
06/2013,218543.2179516457
07/2013,226600.1603548923
08/2013,222375.5137558445
09/2013,228758.46688586264
10/2013,235270.4483976296
11/2013,239904.84408255652
12/2013,241707.6875114085
01/2014,237414.38525167914
02/2014,243864.10521145165
03/2014,244582.61685495178
04/2014,245905.26952555063
05/2014,255143.45094347288
06/2014,258657.16480910088
07/2014,259755.1394110525
08/2014,269241.51738442015
09/2014,274442.7444687751
10/2014,277432.4580029099
