Data,LU1681048713
01/2014,10000
02/2014,10503.833000529166
03/2014,10260.164612751549
04/2014,10252.366918517491
05/2014,10639.947230402455
06/2014,10522.683343986262
07/2014,10178.139444414142
08/2014,10327.541010319808
09/2014,10277.52486745508
10/2014,10541.95853161401
11/2014,11128.56865653305
12/2014,10943.106442816998
01/2015,11608.870583797801
02/2015,12235.162247532708
03/2015,12507.607947336928
04/2015,11969.77456477131
05/2015,12081.7620629391
06/2015,11818.964153162766
07/2015,12452.924845142332
08/2015,11095.81521155042
09/2015,10768.825050519325
10/2015,11849.376987858304
11/2015,11907.80660650221
12/2015,11214.988895408878
01/2016,10423.960267356284
02/2016,10566.815211296991
03/2016,10818.416838034665
04/2016,10435.315676539185
05/2016,10279.100149682587
06/2016,9931.291176572558
07/2016,10672.724859354557
08/2016,10534.094683039768
09/2016,10584.694817530826
10/2016,10774.261112798775
11/2016,11137.984632714073
12/2016,11352.376264465076
01/2017,11655.059092766955
02/2017,11856.872913241736
03/2017,12275.56778280859
04/2017,12509.222751593987
05/2017,12457.259902470256
06/2017,12441.14607664778
07/2017,12243.136027856654
08/2017,12413.30785035636
09/2017,12713.510484902063
10/2017,13382.238984064856
11/2017,13400.88694106302
12/2017,13660.859827955843
01/2018,13937.991122065354
02/2018,13666.914688875779
03/2018,13472.830216758415
04/2018,14284.708682790688
05/2018,14850.963956191903
06/2018,14571.536129962951
07/2018,14483.931102537017
08/2018,14634.410379272711
09/2018,14510.518586825649
10/2018,13289.185124426373
11/2018,13070.264863571721
12/2018,12458.006929793428
01/2019,13384.695682530548
02/2019,14116.86377113619
03/2019,14355.888817803916
04/2019,14987.360074121447
05/2019,13637.647116361735
06/2019,14543.100031732705
07/2019,14709.523415317388
08/2019,14096.986298162888
09/2019,14521.151653235482
10/2019,15026.305907385491
11/2019,15683.472348418265
12/2019,16101.998637313105
01/2020,15830.492690584864
02/2020,14499.380341612396
03/2020,11764.044221998462
04/2020,13412.413444758326
05/2020,13881.222251676692
06/2020,14564.19963938096
07/2020,14667.35397275061
08/2020,16382.465188411552
09/2020,16388.62022108035
10/2020,15992.202665556011
11/2020,19110.634321671652
12/2020,19950.448726499733
01/2021,19704.736934224813
02/2021,20976.869105851165
03/2021,22224.902387501243
04/2021,22870.35981077891
05/2021,23389.170860741808
06/2021,23977.184212809494
07/2021,24035.076084695018
08/2021,23275.9692453057
09/2021,22997.573371164704
10/2021,25291.675918691442
11/2021,25981.379240358678
12/2021,26389.603438710903
01/2022,24588.236602097193
02/2022,23843.57116861849
03/2022,23625.54851702777
04/2022,22815.80990428793
05/2022,21205.08602835807
06/2022,19840.672210328048
07/2022,22755.595359951123
08/2022,21989.736642670552
09/2022,20433.597696488177
10/2022,20716.793228281735
11/2022,22780.112150409495
12/2022,21159.73403319245
01/2023,24139.026529173203
02/2023,24065.081831036016
03/2023,24502.931946279055
04/2023,24552.222693181266
05/2023,23527.341712340996
06/2023,25343.131394145952
07/2023,25413.94221704039
08/2023,23781.561322039615
09/2023,22276.444918840934
10/2023,21017.184678886304
11/2023,22073.0039023818
12/2023,23321.590737033148
01/2024,23097.462456936388
02/2024,25359.65277382298
03/2024,25110.044594726147
04/2024,23557.98684033944
