Data,LU2090062782
10/2012,10000
11/2012,10252.167981111186
12/2012,10419.891405978165
01/2013,10313.668943777577
02/2013,10262.389849631201
03/2013,10356.007551803972
04/2013,10966.659594824514
05/2013,10625.809339533504
06/2013,10337.711745400296
07/2013,10418.500783449259
08/2013,10252.22470155542
09/2013,10359.788030924134
10/2013,10592.979749550113
11/2013,10597.055914914665
12/2013,10495.966450557435
01/2014,10971.48865627642
02/2014,11125.969120633932
03/2014,11331.187105433373
04/2014,11560.445582495353
05/2014,11744.296016819328
06/2014,12009.339344010961
07/2014,12300.717553564311
08/2014,12915.408629435397
09/2014,12834.288929519644
10/2014,12977.158453480066
11/2014,13450.622314119595
12/2014,13881.40884351751
01/2015,14994.417869704454
02/2015,15179.819575742062
03/2015,15913.615649766904
04/2015,15214.846499365876
05/2015,14512.358461537742
06/2015,13393.561611879959
07/2015,14213.028387355995
08/2015,13753.112029709779
09/2015,14194.991905287696
10/2015,14575.996865069952
11/2015,14503.83919464014
12/2015,14154.028422105033
01/2016,14878.475448788744
02/2016,15282.23953924982
03/2016,15535.823456552916
04/2016,14985.47118838046
05/2016,15409.170603143277
06/2016,16566.752018987463
07/2016,16917.299555627043
08/2016,16696.600282451953
09/2016,16731.415046315175
10/2016,15799.257123778245
11/2016,15157.665607478833
12/2016,15269.450267156059
01/2017,14482.598840416658
02/2017,14891.63792425856
03/2017,14660.837652322396
04/2017,14793.383995565893
05/2017,14935.00147464607
06/2017,14793.367693630335
07/2017,14815.155042810567
08/2017,15113.454707526262
09/2017,14896.536986998799
10/2017,15231.957495913428
11/2017,15431.49166789757
12/2017,15137.432419672825
01/2018,15161.471580057258
02/2018,15215.664753176718
03/2018,15749.270939677912
04/2018,15603.701298682685
05/2018,15415.60160844648
06/2018,15545.004260422971
07/2018,15428.217071387284
08/2018,15329.535824762685
09/2018,15257.598585878652
10/2018,15221.135277448651
11/2018,15305.430840674762
12/2018,15555.095856612266
01/2019,15931.82161239707
02/2019,15758.42336108378
03/2019,16442.228073926002
04/2019,16390.768250781748
05/2019,16892.239730247114
06/2019,17856.744275513953
07/2019,18514.967806866658
08/2019,19755.973077022205
09/2019,19567.474507384228
10/2019,19057.287878980416
11/2019,18702.71530354793
12/2019,18199.246695293485
01/2020,19327.922376661878
02/2020,19687.89856247571
03/2020,18524.467024959264
04/2020,18941.134018275177
05/2020,18880.724786149738
06/2020,19236.735910519095
07/2020,19739.840177554117
08/2020,19317.91781736906
09/2020,20020.27754955888
10/2020,20468.9192604825
11/2020,20504.200606369388
12/2020,20572.12037269825
01/2021,20242.926188249643
02/2021,19311.60873086895
03/2021,19214.777162147082
04/2021,18700.458747528926
05/2021,18670.544966960257
06/2021,18886.881590863224
07/2021,19743.00196433642
08/2021,19473.833884710177
09/2021,18936.89069964918
10/2021,19022.230553295587
11/2021,19617.542608636777
12/2021,18870.65062123872
01/2022,18505.467739211042
02/2022,17723.145748579533
03/2022,17015.975119474602
04/2022,15456.092379212972
05/2022,14677.215934555206
06/2022,13986.996724828237
07/2022,15360.257907531359
08/2022,13760.583881643299
09/2022,12681.322821453643
10/2022,12647.290011253623
11/2022,13628.294925144563
12/2022,12092.072806734497
01/2023,12762.050413804656
02/2023,12075.841081271736
03/2023,12594.471639997995
04/2023,12485.474387325587
05/2023,12505.80984922645
06/2023,12676.260768111582
07/2023,12424.887487155373
08/2023,12413.779384103444
09/2023,11531.73167968296
10/2023,11445.94635287764
11/2023,12308.742013834917
12/2023,13323.496852858048
01/2024,13092.845043891295
02/2024,12893.07589286137
03/2024,13152.162344795854
04/2024,12727.918360703778
