Data,LU1481201611
01/2000,10000
02/2000,11089.465742251225
03/2000,11388.419808365192
04/2000,10960.608850161354
05/2000,11105.59952926257
06/2000,11021.336569503062
07/2000,11414.70984346719
08/2000,11896.462113695437
09/2000,11499.585633519502
10/2000,11796.89459357411
11/2000,11080.800914070642
12/2000,10933.609077330144
01/2001,11146.436460366676
02/2001,10681.121024122827
03/2001,10457.91760759328
04/2001,11217.319858561044
05/2001,11315.078298314556
06/2001,10739.48843017155
07/2001,10430.19309238885
08/2001,10001.28337412711
09/2001,8699.91508261772
10/2001,9404.811094120447
11/2001,9763.520254714422
12/2001,10212.296169058045
01/2002,10388.159228205595
02/2002,10417.993514769527
03/2002,10997.994177934548
04/2002,10678.179912171356
05/2002,10248.14011653547
06/2002,9479.144366013612
07/2002,8608.316932720862
08/2002,8531.28352599017
09/2002,7635.859663551774
10/2002,8273.137891664326
11/2002,8648.224390079553
12/2002,7979.881168223713
01/2003,7531.190722202824
02/2003,7156.486704171743
03/2003,6995.103383588272
04/2003,7709.325200923272
05/2003,7916.38560097337
06/2003,8057.735174130467
07/2003,8361.480760094171
08/2003,8598.491613376917
09/2003,8361.333363386555
10/2003,8863.423768310695
11/2003,8936.81719155689
12/2003,9147.244363983764
01/2004,9569.16881938728
02/2004,9871.007391847656
03/2004,9738.61820815107
04/2004,9762.36263480374
05/2004,9718.649939790848
06/2004,9902.401310635225
07/2004,9862.698637711193
08/2004,9863.250616892983
09/2004,10116.215641992714
10/2004,10258.462482779787
11/2004,10533.316605670478
12/2004,10668.35398582805
01/2005,10982.150924597421
02/2005,11335.96872857398
03/2005,11243.764445237342
04/2005,11000.015694585234
05/2005,11568.343147798356
06/2005,12013.976466388702
07/2005,12446.349206942501
08/2005,12826.356507396773
09/2005,13572.156196492671
10/2005,13051.499504486148
11/2005,13459.133872706034
12/2005,13962.753511153232
01/2006,14625.396052197708
02/2006,15045.359432716268
03/2006,15550.218748465983
04/2006,15939.716193337743
05/2006,15180.175907309876
06/2006,15386.480180576511
07/2006,15568.675640332913
08/2006,15953.77536711873
09/2006,16265.703267180288
10/2006,17011.25447995174
11/2006,17299.78230323412
12/2006,17907.847872867784
01/2007,18223.974322343547
02/2007,17856.955851144707
03/2007,18546.28545814265
04/2007,19097.548418618262
05/2007,19691.44326093738
06/2007,19516.938568594316
07/2007,19322.574493480377
08/2007,19276.865338286694
09/2007,19578.05975548302
10/2007,20327.547365908118
11/2007,19646.972800828848
12/2007,19481.697933626947
01/2008,17589.79941753533
02/2008,17716.810282985414
03/2008,16733.034902196723
04/2008,17627.343081699375
05/2008,17948.226380675886
06/2008,16403.217206074012
07/2008,16233.075834830179
08/2008,16570.95486837478
09/2008,14619.041722340471
10/2008,12883.753273697896
