Data,LU2059756598
10/2018,10000
11/2018,10057.04752314911
12/2018,9541.767652038758
01/2019,10052.5736253838
02/2019,10456.563744418334
03/2019,10706.89065395775
04/2019,11093.23799133954
05/2019,10629.208825239264
06/2019,11132.424088415619
07/2019,11130.132116310715
08/2019,11116.02229309023
09/2019,11582.040055879152
10/2019,11820.537272568192
11/2019,12146.62887332247
12/2019,12339.797799353755
01/2020,12270.196970210243
02/2020,11317.515609808672
03/2020,10043.058320992981
04/2020,10656.597807630094
05/2020,11026.666465154161
06/2020,11385.032235056024
07/2020,11264.922297743138
08/2020,11607.623062686147
09/2020,11489.17039715884
10/2020,10821.009343102467
11/2020,12230.660293915673
12/2020,12598.248310886016
01/2021,12540.31212784107
02/2021,12719.985933825
03/2021,13424.548555636176
04/2021,13767.14100889711
05/2021,14032.948905264662
06/2021,14524.145422906586
07/2021,14982.75559456422
08/2021,15470.774025487319
09/2021,14788.625957981114
10/2021,15534.906036642979
11/2021,15161.477694393303
12/2021,16042.92958275022
01/2022,15075.168567537285
02/2022,14306.8980833448
03/2022,14668.192911919135
04/2022,14479.449537752478
05/2022,13963.742946139142
06/2022,13075.634557637573
07/2022,14292.030706451329
08/2022,13360.209916697995
09/2022,12376.510675570726
10/2022,13056.225073212501
11/2022,13991.551020447383
12/2022,13450.285191935223
01/2023,14466.466808545922
02/2023,14679.611501681842
03/2023,14876.82945349016
04/2023,15218.7935152593
05/2023,14776.804029271074
06/2023,15017.161019626568
07/2023,15262.181614254936
08/2023,14882.346851000128
09/2023,14497.275620017213
10/2023,14095.034255939265
11/2023,15233.46940709671
12/2023,15782.349431005403
01/2024,16186.044899085318
02/2024,16577.48557668973
03/2024,17051.47930518045
04/2024,16672.23417493427
