Data,LU0671493277
12/2000,10000
01/2001,10497.891934789626
02/2001,10184.767607771342
03/2001,9703.366224504589
04/2001,10094.4144690452
05/2001,10379.982703605505
06/2001,9877.88617135394
07/2001,9496.24834724014
08/2001,9041.374809001258
09/2001,7673.235815550589
10/2001,8339.742849178492
11/2001,9109.05042210187
12/2001,9230.715587015287
01/2002,9435.60323983292
02/2002,9459.10767638397
03/2002,9935.048504577599
04/2002,9939.943054900617
05/2002,9667.93216654666
06/2002,8904.481828074016
07/2002,8164.646422916362
08/2002,8018.470044785437
09/2002,6947.632418027498
10/2002,7355.626494755129
11/2002,7688.505018767632
12/2002,7150.1098613221575
01/2003,6970.388811859935
02/2003,6653.7361154640375
03/2003,6534.567011876179
04/2003,7372.227915719602
05/2003,7642.248172147612
06/2003,8049.391483127967
07/2003,8402.154002750141
08/2003,8836.510070055829
09/2003,8740.505484149506
10/2003,9458.345356677662
11/2003,9653.26760163091
12/2003,9590.413100524582
01/2004,10253.51757808402
02/2004,10568.117905145155
03/2004,10375.79652258508
04/2004,10443.223991086668
05/2004,10166.761851345607
06/2004,10606.936325426848
07/2004,10308.774111620367
08/2004,10249.209067628972
09/2004,10476.982553290705
10/2004,10701.527493319134
11/2004,11270.58772970495
12/2004,11605.621887335465
01/2005,12334.67649060568
02/2005,12952.089217760053
03/2005,12857.172859450107
04/2005,12467.75702946612
05/2005,13273.654093491545
06/2005,13989.159424214613
07/2005,14906.23654006784
08/2005,15085.975305827391
09/2005,15826.30255040176
10/2005,14730.5894866862
11/2005,15158.071885151632
12/2005,15759.247810776698
01/2006,17151.64929416061
02/2006,17966.15048666117
03/2006,18504.904004639593
04/2006,18885.000962933733
05/2006,17383.20061072195
06/2006,17259.524437767748
07/2006,16988.864687387835
08/2006,17245.3915100561
09/2006,17660.560813458997
10/2006,18576.295424254262
11/2006,19066.304769803683
12/2006,19995.86557298104
01/2007,21050.52816466931
02/2007,20885.04234139714
03/2007,21913.538372632396
04/2007,22716.833296373745
05/2007,23517.584918399476
06/2007,23189.07232115154
07/2007,22789.12081576821
08/2007,21782.664878964137
09/2007,21382.888136673086
10/2007,22456.507986580506
11/2007,20284.13530220055
12/2007,19841.92557940248
01/2008,17313.82418940746
02/2008,17819.25456770613
03/2008,17485.636189886707
04/2008,18175.762051293303
05/2008,18450.23970200107
06/2008,16427.682360037757
07/2008,15671.37909289285
08/2008,16173.986442989059
09/2008,13264.345232420976
10/2008,10679.178458909471
11/2008,9929.764838070443
12/2008,10011.9831427309
01/2009,9783.242336645471
02/2009,9080.044865355949
03/2009,9308.260659263424
04/2009,11232.974919965543
05/2009,12182.164785105182
06/2009,12085.356023016833
07/2009,13021.899653357108
08/2009,14345.129941284496
09/2009,15435.56289557711
10/2009,14576.753727712134
11/2009,14625.05169620236
12/2009,15185.819350938586
01/2010,15279.10740715238
02/2010,15072.921423419197
03/2010,16319.648356550466
04/2010,16361.27316711722
05/2010,15018.460516166184
06/2010,14796.68449025939
07/2010,15665.337262402869
08/2010,15228.04937225243
09/2010,16227.806921253898
10/2010,17172.255696386692
11/2010,16567.539242051695
12/2010,18198.061539126014
01/2011,18266.85682837462
02/2011,18447.493384196445
03/2011,18637.49160308589
04/2011,19131.124090022808
05/2011,18918.632452300408
06/2011,18452.573840821962
07/2011,17273.61587600703
08/2011,15300.111538420757
09/2011,13988.204192352257
10/2011,14742.96444370909
11/2011,14102.413477561306
12/2011,13999.657500703092
01/2012,15136.606407416566
02/2012,15955.16468482037
03/2012,15971.97566922347
04/2012,15706.369673157727
05/2012,14360.61106510792
06/2012,14934.00263406925
07/2012,15123.081042874333
08/2012,15445.72921704682
09/2012,15914.476577761807
10/2012,16292.81478711822
11/2012,16643.136695273814
12/2012,17350.95193327029
01/2013,18393.913652190742
02/2013,18608.845236310317
03/2013,18491.49099319672
04/2013,18965.995154205855
05/2013,19613.340016558763
06/2013,18669.36375180203
07/2013,19991.183849627494
08/2013,20060.06850586325
09/2013,21457.829186885174
10/2013,22682.42548268776
11/2013,23101.132188246884
12/2013,23297.85531380791
01/2014,23687.173148971196
02/2014,25178.567811237353
03/2014,25361.16002257299
04/2014,25204.249501558777
05/2014,25792.338698408646
06/2014,25354.899747616935
07/2014,24260.490995324923
08/2014,24324.75299553175
09/2014,24152.37060997524
10/2014,23192.38705658505
11/2014,24137.700056569356
12/2014,24162.545017140335
01/2015,26160.449164778456
02/2015,28307.110399847013
03/2015,29377.53178369517
04/2015,29469.014258628
05/2015,30029.237419000077
06/2015,28860.875615968005
07/2015,30749.66009139545
08/2015,28874.648895777762
09/2015,27640.638945405113
10/2015,29851.804117089174
11/2015,30549.083133293265
12/2015,30134.694342087707
01/2016,27694.554996393566
02/2016,27475.308956582416
03/2016,28675.134239069368
04/2016,29108.617236296832
05/2016,29907.965836169216
06/2016,27776.676563633155
07/2016,29622.066052561837
08/2016,29773.494957282248
09/2016,30320.89208535229
10/2016,29925.81716048495
11/2016,29327.64016464918
12/2016,31284.3505477092
01/2017,31768.092113768238
02/2017,32562.338996033228
03/2017,34088.37137954084
04/2017,35327.91573484836
05/2017,36622.71619179355
06/2017,35739.95505577873
07/2017,36510.12040524822
08/2017,36631.57681435201
09/2017,38258.42074888952
10/2017,38829.767311605625
11/2017,38554.45864822708
12/2017,38972.104331540744
01/2018,40254.289045928286
02/2018,39051.69241999249
03/2018,38243.10560961052
04/2018,39675.53654530816
05/2018,39321.357979797314
06/2018,38882.95037966037
07/2018,39416.17133126578
08/2018,39167.76360480479
09/2018,38595.0443133299
10/2018,35446.48847659069
11/2018,34469.947343696644
12/2018,32185.870406719438
01/2019,34890.732516266806
02/2019,35931.08911216119
03/2019,36592.13877872843
04/2019,38414.536191761654
05/2019,36064.38754698577
06/2019,37821.1267253173
07/2019,37917.99909737069
08/2019,37251.515542949266
09/2019,38268.01720643306
10/2019,39148.35468808091
11/2019,40749.028647641644
12/2019,41443.050693949575
01/2020,40881.261548465875
02/2020,37971.755054466994
03/2020,30079.098689067378
04/2020,33305.97954236376
05/2020,34921.040742701305
06/2020,36124.20806829126
07/2020,36090.351460664744
08/2020,37875.505749357464
09/2020,37831.25805428972
10/2020,35189.853720166735
11/2020,41725.55649386672
12/2020,43692.07175430151
01/2021,44531.4627651595
02/2021,46250.55646688049
03/2021,48768.44670414511
04/2021,50034.98483378606
05/2021,51729.90105161783
06/2021,51188.82284873022
07/2021,52357.52182910166
08/2021,54202.28699086046
09/2021,52612.09343794254
10/2021,53757.977677989504
11/2021,51597.834872538704
12/2021,54381.06774851561
01/2022,52300.17652259346
02/2022,50571.73053904258
03/2022,50786.895108040895
04/2022,50361.378852136375
05/2022,50552.99883129856
06/2022,44519.52194395506
07/2022,46545.17498635428
08/2022,44485.32444837846
09/2022,40237.06586482668
10/2022,43119.95158779768
11/2022,45475.10486392983
12/2022,45120.42747715932
01/2023,49500.54097425329
02/2023,50741.85060309631
03/2023,48763.56981281834
04/2023,49438.77547798958
05/2023,47837.91246944462
06/2023,49449.539923575176
07/2023,50726.90906830038
08/2023,49576.60537476973
09/2023,47649.3207253933
10/2023,45215.59876804588
11/2023,49128.68642817753
12/2023,51644.67029650136
01/2024,51324.172188775025
02/2024,51162.14672545306
03/2024,53506.96042318737
04/2024,53326.5735957479
