Data,LU1602144575
12/1987,10000
01/1988,9295.616498900086
02/1988,10731.436798578765
03/1988,10726.582896021255
04/1988,10823.055172296916
05/1988,10790.543259535965
06/1988,11306.30442785022
07/1988,11853.905689930216
08/1988,11789.891668680864
09/1988,12421.441584385395
10/1988,13347.577907971454
11/1988,12947.682494629405
12/1988,13211.943273571462
01/1989,13544.99090110858
02/1989,13563.918149939082
03/1989,13755.959051028449
04/1989,14383.186127517169
05/1989,14429.377517179822
06/1989,15388.25164825664
07/1989,16104.603389622867
08/1989,16312.258673802115
09/1989,17235.425959546472
10/1989,15787.417878485667
11/1989,16532.522018488642
12/1989,17828.600322715734
01/1990,17105.187806736914
02/1990,16441.669721974627
03/1990,17651.892760473154
04/1990,17323.47028426821
05/1990,17508.939593778254
06/1990,18011.08118596289
07/1990,18216.074084749012
08/1990,15176.963238564173
09/1990,13174.679083155588
10/1990,14052.13769381695
11/1990,13636.56957995097
12/1990,13484.456628076201
01/1991,13798.10962762443
02/1991,14877.674279024313
03/1991,14848.72591272035
04/1991,15581.261205069006
05/1991,16448.605183111966
06/1991,15560.702585197145
07/1991,16119.324345404217
08/1991,16049.973027792637
09/1991,16110.059515752295
10/1991,15786.515469849493
11/1991,15205.484165614382
12/1991,15806.544044361017
01/1992,16031.503446213972
02/1992,16756.912792476378
03/1992,16765.32455169819
04/1992,16912.81855306201
05/1992,17448.072885979815
06/1992,16843.958089895845
07/1992,15330.967783268556
08/1992,14954.682778697479
09/1992,14927.821358386898
10/1992,14691.875551551057
11/1992,15485.678215454365
12/1992,15524.008220436805
01/1993,16200.785805251167
02/1993,17382.414095395758
03/1993,18081.386480120513
04/1993,17636.224651649307
05/1993,17606.29037860664
06/1993,17802.409900413528
07/1993,18736.321763008804
08/1993,20900.183656575864
09/1993,19954.63649980351
10/1993,20921.59357477539
11/1993,20645.20342953883
12/1993,22140.16097598194
01/1994,23265.323009886182
02/1994,22711.062749264634
03/1994,22266.59550459895
04/1994,23580.72328694671
05/1994,22007.881729155142
06/1994,21163.32723826903
07/1994,21864.12252942331
08/1994,22306.37364967064
09/1994,21067.807576649066
10/1994,21439.132402718486
11/1994,20912.087184020394
12/1994,21445.00592757875
01/1995,20916.689475379928
02/1995,21277.67355311755
03/1995,21076.454815380814
04/1995,21552.7785576976
05/1995,22180.24511201139
06/1995,22186.580618524316
07/1995,23184.429541852798
08/1995,22653.968671448543
09/1995,23164.98597753996
10/1995,22484.06577220879
11/1995,22640.52336553454
12/1995,23900.204426191835
01/1996,24956.872912668132
02/1996,25423.47718976756
03/1996,25572.18195605411
04/1996,26105.975711679683
05/1996,26746.920783152218
06/1996,26889.820198480065
07/1996,25928.654033824572
08/1996,25913.930895244313
09/1996,26928.89681159423
10/1996,27299.85085057028
11/1996,28434.077903810237
12/1996,29554.989983885906
01/1997,30829.03154358044
02/1997,32339.35706478679
03/1997,34042.644048436414
04/1997,33634.318026928864
05/1997,34540.90533983763
06/1997,37230.16563850463
07/1997,40348.96135269134
08/1997,38318.535621246614
09/1997,41048.64187518627
10/1997,37806.7315857665
11/1997,37766.65237578127
12/1997,40206.24680794168
