Data,LU0952581584
01/1985,10000
02/1985,10242.672927915182
03/1985,9870.758179430004
04/1985,9949.448449679945
05/1985,9939.317637272152
06/1985,10019.878578380665
07/1985,9860.496544466454
08/1985,9920.00152089365
09/1985,10715.215692249707
10/1985,10418.623607511543
11/1985,10666.834815808765
12/1985,10814.224458074985
01/1986,11190.157080043546
02/1986,11530.178523597271
03/1986,12454.50671235987
04/1986,12414.044946079248
05/1986,12492.728961439461
06/1986,12825.554677553519
07/1986,13306.076024840168
08/1986,13164.72515039659
09/1986,13053.23125945937
10/1986,12719.552394652024
11/1986,12423.731646083972
12/1986,12513.265061156037
01/1987,12555.0196527699
02/1987,12762.070279232466
03/1987,13408.500299918876
04/1987,14038.783060404916
05/1987,14043.606593386347
06/1987,13497.807289285196
07/1987,13155.666039235075
08/1987,13527.460699863119
09/1987,12873.324474988163
10/1987,13386.006806133037
11/1987,13412.190858347674
12/1987,14216.751705151215
01/1988,14574.940649832117
02/1988,14644.43416465786
03/1988,14897.208571341518
04/1988,15073.257350121483
05/1988,15380.673455625123
06/1988,15124.767228292762
07/1988,15653.654182559401
08/1988,15170.259939232898
09/1988,15644.059128384974
10/1988,16243.590862583455
11/1988,16412.356101992624
12/1988,16357.662160502961
01/1989,16546.215903770964
02/1989,16425.547805988597
03/1989,16263.678364237741
04/1989,16163.440091796976
05/1989,15831.622086298941
06/1989,15499.519998867147
07/1989,15755.525394043843
08/1989,15705.764465524766
09/1989,15668.80887301336
10/1989,14934.932942948102
11/1989,14551.932703713604
12/1989,13738.430173095026
01/1990,13108.03947409806
02/1990,12707.33146838599
03/1990,11772.471154115972
04/1990,11718.514226621317
05/1990,12662.58027319175
06/1990,12236.761208044454
07/1990,12037.767698402113
08/1990,11833.329269337379
09/1990,12200.64464453331
10/1990,13016.51321432444
11/1990,12941.684195401001
12/1990,12870.720242742278
01/1991,13287.396602272976
02/1991,13704.693757967389
03/1991,14343.199001324054
04/1991,14913.602944952516
05/1991,15141.943356831178
06/1991,15751.516090228166
07/1991,15519.10137420124
08/1991,15826.978391814922
09/1991,15892.576627803053
10/1991,16373.261055903084
11/1991,16218.778683031376
12/1991,16204.634834194827
01/1992,17088.398817545196
02/1992,16946.30376197351
03/1992,16679.165697862398
04/1992,16494.2560105346
05/1992,16916.34399869471
06/1992,16596.556510328628
07/1992,16336.162619095881
08/1992,16321.304175937108
09/1992,17586.042541657836
10/1992,18803.52331204553
11/1992,19422.190997123853
12/1992,19889.493441286468
01/1993,20075.92601349114
02/1993,22363.36396854047
03/1993,22063.71546175035
04/1993,22253.285392615002
05/1993,23095.705126615037
06/1993,25217.192741534363
07/1993,27348.492561971
08/1993,26701.539628331004
09/1993,26266.136877738107
10/1993,26601.391064758747
11/1993,27569.221049358042
12/1993,27361.1286939906
01/1994,27065.640372850245
02/1994,27648.60900353105
03/1994,27682.102524511647
