Data,LU0290357507
07/2007,10000
08/2007,10038.85608706902
09/2007,9987.798258683591
10/2007,10139.1734817159
11/2007,10103.634644052945
12/2007,10065.518347768702
01/2008,10334.484093066261
02/2008,10293.762489605102
03/2008,10220.089167998254
04/2008,10147.080395540346
05/2008,9928.06073098905
06/2008,9778.225074596512
07/2008,10090.303923579802
08/2008,10282.813674961646
09/2008,10193.696225538748
10/2008,10163.363586413807
11/2008,10993.705661950575
12/2008,11151.145917756856
01/2009,10672.076309371545
02/2009,10697.204660200836
03/2009,10857.848588872079
04/2009,11010.06406619281
05/2009,10578.350115119747
06/2009,10804.10302811973
07/2009,11214.275961924224
08/2009,11343.797689061757
09/2009,11465.548684767928
10/2009,11394.478821631385
11/2009,11552.29612482287
12/2009,11354.886571265431
01/2010,11501.067200500207
02/2010,11679.434439281002
03/2010,11796.540906490724
04/2010,11817.616938676812
05/2010,12007.473809323707
06/2010,11964.747708862002
07/2010,12133.928658588813
08/2010,13097.742511882068
09/2010,12741.311718332032
10/2010,12576.187312252216
11/2010,11988.164293677362
12/2010,11745.936997525332
01/2011,11627.981187785053
02/2011,11584.700419676923
03/2011,11446.204779256303
04/2011,11631.984299902353
05/2011,11825.436636149578
06/2011,11623.28749875005
07/2011,11717.012553388397
08/2011,12043.485387154426
09/2011,12402.66729411362
10/2011,11939.544622694619
11/2011,11509.964065554084
12/2011,12372.302845541715
01/2012,12496.709216724936
02/2012,12892.235219796637
03/2012,12891.908609437349
04/2012,12869.09860653004
05/2012,13627.329440731728
06/2012,12957.714123973805
07/2012,13460.173184043977
08/2012,13547.095122393974
09/2012,13698.83533109898
10/2012,13846.686194533027
11/2012,14189.614229921417
12/2012,14489.46047694929
01/2013,14269.482846395218
02/2013,14203.54070212842
03/2013,14397.423988331098
04/2013,15149.298603582538
05/2013,14666.393385747717
06/2013,14279.800520685441
07/2013,14379.322558429312
08/2013,14155.062040529145
09/2013,14286.625367874161
10/2013,14593.774193239085
11/2013,14611.175916739707
12/2013,14474.784703395611
01/2014,15139.30751233369
02/2014,15330.884583860998
03/2014,15603.12292379326
04/2014,15955.99274932884
05/2014,16250.499480085038
06/2014,16544.29269815948
07/2014,16930.846838259757
08/2014,17783.33879037067
09/2014,17664.621338239904
10/2014,17843.5330692289
11/2014,18491.46148566212
12/2014,19096.361020100754
01/2015,20609.57849293427
02/2015,20891.664981989146
03/2015,21880.452988768066
04/2015,20904.983328458264
05/2015,19950.225332910537
06/2015,18408.770801729286
07/2015,19542.474209986412
08/2015,18939.816070740017
09/2015,19551.008134390908
10/2015,19997.175349122048
11/2015,19971.033847400315
12/2015,19454.23175630538
01/2016,20471.336126382383
02/2016,21076.210615175936
03/2016,21362.247559351734
04/2016,20618.19176989017
05/2016,21174.29521556015
06/2016,22784.921983990927
07/2016,23260.190823021218
08/2016,22937.513916781223
09/2016,22989.530323247018
10/2016,21713.64361444585
11/2016,20825.361362190913
12/2016,21224.0187923214
01/2017,19898.452555156146
02/2017,20464.21913405612
03/2017,20226.989932773467
04/2017,20362.185917556566
05/2017,20528.587050533493
06/2017,20333.509696278335
07/2017,20376.858945379983
08/2017,20789.827945861558
09/2017,20496.02124301478
10/2017,21003.167872720118
11/2017,21166.17757779786
12/2017,20839.30945803979
01/2018,20801.67514276242
02/2018,20858.299050567704
03/2018,21595.582583650386
04/2018,21422.25766022547
05/2018,21015.98688632108
06/2018,21224.04168756573
07/2018,21065.4652599597
08/2018,20881.47460945419
09/2018,20836.234887395796
10/2018,20738.83923082975
11/2018,20912.447178564915
12/2018,21323.8843122432
01/2019,21808.35298265473
02/2019,21525.845170086606
03/2019,22411.984859967302
04/2019,22364.683604656635
05/2019,22995.61232086422
06/2019,24228.254710619785
07/2019,25065.964283542802
08/2019,26658.960275256963
09/2019,26461.217813846546
10/2019,25826.47454748073
11/2019,25264.935544199143
12/2019,24671.78383415972
01/2020,26109.522385044977
02/2020,26446.580274397256
03/2020,25106.280403711804
04/2020,25417.986249937665
05/2020,25398.30711286052
06/2020,25862.8388944124
07/2020,26503.654752174283
08/2020,26072.085775851214
09/2020,26877.01765246067
10/2020,27464.187452824524
11/2020,27528.615783019657
12/2020,27639.31975778352
01/2021,27244.015616819666
02/2021,26192.64144117471
03/2021,26101.889516878346
04/2021,25454.667775561535
05/2021,25390.647220124392
06/2021,25714.440545837406
07/2021,26764.234671932187
08/2021,26473.91228437093
09/2021,25806.775791500702
10/2021,25840.283765321106
11/2021,26646.3634382705
12/2021,25731.878091414455
01/2022,25233.574295672657
02/2022,24233.40842070386
03/2022,23359.45255969584
04/2022,21402.897396032975
05/2022,20327.672628516826
06/2022,19463.408923008556
07/2022,21155.096616252133
08/2022,19139.096793997032
09/2022,17645.395496705296
10/2022,17591.33623745134
11/2022,18887.211265338905
12/2022,16860.520641031486
01/2023,17755.390498424407
02/2023,16902.439349890497
03/2023,17578.42111696131
04/2023,17441.000329687817
05/2023,17479.255778676674
06/2023,17684.909071537535
07/2023,17392.77156084538
08/2023,17371.65040216761
09/2023,16195.539577019705
10/2023,16091.858921243136
11/2023,17224.33959162913
12/2023,18622.934535467102
01/2024,18281.03240055726
02/2024,18018.734658912526
03/2024,18390.676316475543
04/2024,17811.066214282106
