Data,LU1686832194
03/2015,10000
04/2015,9446.580719638416
05/2015,8938.07948370903
06/2015,8102.10526325837
07/2015,8680.208373849076
08/2015,8325.440239712734
09/2015,8630.580204058439
10/2015,8888.665755978183
11/2015,8792.464483749363
12/2015,8530.391222311278
01/2016,9095.443102182586
02/2016,9437.97098997089
03/2016,9601.667078262562
04/2016,9132.471170097515
05/2016,9473.714036338515
06/2016,10444.049238081225
07/2016,10699.255142882572
08/2016,10483.26704832695
09/2016,10499.488127415332
10/2016,9765.618730408685
11/2016,9302.56610247253
12/2016,9344.80361671969
01/2017,8745.711946858657
02/2017,9040.692750746388
03/2017,8862.19335190678
04/2017,8950.076024110262
05/2017,9032.26718689132
06/2017,8935.639269772671
07/2017,8954.866611765372
08/2017,9176.834391564827
09/2017,9001.173910925276
10/2017,9258.16305084634
11/2017,9403.443892880832
12/2017,9188.065213472866
01/2018,9259.960483496687
02/2018,9318.281279610395
03/2018,9713.546973279264
04/2018,9592.58934559176
05/2018,9470.686971370887
06/2018,9575.750886245747
07/2018,9500.955264440629
08/2018,9440.436195307802
09/2018,9380.41776714277
10/2018,9364.856246054476
11/2018,9408.32066273877
12/2018,9578.849859794187
01/2019,9862.112996645295
02/2019,9724.688251387919
03/2019,10232.483984214212
04/2019,10191.635523099194
05/2019,10595.17501790022
06/2019,11359.297649317878
07/2019,11869.556185704929
08/2019,12900.65472651129
09/2019,12726.322682799997
10/2019,12299.617441501932
11/2019,12050.165129139732
12/2019,11619.885415114288
01/2020,12556.425294419203
02/2020,12909.41335070038
03/2020,11928.93141837943
04/2020,12375.501109683826
05/2020,12282.167675606088
06/2020,12553.835334763
07/2020,12973.571921897159
08/2020,12599.688730924248
09/2020,13207.53335129328
10/2020,13584.48297264877
11/2020,13611.754594497379
12/2020,13646.899680811897
01/2021,13343.895760385707
02/2021,12528.731815101124
03/2021,12398.314459193178
04/2021,11962.704057474983
05/2021,11938.579532781325
06/2021,12106.345599953529
07/2021,12824.932787008162
08/2021,12587.128238241849
09/2021,12148.15776299384
10/2021,12333.027158985346
11/2021,12781.432841193962
12/2021,12111.364682792353
01/2022,11843.346140999693
02/2022,11233.30025641723
03/2022,10751.70917108505
04/2022,9523.754223413098
05/2022,8906.935058466946
06/2022,8379.329246053549
07/2022,9474.680056347263
08/2022,8273.770582523744
09/2022,7534.506678808821
10/2022,7516.544182487019
11/2022,8291.416282308306
12/2022,7102.7121367339505
01/2023,7589.835951059893
02/2023,7050.735026855599
03/2023,7405.934870192269
04/2023,7312.166156273529
05/2023,7298.275716559334
06/2023,7448.003820095206
07/2023,7221.0221841020775
08/2023,7199.180923334402
09/2023,6544.320836994193
10/2023,6460.232320774895
11/2023,7097.069011403974
12/2023,7839.494865277709
01/2024,7649.87420658696
02/2024,7519.577397313566
03/2024,7685.914461160518
04/2024,7379.306784543914
