Data,LU0252633754
01/1975,10000
02/1975,10932.143037053622
03/1975,11177.250072104245
04/1975,11538.914888749072
05/1975,10743.174777424994
06/1975,10855.063976007268
07/1975,11899.072531768274
08/1975,11251.68919013374
09/1975,10996.611372862351
10/1975,11948.507571812237
11/1975,12555.99048314527
12/1975,12593.553634994725
01/1976,12787.394724891292
02/1976,12692.57188053845
03/1976,13045.953505775846
04/1976,12229.649118816456
05/1976,12119.288267937205
06/1976,12116.879571124891
07/1976,11930.151014863226
08/1976,11843.99487875234
09/1976,11860.60670363304
10/1976,10884.047228929365
11/1976,11375.964668260869
12/1976,11363.825375246981
01/1977,11434.737603483076
02/1977,11074.59152898269
03/1977,11376.07950607201
04/1977,12315.969159595219
05/1977,12045.546400100768
06/1977,11708.704689475902
07/1977,11829.267193397936
08/1977,12064.224432125644
09/1977,12070.30156941258
10/1977,12358.24631575852
11/1977,12429.613515938885
12/1977,12245.691040823542
01/1978,12245.720744437536
02/1978,12322.869693398405
03/1978,12250.236712843598
04/1978,11855.851093559299
05/1978,12153.37219733303
06/1978,12318.49016338957
07/1978,12965.596754704773
08/1978,12985.58018616493
09/1978,13321.785616900688
10/1978,13037.777274051756
11/1978,12952.43504753725
12/1978,12801.888813058642
01/1979,12912.025483575377
02/1979,12548.758147559725
03/1979,12348.472695333294
04/1979,12341.144161921098
05/1979,11701.554154302048
06/1979,11399.794946235445
07/1979,11830.296648007821
08/1979,11962.027397031427
09/1979,11909.16720330056
10/1979,11256.026003066647
11/1979,11306.637605589414
12/1979,11063.167809102388
01/1980,11199.799481708436
02/1980,11586.836996734064
03/1980,10557.309045885482
04/1980,11019.63922082639
05/1980,11139.547103259927
06/1980,11448.882147160384
07/1980,11650.651872455977
08/1980,11357.642740835763
09/1980,11294.278312109458
10/1980,10870.85176453799
11/1980,10993.350698462771
12/1980,10672.161086254682
01/1981,10393.437867129081
02/1981,10501.083181498427
03/1981,10731.165762087532
04/1981,11320.553124934311
05/1981,11042.772743117737
06/1981,11833.345913398172
07/1981,12032.548441651492
08/1981,11823.735729249076
09/1981,10978.275276040535
10/1981,10999.734222140294
11/1981,11281.386871757311
12/1981,10866.013379474762
01/1982,11124.12415586907
02/1982,11418.948617374024
03/1982,11643.476737762681
04/1982,11476.562419781478
05/1982,11342.467469520512
06/1982,11095.02788566976
07/1982,11257.48695879841
08/1982,11133.21044623961
09/1982,11662.414389717334
10/1982,11321.433630471069
11/1982,11473.824236739278
12/1982,12230.0390200802
01/1983,12146.424284110373
02/1983,13326.677222973247
03/1983,14628.74654222099
04/1983,15634.797934281658
05/1983,14940.433385241224
06/1983,15912.367449747806
07/1983,16307.679080568616
08/1983,15436.195436068374
09/1983,15896.449952202744
10/1983,16656.94085743493
11/1983,16648.450269274854
12/1983,17098.66227586222
01/1984,17831.77073484813
02/1984,16922.523309815424
03/1984,17099.755775280224
04/1984,17136.48690822407
05/1984,16330.35091871105
06/1984,16851.135201822955
07/1984,15836.618470411644
08/1984,16576.29528780636
09/1984,17632.507705543867
10/1984,17702.24513858269
11/1984,17895.750650259946
12/1984,18109.063998085516
01/1985,18487.110342217227
02/1985,18864.842299211487
03/1985,18940.777104866826
04/1985,19251.983198752674
05/1985,20957.703756235493
06/1985,22451.369997628066
07/1985,21732.581585860084
08/1985,23838.521193443226
09/1985,25179.224017488854
10/1985,28550.64132462384
11/1985,27577.82384161312
12/1985,30095.330745439755
01/1986,30551.731795609652
02/1986,29892.001600624906
03/1986,32625.43992688075
04/1986,33187.05463359006
05/1986,30390.016964634768
06/1986,29879.450089682185
07/1986,28360.22645631436
08/1986,32954.268970087156
09/1986,30981.03583842356
10/1986,31380.04297357888
11/1986,32255.262403961337
12/1986,31502.422871317973
01/1987,28467.56597495749
02/1987,27362.425215145016
03/1987,28620.08526529854
04/1987,28757.88113907768
05/1987,28936.751899566
06/1987,30386.522757630533
07/1987,33195.526188699405
08/1987,33790.66044724251
09/1987,32959.364050953634
10/1987,25863.41245669874
11/1987,22465.411688783533
12/1987,21960.951247088557
01/1988,20543.262039332752
02/1988,23702.20943072502
03/1988,23339.613297614793
04/1988,23145.486508008307
05/1988,23775.85327113174
06/1988,25056.5855457139
07/1988,25929.49033973465
08/1988,25567.273207442202
09/1988,27480.04551200212
10/1988,28531.771950187744
11/1988,27984.23762503223
12/1988,29118.53804951989
01/1989,28782.89902494985
02/1989,28251.54269012839
03/1989,28993.399830366303
04/1989,30047.221716973156
05/1989,30841.05746812144
06/1989,32293.029811161443
07/1989,34051.64234103358
08/1989,35004.63369412603
09/1989,34485.87172094646
10/1989,32255.84136608526
11/1989,34544.252768263395
12/1989,39203.123077496435
01/1990,39907.89343614221
02/1990,39621.34847551148
03/1990,43088.99929697943
04/1990,39684.298147901856
05/1990,40370.05121854611
06/1990,41132.88083947468
07/1990,41985.88678324186
08/1990,35644.644617209975
09/1990,29195.536842339814
10/1990,31355.597114003205
11/1990,31513.723789131895
12/1990,30569.552880637242
01/1991,31043.4390239766
02/1991,33706.73931301259
03/1991,33280.88845181032
04/1991,35090.479938216246
05/1991,37234.628609463995
06/1991,35439.812189254415
07/1991,35438.22232639546
08/1991,36049.58329598407
09/1991,35095.62215358469
10/1991,34545.92012569243
11/1991,34203.36167813277
12/1991,34448.20398438752
01/1992,36834.563758411816
02/1992,36829.95943794201
03/1992,37488.1897649951
04/1992,37836.37535392043
05/1992,39341.36525288031
06/1992,38232.71111737569
07/1992,35234.7673032359
08/1992,33612.60244248412
09/1992,31975.14788539267
10/1992,32537.231690526474
11/1992,33667.36282683882
12/1992,33678.632751673096
01/1993,34258.60295412817
02/1993,36706.26759083507
03/1993,36698.62835155001
04/1993,35451.58563525431
05/1993,35548.68159875984
06/1993,36977.20812451776
07/1993,39272.72980811226
08/1993,42353.04828331825
09/1993,41712.31361379108
10/1993,44379.835268453695
11/1993,44794.69074963001
12/1993,49336.76138831034
01/1994,47388.40606247392
02/1994,45513.453917422215
03/1994,46411.692825935184
04/1994,48861.68959755165
05/1994,46282.37970040266
06/1994,44050.02844621067
07/1994,46682.73032093231
08/1994,48116.75614618569
09/1994,43737.97355519321
10/1994,45034.37277127251
11/1994,44520.71197693537
12/1994,45782.78279475421
01/1995,43922.99829236505
02/1995,45675.71428873884
03/1995,41767.91198315723
04/1995,43790.70247015148
05/1995,45358.13495190762
06/1995,45277.749747379916
07/1995,48077.47717360615
08/1995,48636.0400250866
09/1995,47496.82974011066
10/1995,46881.74183310803
11/1995,48505.79401363435
12/1995,49189.901957890645
01/1996,53614.843857664135
02/1996,53784.98341244206
03/1996,53900.62363804788
04/1996,54185.87280871495
05/1996,55171.210528740536
06/1996,55540.15744001885
07/1996,53585.26510555532
08/1996,55103.4642070168
09/1996,57374.65261422532
10/1996,57753.978563423836
11/1996,61505.270723861766
12/1996,62009.03207246057
01/1997,65578.16671052415
02/1997,70581.61096100086
03/1997,74532.9356131534
04/1997,74409.46414718775
05/1997,77147.33342858408
06/1997,82389.25520412979
07/1997,96248.60954742527
08/1997,84149.86087664931
09/1997,90170.47291980177
10/1997,81467.46405287748
11/1997,85463.95171951097
12/1997,91708.06394731748
01/1998,96044.84719479438
02/1998,102023.94822906752
03/1998,110187.53547588475
04/1998,110655.24011706602
05/1998,120255.71383267667
06/1998,127150.81127793748
07/1998,128822.73135233078
08/1998,106843.97296871014
09/1998,97596.4431554055
10/1998,100787.74098009798
11/1998,111382.0126230609
12/1998,108707.48881917541
01/1999,111405.36527773837
02/1999,105207.46128928941
