Data,LU0533033667
09/2010,10000
10/2010,10395.077802614962
11/2010,10942.538892085795
12/2010,11255.506944658324
01/2011,11414.686314828938
02/2011,11549.186694771883
03/2011,10883.74252940604
04/2011,10732.404793828924
05/2011,10847.916819313466
06/2011,10492.025580927582
07/2011,10649.530664771159
08/2011,9963.344777535318
09/2011,10247.923642967253
10/2011,10941.275627178607
11/2011,11079.84625813192
12/2011,11308.295444752426
01/2012,11996.795414027203
02/2012,12572.082231391649
03/2012,13217.460132092336
04/2012,12987.967329114335
05/2012,12701.68419387343
06/2012,12741.645566955254
07/2012,13192.189692455473
08/2012,13447.462985363914
09/2012,13344.54887843308
10/2012,12503.361297939586
11/2012,12685.828460227927
12/2012,12578.218236838258
01/2013,12480.347916483357
02/2013,12990.026255424244
03/2013,13527.968529899787
04/2013,13369.488704635858
05/2013,14009.75546850894
06/2013,13504.592472771112
07/2013,13812.532118107172
08/2013,13842.61573767477
09/2013,14067.48204992961
10/2013,14508.776735323463
11/2013,14995.718560103567
12/2013,15445.495609614767
01/2014,15352.562831789657
02/2014,15700.930974635634
03/2014,15707.407144436547
04/2014,15514.843691002921
05/2014,16312.627009369144
06/2014,16654.999277904808
07/2014,17257.583286039022
08/2014,18111.222799222218
09/2014,18701.858720521803
10/2014,19041.16658067185
11/2014,20072.66589570969
12/2014,20353.7965267992
01/2015,21129.395480114155
02/2015,22908.192678426545
03/2015,23340.44087633628
04/2015,22783.24416259086
05/2015,23756.699578848118
06/2015,22392.91495371515
07/2015,23091.00536150851
08/2015,21451.214539723533
09/2015,21188.735871845824
10/2015,23620.39226044814
11/2015,24935.061113540403
12/2015,23681.701384135293
01/2016,22392.491971878248
02/2016,21979.533715918915
03/2016,22774.22285766448
04/2016,21696.480979866225
05/2016,23358.793225333422
06/2016,22753.74245786916
07/2016,24446.852773918123
08/2016,24997.96897457109
09/2016,25403.34831512225
10/2016,25874.52408085862
11/2016,26581.182578659682
12/2016,27102.549768203575
01/2017,27654.986179243493
02/2017,29434.66799955536
03/2017,29981.05144917005
04/2017,30150.163859288637
05/2017,30597.403580421003
06/2017,29458.071732593795
07/2017,29667.21783865896
08/2017,30300.270926884317
09/2017,30788.983492480373
10/2017,33464.32129077612
11/2017,33069.598608375236
12/2017,32810.41591445247
01/2018,33991.99489338345
02/2018,34636.9637828028
03/2018,33103.477124505116
04/2018,33704.542501506214
05/2018,37073.446231518785
06/2018,36874.31580849576
07/2018,37502.87511837593
08/2018,40155.284895626
09/2018,40055.49325812009
10/2018,37482.424603013955
11/2018,36764.56675338482
12/2018,33469.91488171935
01/2019,35908.25070206381
02/2019,38506.791647134174
03/2019,40716.28897976398
04/2019,43394.951034517
05/2019,39953.40431566917
06/2019,42472.07641442679
07/2019,44678.04361911427
08/2019,44183.76135693493
09/2019,45335.30415558123
10/2019,46006.044393046664
11/2019,49028.263037839766
12/2019,50148.229387765685
01/2020,52487.50478778475
02/2020,49024.148781527656
03/2020,44514.23914695023
04/2020,50633.51501810473
05/2020,53677.01920944587
06/2020,56996.64843780145
07/2020,57291.39552881112
08/2020,62648.18038189156
09/2020,61001.22532976809
10/2020,58234.67652304012
11/2020,63821.26865390152
12/2020,65952.1259059273
01/2021,66035.43628537923
02/2021,66871.57845644139
03/2021,69551.06072029131
04/2021,71600.46986544554
05/2021,69742.02628744504
06/2021,76819.01194128318
07/2021,79543.371573883
08/2021,82973.88698504813
09/2021,79664.02529239815
10/2021,85778.09831053398
11/2021,90490.93338390694
12/2021,91870.53362927375
01/2022,85272.56438744251
02/2022,81097.92210946628
03/2022,84296.04662555002
04/2022,78343.58648840274
05/2022,75947.84826526756
06/2022,70114.51935540921
07/2022,81299.25711233217
08/2022,77523.97432111307
09/2022,73772.223440872
