Data,LU1781541252
12/1978,10000
01/1979,10103.714635179822
02/1979,9760.654396072041
03/1979,9409.771433867287
04/1979,9218.81373236402
05/1979,9461.28719972525
06/1979,9412.008404592987
07/1979,9047.823350860266
08/1979,9108.609564506965
09/1979,9180.513378547561
10/1979,8504.346153213019
11/1979,8129.939348533959
12/1979,8448.813825380634
01/1980,8531.067005822219
02/1980,8273.43529273426
03/1980,8466.604470423135
04/1980,9265.144121449195
05/1980,9389.977830883447
06/1980,9611.764273432618
07/1980,9019.746593686208
08/1980,9808.807067834932
09/1980,10427.906853755674
10/1980,10948.349041419839
11/1980,10966.525359655185
12/1980,12104.1000969346
01/1981,12377.815018186366
02/1981,13029.6284932317
03/1981,13816.329092641454
04/1981,15213.00831105376
05/1981,15724.739089772269
06/1981,16899.714624710286
07/1981,16770.720350371572
08/1981,17890.515880734234
09/1981,15461.669100141939
10/1981,14986.501211673796
11/1981,16173.130481779075
12/1981,16658.253319105348
01/1982,16626.72162421
02/1982,15810.121096925868
03/1982,14549.55929723959
04/1982,16086.505709410116
05/1982,14939.31651172236
06/1982,14850.935969481545
07/1982,14602.595129914842
08/1982,14772.73827889702
09/1982,14338.318507126645
10/1982,14560.269176341008
11/1982,17544.052764337088
12/1982,18729.80296373281
01/1983,17824.876566880648
02/1983,18448.130752794514
03/1983,19281.207195207142
04/1983,19969.79431605958
05/1983,20136.49583245317
06/1983,21409.242219125164
07/1983,21874.215599490377
08/1983,22300.316715302546
09/1983,24071.042658437473
10/1983,23554.47859989113
11/1983,24477.946688402204
12/1983,27027.67416372247
01/1984,28922.64246265423
02/1984,27946.785169302882
03/1984,31809.643550015007
04/1984,31660.722410111834
05/1984,28793.997753603413
06/1984,28918.377600730146
07/1984,27885.752145951126
08/1984,30612.8679581664
09/1984,31917.29933045853
10/1984,34095.3999475726
11/1984,33423.73384417367
12/1984,36070.54787524884
01/1985,36759.850550181596
02/1985,39375.20496759484
03/1985,41710.9372223925
04/1985,37494.812009966205
05/1985,39069.9275084725
06/1985,40117.83509769236
07/1985,38349.8448406022
08/1985,37920.39449243558
09/1985,42621.17523416393
10/1985,41261.01033637392
11/1985,41063.855950187295
12/1985,42464.23851674596
01/1986,42736.469417073364
02/1986,45999.63339392719
03/1986,54328.03410641233
04/1986,56690.625821600814
05/1986,55334.77492954081
06/1986,61200.97638813137
07/1986,67262.62369876122
08/1986,71177.37425605154
09/1986,72383.64969882491
10/1986,62031.206884945655
11/1986,66823.14274882099
12/1986,70713.5753077313
01/1987,77164.37323647302
02/1987,77163.01580099459
03/1987,85478.4545323246
04/1987,97640.0314048226
05/1987,96283.65583335354
06/1987,90751.51664071513
07/1987,88841.19630903046
08/1987,100691.20308752987
09/1987,94600.0098006611
10/1987,86868.34571048243
11/1987,84880.91451845254
12/1987,83368.82117595665
01/1988,88782.56661618798
02/1988,98247.86762080062
03/1988,104219.05496862686
04/1988,104672.74870682448
05/1988,100925.9092902839
06/1988,100727.04250270854
07/1988,110650.78829626349
08/1988,104581.20154595246
09/1988,108288.06020075663
10/1988,114418.25996964151
11/1988,119646.31307219143
12/1988,120452.5372943055
01/1989,125589.77074049404
02/1989,129597.94748091405
03/1989,125897.74044498727
