Data,LU1079841273
06/2015,10000
07/2015,10272.896077003776
08/2015,9633.300736705914
09/2015,9413.889440499612
10/2015,10282.439707540645
11/2015,10283.900780704218
12/2015,10280.90687262333
01/2016,9854.887443658192
02/2016,10023.624314528435
03/2016,10647.243689685836
04/2016,10543.778143573485
05/2016,10727.98388430119
06/2016,10864.126236991335
07/2016,11378.847761686566
08/2016,11493.730828731574
09/2016,11644.851242168317
10/2016,11286.742458482526
11/2016,11909.558732467896
12/2016,12100.23113122342
01/2017,12438.400840446277
02/2017,12914.069297288443
03/2017,13005.131596637078
04/2017,13251.227267863638
05/2017,13487.538412611533
06/2017,13408.083217415939
07/2017,13657.03182487086
08/2017,13727.731390193332
09/2017,13733.034492420822
10/2017,13986.487307999978
11/2017,14443.500242354392
12/2017,14518.694604874097
01/2018,15471.147037794128
02/2018,14985.046974785459
03/2018,14515.869465625792
04/2018,14530.61996693371
05/2018,14945.019556315185
06/2018,14999.159716573653
07/2018,15656.594518973727
08/2018,16276.947318978968
09/2018,16490.443632947834
10/2018,15135.92533505161
11/2018,15356.686228195915
12/2018,14022.903506175106
01/2019,15183.385548598633
02/2019,15722.072467723374
03/2019,16119.10965886495
04/2019,16770.200935611832
05/2019,15747.150756162819
06/2019,16774.675062982973
07/2019,17115.800322532934
08/2019,16768.171064773058
09/2019,16944.750939140475
10/2019,17402.222764589318
11/2019,17953.76071743435
12/2019,18367.50582106867
01/2020,18352.080796859726
02/2020,16774.356055233955
03/2020,14460.226099848813
04/2020,16135.790829696336
05/2020,17033.335733508742
06/2020,17429.57827568835
07/2020,18349.81179276975
08/2020,19493.867040378558
09/2020,19054.84126598834
10/2020,18725.959076960942
11/2020,20992.16883273111
12/2020,21767.190681157794
01/2021,21432.347225014484
02/2021,22467.760232775225
03/2021,23384.537828071778
04/2021,24682.857546990715
05/2021,25038.918369669227
06/2021,25372.43063370945
07/2021,25933.1454224186
08/2021,26854.865281192368
09/2021,25483.34216262745
10/2021,26863.645453541336
11/2021,26273.607452033917
12/2021,27545.616341245728
01/2022,26444.9278956507
02/2022,26072.63727823675
03/2022,26903.886201602225
04/2022,25413.556538243956
05/2022,24832.258069202002
06/2022,22869.597882906106
07/2022,25528.86595204563
08/2022,24638.755817967638
09/2022,22188.671413051787
10/2022,23707.075786990983
11/2022,25270.703580200807
12/2022,23327.789852275713
01/2023,25698.19408483567
02/2023,25191.30407692965
03/2023,25797.107922426803
04/2023,26047.674379668235
05/2023,26117.752778361693
06/2023,27909.20140984817
07/2023,28995.853920102112
08/2023,28135.578092851578
09/2023,26873.79964831794
10/2023,26009.38704289125
11/2023,28468.874757176574
12/2023,29944.029358921867
01/2024,29766.599107272006
02/2024,31051.90307025135
03/2024,31842.944540576907
04/2024,30611.991079984462
