Data,LU1681039134
01/2015,10000
02/2015,10769.096435610749
03/2015,11002.304619113027
04/2015,11310.69458684759
05/2015,11848.37194006052
06/2015,11546.980275759837
07/2015,11737.21451508735
08/2015,10830.450227968528
09/2015,9948.272588367081
10/2015,11030.582663680068
11/2015,11217.712744597879
12/2015,11016.287535097345
01/2016,10193.757526494112
02/2016,9240.600434331753
03/2016,9630.061719453026
04/2016,9597.051044072525
05/2016,9855.711845412818
06/2016,8842.418032146365
07/2016,9332.792018230015
08/2016,9401.67093387064
09/2016,9376.61348279262
10/2016,9876.74139170007
11/2016,10396.822078362913
12/2016,10742.819186676646
01/2017,10766.133399916946
02/2017,10848.022154277667
03/2017,10747.731122947276
04/2017,10879.151290005178
05/2017,11094.44146814359
06/2017,11398.339673499779
07/2017,11424.130646574977
08/2017,11369.814486665642
09/2017,11804.06314580858
10/2017,12477.56265519434
11/2017,12666.647868953742
12/2017,12831.692109647905
01/2018,12965.638472908035
02/2018,12429.142040669169
03/2018,12175.8912523495
04/2018,12593.560422434846
05/2018,12369.032617036914
06/2018,12275.360800579307
07/2018,12418.448473231256
08/2018,12280.156439114413
09/2018,12963.810576484006
10/2018,11706.504603792368
11/2018,11831.1852731957
12/2018,10633.04680229596
01/2019,11179.557251489943
02/2019,11444.569886636436
03/2019,11469.95161221211
04/2019,11643.11840940055
05/2019,10868.543108546146
06/2019,11177.03154417281
07/2019,11254.713464647592
08/2019,10893.118996499876
09/2019,11547.62569084491
10/2019,12112.67432074014
11/2019,12327.65262638754
12/2019,12504.468307482719
01/2020,12262.658967481988
02/2020,11020.34310270508
03/2020,10298.746708007104
04/2020,10756.703163821277
05/2020,11510.595498252804
06/2020,11497.477915065836
07/2020,11051.867554993405
08/2020,11948.607312504777
09/2020,12042.991542606731
10/2020,11692.89137180125
11/2020,13097.894294753969
12/2020,13422.598561104862
01/2021,13472.486550750511
02/2021,13844.665994746647
03/2021,14553.383411913368
04/2021,14125.69229758954
05/2021,14358.451735544826
06/2021,14467.146834260575
07/2021,14083.415502037726
08/2021,14574.743090394539
09/2021,15200.441938677235
10/2021,14981.788361454048
11/2021,14436.745359358712
12/2021,14924.732029879575
01/2022,14159.87218541983
02/2022,14062.761422099595
03/2022,14646.228260326268
04/2022,14289.88066573042
05/2022,14397.085416855081
06/2022,14054.640648532675
07/2022,14605.074057196309
08/2022,14787.168457682936
09/2022,13927.207133849217
10/2022,14639.77639952259
11/2022,15163.599070633258
12/2022,14464.082518406822
01/2023,15140.324286852872
02/2023,15313.854206811196
03/2023,15580.758525990237
04/2023,16007.288264507708
05/2023,16765.966892523433
06/2023,18026.695021998108
07/2023,18327.945377400054
08/2023,18422.00835900584
09/2023,18480.374500178154
10/2023,17923.342291196113
11/2023,19099.98522295476
12/2023,19130.49952932464
01/2024,20672.150551540948
02/2024,21723.49367345856
