Data,LU0908508814
08/2008,10000
09/2008,9495.39677657245
10/2008,8379.129198473382
11/2008,8311.35632747503
12/2008,8925.633124542272
01/2009,8722.151611206647
02/2009,8406.266633976986
03/2009,8899.933586138135
04/2009,8942.909074652354
05/2009,9440.446964091794
06/2009,9522.877940931532
07/2009,9682.298653781085
08/2009,9831.8046142325
09/2009,9999.252300578093
10/2009,10166.708484474026
11/2009,10437.990173133114
12/2009,10084.68849675886
01/2010,10041.661916877048
02/2010,9832.90195714619
03/2010,9919.411615393292
04/2010,10006.172138432832
05/2010,9671.489074815743
06/2010,9804.294950620519
07/2010,10111.086908316132
08/2010,10271.380752147426
09/2010,10574.244230053902
10/2010,10763.086144132323
11/2010,10309.45665629486
12/2010,10461.973872886576
01/2011,10523.101155648708
02/2011,10712.80211457359
03/2011,10826.236165598455
04/2011,11302.522496951287
05/2011,11254.193429473104
06/2011,11255.535827448222
07/2011,11571.59178818213
08/2011,11540.195363141853
09/2011,11264.834477745964
10/2011,11547.386591724435
11/2011,11440.901596025693
12/2011,11553.297863711003
01/2012,11842.9819417322
02/2012,11944.246237988744
03/2012,11839.420732547536
04/2012,11954.688722014063
05/2012,11823.21442225341
06/2012,11833.048087791953
07/2012,11975.734804915683
08/2012,12067.202201421876
09/2012,12089.670693864364
10/2012,12129.607302287703
11/2012,12272.061226010783
12/2012,12331.45524978273
01/2013,12340.864538212483
02/2013,12097.436534457433
03/2013,12236.962162116308
04/2013,12500.072339063827
05/2013,11893.21482953415
06/2013,11418.295893826727
07/2013,11552.684442526426
08/2013,11461.27080405587
09/2013,11798.042738690725
10/2013,11890.794304808054
11/2013,11829.633006413917
12/2013,11710.806329194882
01/2014,11838.710455018449
02/2014,11995.93258903951
03/2014,12018.069923930165
04/2014,12214.933644479008
05/2014,12361.369280164328
06/2014,12452.438685214813
07/2014,12398.618174592464
08/2014,12564.44167927021
09/2014,12133.222684294129
10/2014,12173.242005722313
11/2014,12279.988765921908
12/2014,12164.254187907149
01/2015,12280.231104677268
02/2015,12131.079453841949
03/2015,12020.520654227059
04/2015,12267.925758121508
05/2015,12056.238721077638
06/2015,12011.025453527544
07/2015,12099.423750705515
08/2015,11937.35950722055
09/2015,11849.179423446263
10/2015,11932.147161865192
11/2015,11778.733039710118
12/2015,11569.191286490512
01/2016,11674.962503428509
02/2016,11695.18824729328
03/2016,12117.15490514422
04/2016,12152.043056872819
05/2016,12078.540531895429
06/2016,12317.363808619497
07/2016,12447.468955764496
08/2016,12682.82845060282
09/2016,12690.477611778491
10/2016,12284.682604565802
11/2016,11914.654730175665
12/2016,12010.819892810588
01/2017,12159.106009399236
02/2017,12155.979398475203
03/2017,12168.669763720922
04/2017,12479.905592569075
05/2017,12504.119438510854
06/2017,12392.326409094834
07/2017,12538.662234474245
08/2017,12739.523417055316
09/2017,12654.825540247097
10/2017,12652.298951583578
11/2017,12852.902231739678
12/2017,13007.505667419999
01/2018,13144.413665119133
02/2018,12907.98485455665
03/2018,13190.16372213069
04/2018,12945.918164036373
05/2018,12788.695059384121
06/2018,12778.03817129903
07/2018,12732.061509910538
08/2018,12669.585260808082
09/2018,12561.19452993631
10/2018,12411.235231049866
11/2018,12309.311988947482
12/2018,12452.896315276286
01/2019,12717.89226681501
02/2019,12669.10609841883
03/2019,12935.937093649094
04/2019,12898.86049450179
05/2019,13036.727122719725
06/2019,13224.778172174903
07/2019,13245.124808731713
08/2019,13561.286866162736
09/2019,13452.283981753986
10/2019,13481.970714350415
11/2019,13363.574135961422
12/2019,13447.922978249844
01/2020,13752.587264026739
02/2020,13734.323756247417
03/2020,13118.280732710287
04/2020,13599.223636618508
05/2020,13781.400356380365
06/2020,13964.107808702693
07/2020,14634.667532992617
08/2020,14626.04584825688
09/2020,14456.839773347416
10/2020,14444.68790978859
11/2020,14803.31147299614
12/2020,15104.038804017036
01/2021,14980.96140385024
02/2021,14641.226167855773
03/2021,14591.119551073898
04/2021,14806.521352739566
05/2021,15216.73900789554
06/2021,15024.976001582549
07/2021,15615.6681008911
08/2021,15541.44879169968
09/2021,15133.98169017786
10/2021,15491.046578350664
11/2021,15630.063931637915
12/2021,15544.573019052064
01/2022,15127.387575948318
02/2022,15179.94100944127
03/2022,14855.679156600721
04/2022,14021.741924389737
05/2022,13585.869689641553
06/2022,12891.961251680594
07/2022,13475.071986053172
08/2022,12711.895686847893
09/2022,11680.772211053658
10/2022,11801.325236717305
11/2022,12325.432460992815
12/2022,12122.289287518417
01/2023,12497.807276687246
02/2023,12127.230817348636
03/2023,12649.073467899392
04/2023,12616.32667772815
05/2023,12250.431065280081
06/2023,12423.795694716193
07/2023,12493.67600121993
08/2023,12281.478396541988
09/2023,11815.125231942759
10/2023,11692.50759370328
11/2023,12244.767190112905
12/2023,12760.523849390294
01/2024,12539.799870367486
02/2024,12418.781540706172
03/2024,12555.59751603363
04/2024,12241.303380421805
