Data,LU1931974692
05/2006,10000
06/2006,10103.71268392105
07/2006,10135.902837049243
08/2006,10330.721710319827
09/2006,10610.02936395694
10/2006,10962.20928572018
11/2006,10798.874445429721
12/2006,11041.157067981552
01/2007,11356.976283307105
02/2007,11080.270036534883
03/2007,11187.998659593104
04/2007,11439.699048770193
05/2007,11919.754390729457
06/2007,11797.565540204856
07/2007,11375.622769889978
08/2007,11368.28912524219
09/2007,11520.746377066995
10/2007,11653.366096229038
11/2007,10970.314881969596
12/2007,10862.318822695952
01/2008,9948.755585874973
02/2008,9705.54425589961
03/2008,9212.792826865696
04/2008,9877.067799321503
05/2008,10066.459669576418
06/2008,9117.1320243661
07/2008,8989.779610803233
08/2008,9389.207598214885
09/2008,8540.727633216815
10/2008,7785.633396808356
11/2008,7312.461742713946
12/2008,6905.9501779232305
01/2009,6841.123612970171
02/2009,6230.645673351192
03/2009,6374.072581767141
04/2009,7096.256557860866
05/2009,7303.369359705758
06/2009,7255.312700216301
07/2009,7868.601779352365
08/2009,8110.010078941062
09/2009,8218.748483775016
10/2009,7995.571650025639
11/2009,8213.352761308923
12/2009,8718.943864207507
01/2010,8623.370841452002
02/2010,9002.831876990065
03/2010,9628.884507490357
04/2010,9751.180916805703
05/2010,9553.621121328715
06/2010,9254.55098921922
07/2010,9422.085876094035
08/2010,9320.715441105069
09/2010,9465.10471297399
10/2010,9669.56396052622
11/2010,10094.859129631574
12/2010,10540.54697184636
01/2011,10524.070865412043
02/2011,10782.7432052016
03/2011,10394.989148522098
04/2011,10362.125377151495
05/2011,10494.417793135815
06/2011,10287.456997151348
07/2011,10240.739156280297
08/2011,9400.80683855477
09/2011,9207.78855468393
10/2011,9795.863088427763
11/2011,9979.049328235547
12/2011,10352.846196815215
01/2012,10676.032000728152
02/2012,10977.43154189938
03/2012,11195.089342114676
04/2012,11193.571035042896
05/2012,10914.91346134342
06/2012,11304.88970835138
07/2012,11739.353213209422
08/2012,11733.741086996344
09/2012,11765.542276422562
10/2012,11625.616668254457
11/2012,11784.615760138386
12/2012,11822.939862086705
01/2013,12097.119970187397
02/2013,12508.303926028313
03/2013,13140.987366814099
04/2013,13289.714394251718
05/2013,13374.885074551552
06/2013,12976.3345657899
07/2013,13455.599726577942
08/2013,13211.430060278562
09/2013,13593.040899084683
10/2013,13990.743446493283
11/2013,14283.193639904812
12/2013,14394.44366966458
01/2014,14150.070974340164
02/2014,14535.248291401553
03/2014,14597.992849150834
04/2014,14690.790606384531
05/2014,15266.7828282786
06/2014,15490.479637323997
07/2014,15577.29925918274
08/2014,16157.609642302723
09/2014,16495.275757812487
10/2014,16685.752332545253
11/2014,17085.495147489397
12/2014,17285.123596754096
01/2015,18223.049502461137
02/2015,19394.766755734814
03/2015,19965.89895360451
04/2015,19614.907631776787
05/2015,20126.608331735362
06/2015,19279.32452226021
07/2015,20028.4475099291
08/2015,18303.918150389454
09/2015,17663.041376965935
10/2015,19394.023534815813
11/2015,20095.616773587186
12/2015,19203.798603538635
01/2016,18014.252482386168
02/2016,17952.843037342038
03/2016,18338.210355700387
04/2016,18602.651395790585
05/2016,19140.900909935746
06/2016,19031.696103112845
07/2016,19806.381672975524
08/2016,19789.52474990443
09/2016,19851.17496420236
10/2016,19874.259307224504
11/2016,20758.990505320617
12/2016,21456.760513063007
01/2017,21537.031324854357
02/2017,22469.97377998575
03/2017,22521.705168131615
04/2017,22364.209162194198
05/2017,22285.641547921023
06/2017,22002.275089347404
07/2017,21926.820815212595
08/2017,21786.833742974926
09/2017,22316.788543194016
10/2017,23075.108060821505
11/2017,23165.960479016674
12/2017,23205.448950373728
01/2018,23523.978314875872
02/2018,23014.724730054113
03/2018,22333.92477715414
04/2018,23057.659717717066
05/2018,23965.74900193574
06/2018,24032.50309233144
07/2018,24623.182670567523
08/2018,25088.5062591201
09/2018,25414.348061002005
10/2018,24092.664171817025
11/2018,24327.886061641086
12/2018,22305.68289866257
01/2019,23961.941515690112
02/2019,24841.68672604684
03/2019,25598.120298435588
04/2019,26555.963282758723
05/2019,25212.932139722398
06/2019,26328.294339951684
07/2019,27005.63798004755
08/2019,26751.558964306543
09/2019,27707.11634283315
10/2019,27746.37975238788
11/2019,28959.54334828801
12/2019,29175.793473806036
01/2020,29469.163769112365
02/2020,27172.018189325358
03/2020,23675.45705300528
04/2020,26437.162771986157
05/2020,27063.091452147233
06/2020,27646.413868765536
07/2020,27365.86220339403
08/2020,29016.249644417352
09/2020,28559.768158386505
10/2020,27689.47296934008
11/2020,30513.34842690005
12/2020,31046.854178048932
01/2021,31109.493900591493
02/2021,31943.13378942067
03/2021,34161.74090834175
04/2021,34698.55248340285
05/2021,34902.87966537427
06/2021,36367.46626268059
07/2021,36991.06312609476
08/2021,38116.047362039135
