Data,LU0292107645
12/1987,10000
01/1988,11096.388290338897
02/1988,11452.544776820429
03/1988,12507.010294463047
04/1988,13092.029683806299
05/1988,13612.862805933191
06/1988,14593.805759184925
07/1988,14934.667330465087
08/1988,14855.425900841921
09/1988,15698.08962095619
10/1988,15205.446580242246
11/1988,14535.390196185053
12/1988,14932.084644229479
01/1989,15322.769414806584
02/1989,16694.0213584453
03/1989,18473.692905810814
04/1989,22094.812595366646
05/1989,23346.04629112855
06/1989,20874.159229416975
07/1989,21269.106193097385
08/1989,22091.297555927616
09/1989,25248.633108259244
10/1989,24628.681199061957
11/1989,23134.940080941138
12/1989,24881.840634477976
01/1990,24937.97497817764
02/1990,25563.34984045173
03/1990,22482.014584288434
04/1990,23786.619920326186
05/1990,25311.05991798254
06/1990,26352.818338557256
07/1990,27800.42922910199
08/1990,23175.422503786194
09/1990,20240.318797617118
10/1990,19274.252544886065
11/1990,17899.34896378169
12/1990,18869.1700319106
01/1991,20437.715606684655
02/1991,23062.852271406216
03/1991,26125.058236003486
04/1991,27796.912123202703
05/1991,30367.638762240884
06/1991,30362.725686284804
07/1991,31966.09139773706
08/1991,31908.463564232563
09/1991,29825.72390579682
10/1991,30989.65229448498
11/1991,29374.67496558445
12/1991,31625.555196657893
01/1992,35522.443127129816
02/1992,37905.26477332407
03/1992,40219.92809142895
04/1992,39563.91876344687
05/1992,38652.34058150987
06/1992,33805.87003920502
07/1992,32534.011526793463
08/1992,30221.580993961208
09/1992,31013.623914048632
10/1992,34018.906093
11/1992,35843.21311859301
12/1992,36858.34303597722
01/1993,37744.86069231209
02/1993,39318.59994905268
03/1993,40802.76595271122
04/1993,40304.22426239624
05/1993,41512.8680900501
06/1993,43974.270813903546
07/1993,47032.16352223564
08/1993,51373.994992164815
09/1993,51114.81349287964
10/1993,56333.99760814989
11/1993,60383.81864391528
12/1993,70309.19033751197
01/1994,72530.38520063546
02/1994,70936.45815180187
03/1994,63154.63788942478
04/1994,62045.051159719005
05/1994,62764.041680268616
06/1994,60017.302185473025
07/1994,61759.84367588273
08/1994,69479.58250194722
09/1994,69487.81564783571
10/1994,66901.94663316388
11/1994,64339.20668523734
12/1994,60355.619392990266
01/1995,52807.31645339402
02/1995,50868.19695370733
03/1995,49181.456380601245
04/1995,50384.5593602411
05/1995,53864.29403012018
06/1995,53550.87831708252
07/1995,54094.827051720466
08/1995,54397.791322122226
09/1995,54811.98973106607
10/1995,51871.3642141583
11/1995,51035.242059622724
12/1995,54122.00747492426
01/1996,58650.79415318391
02/1996,58025.98544083192
03/1996,58416.928849084296
04/1996,61246.73587029702
05/1996,61687.886734263404
06/1996,61566.52131829485
07/1996,56462.1409793226
08/1996,57359.35331419055
09/1996,58334.286129081614
10/1996,56931.32243141868
11/1996,57119.063819012
12/1996,58624.011726712684
01/1997,64302.07905937025
02/1997,69951.08969912832
03/1997,68875.69796755849
04/1997,69344.62563214969
05/1997,71082.57911063671
06/1997,75699.0315737691
07/1997,78935.78398705102
08/1997,70824.03741916949
09/1997,70848.53533024942
10/1997,58119.29347894286
11/1997,54822.48813229241
12/1997,57636.01689005339
01/1998,54313.796583046715
02/1998,59828.50156166442
03/1998,62630.46110023313
04/1998,61503.103871859705
05/1998,52241.193767670025
06/1998,47079.55157101537
07/1998,48667.96008148321
08/1998,34435.16450340084
09/1998,34897.107835008865
10/1998,37132.6848567041
11/1998,41369.61533929708
12/1998,40493.07927592002
01/1999,41125.08443492108
02/1999,42887.71448671148
03/1999,49769.550278648414
04/1999,56672.01840833227
05/1999,57078.96994202179
06/1999,64321.350242157816
07/1999,60406.18034270692
08/1999,61628.69155542937
09/1999,59004.2431521849
10/1999,61458.6691080662
11/1999,69305.4402406149
12/1999,78488.0078626404
01/2000,80980.09451733898
02/2000,82666.91731571601
03/2000,84436.61274268547
04/2000,80335.4677345472
05/2000,75176.74311413668
06/2000,75733.68740470755
07/2000,74240.52340265739
08/2000,77398.27965516988
09/2000,71744.9413559105
10/2000,69265.14466210546
11/2000,61237.30610708264
12/2000,58505.224339700006
01/2001,66623.45588011318
02/2001,61678.35948696729
03/2001,58214.95599750739
04/2001,60764.84738142529
05/2001,64336.81219286808
06/2001,62989.90990271508
07/2001,57130.295900871
08/2001,54054.20998795017
09/2001,45800.74937565488
10/2001,49103.183087353034
11/2001,55087.29201306042
12/2001,60010.84537142159
01/2002,63284.289833309376
02/2002,64194.022724234186
03/2002,67459.70199522717
04/2002,65729.35575217633
05/2002,62043.70948712944
06/2002,53980.801588307695
07/2002,50832.00245662532
08/2002,51332.04455916361
09/2002,45647.411916742436
10/2002,48571.01918263339
11/2002,51565.03440769421
12/2002,47168.64366927107
01/2003,45515.4916091915
02/2003,44408.101904753465
03/2003,42683.26299801233
04/2003,45482.142252058824
05/2003,45878.638541045286
06/2003,50151.02743473623
07/2003,53784.61713326538
08/2003,59426.41167532647
09/2003,56113.1153345836
10/2003,61022.46596492896
11/2003,59831.53661288955
12/2003,60913.35153565516
01/2004,64304.79400939301
02/2004,67060.72596383691
03/2004,68972.97764725152
04/2004,64774.2156722923
05/2004,62165.41154588961
06/2004,62644.91288630296
07/2004,62104.56366953447
08/2004,64294.24562978303
09/2004,66348.2293603894
10/2004,66161.1169794391
11/2004,69228.26139757314
12/2004,70796.09777141185
01/2005,74184.04193941804
02/2005,79316.40371229642
03/2005,75733.10847574884
04/2005,73723.47594830989
05/2005,80163.50291176957
06/2005,84537.07054360362
07/2005,90476.73634869629
08/2005,90468.41231046403
09/2005,100148.57510955197
10/2005,93712.366311893
11/2005,103623.17714839306
12/2005,109458.75737614815
01/2006,118481.70104266272
02/2006,120742.07612955166
03/2006,119470.28271598005
04/2006,123526.5347948921
05/2006,107714.44782119193
06/2006,108752.56804692284
07/2006,109840.71026072906
08/2006,111912.7618011847
09/2006,114510.41412059244
10/2006,119568.5165277661
11/2006,123519.24466038845
12/2006,129336.48648878229
01/2007,130112.11255274694
02/2007,126788.81401129779
03/2007,130756.5099136489
04/2007,134035.67250967244
05/2007,142115.44180162365
06/2007,148206.46053502074
07/2007,153742.08483332087
08/2007,150484.3205332099
09/2007,161467.759079904
10/2007,176091.77846992982
11/2007,160064.54800634593
12/2007,161010.41609570212
01/2008,139486.1956253799
02/2008,146841.72132512715
03/2008,133350.76853355713
04/2008,146663.64228123025
05/2008,149675.5776187562
06/2008,132514.69131615345
07/2008,128817.71861169519
08/2008,125566.92912182142
09/2008,106683.80948612085
10/2008,86851.13395156727
11/2008,80473.23853818043
12/2008,79319.38098472974
01/2009,80573.83746607682
02/2009,77043.49571065752
03/2009,83697.41468939101
04/2009,97846.86488254165
05/2009,107891.3938096383
06/2009,106144.25482801806
07/2009,118079.04300585236
08/2009,116534.87595723622
09/2009,123863.18799892893
10/2009,122661.56193493908
11/2009,125987.57250402495
12/2009,136536.77181516725
01/2010,132950.61947889903
02/2010,137286.3987240674
03/2010,149326.50007049032
04/2010,152969.97764489637
05/2010,150951.07816623844
06/2010,150246.40207846925
07/2010,153339.9582378428
08/2010,154479.02339210836
09/2010,159428.35847671758
10/2010,161531.74416112134
11/2010,167601.98616953293
12/2010,174621.22372283792
01/2011,165750.21209951577
02/2011,162475.58188486306
03/2011,167470.28740730905
04/2011,165044.10689335997
05/2011,166022.37432442623
06/2011,162700.96413720545
07/2011,164216.40741685953
08/2011,147567.43009882967
09/2011,134859.69747467854
10/2011,147248.47827038984
11/2011,143354.51738811887
12/2011,146825.41720327412
01/2012,160506.71099010864
02/2012,166705.71226472256
03/2012,162141.28054068636
04/2012,161904.45939099407
05/2012,153170.43681072094
06/2012,156727.56624409335
07/2012,163816.80450640377
08/2012,159041.00873422346
09/2012,164443.0740346769
10/2012,162602.65493212643
11/2012,164701.39064989125
12/2012,169983.311629489
01/2013,167755.706768178
02/2013,170916.23153100497
03/2013,172190.75564570734
04/2013,169940.82092062914
05/2013,166432.14585235168
06/2013,154965.88739433466
07/2013,154304.21506459796
08/2013,152110.25520679788
09/2013,158748.39700397314
10/2013,164759.7742550552
11/2013,162654.0438821701
12/2013,158156.78240816784
01/2014,150867.07063508462
02/2014,152482.80177866668
03/2014,157420.40545105113
04/2014,157234.8451304496
05/2014,165601.31005602534
06/2014,169373.37338919897
07/2014,176321.56357197606
08/2014,182905.75269927806
09/2014,177455.74088258875
10/2014,180342.14222446785
11/2014,178957.88444202245
12/2014,175532.84016944465
01/2015,189587.1387516536
02/2015,196533.24060455535
03/2015,202360.75610286207
04/2015,209030.60897264013
05/2015,205097.26033080101
06/2015,195929.9387460994
07/2015,186082.36327423993
08/2015,165496.44326974335
09/2015,160681.17587308146
10/2015,174994.96939024059
11/2015,175072.36224415782
12/2015,166352.10361664282
01/2016,155031.4085535837
02/2016,155186.45490298746
03/2016,168024.4606674791
04/2016,168635.84626571258
05/2016,165934.7067229118
06/2016,173471.08719561496
07/2016,182049.1998152495
08/2016,186241.13111572975
09/2016,188124.96369599144
10/2016,192217.45168322203
11/2016,188665.3922141098
12/2016,190822.7453077504
01/2017,197191.900120439
02/2017,206193.27299871258
03/2017,209506.57974677483
04/2017,209368.62978437403
05/2017,209925.38384433155
06/2017,208544.2354351407
07/2017,215117.58910625143
08/2017,218085.15175305904
09/2017,217528.0947817895
10/2017,228329.0043598157
11/2017,224632.27055125133
12/2017,229925.54915907411
01/2018,239733.51395770453
02/2018,233163.6679971656
03/2018,226805.30542948408
04/2018,230276.02612354702
05/2018,229293.94465282146
06/2018,220599.52128956837
07/2018,224050.19793684446
08/2018,219557.151546227
09/2018,219790.48794178947
10/2018,205153.70326303746
11/2018,212767.95563345304
12/2018,205525.74080572592
01/2019,222713.50767313194
02/2019,224551.61105591248
03/2019,230036.88623515688
04/2019,235185.1022695991
05/2019,219408.9316739142
06/2019,228496.70887546826
07/2019,230437.6297977326
08/2019,221458.90457357466
09/2019,228716.7536125862
10/2019,232628.42298011645
11/2019,235867.29671068955
12/2019,247834.10626308422
01/2020,240080.98318789699
02/2020,228890.32059105454
03/2020,193971.33735941155
04/2020,213250.21297032502
05/2020,209828.17343320991
06/2020,224027.5269887014
07/2020,230756.19720178042
08/2020,234002.04554266366
09/2020,234771.39323937977
10/2020,239753.53785079828
11/2020,255678.55704541516
12/2020,267979.16509872663
01/2021,279228.8093589496
02/2021,281614.04345051484
03/2021,286685.19545966096
04/2021,285061.59651469544
05/2021,288776.4439685656
06/2021,296972.599111602
07/2021,276876.3619484636
08/2021,285466.65498009627
09/2021,280144.85419414437
10/2021,281231.0460210412
11/2021,276373.78615087573
12/2021,282501.01458469284
01/2022,281283.184448969
02/2022,271746.6563246696
03/2022,267937.9319700439
04/2022,266434.7111276427
05/2022,263243.12809678743
06/2022,253579.66093589005
07/2022,257757.62829400867
08/2022,263951.92039755353
09/2022,239058.6958583049
10/2022,227691.18355644372
11/2022,249760.51677788104
12/2022,239584.1530115296
01/2023,254441.59998443892
02/2023,242653.71216277598
03/2023,244120.77976487685
04/2023,238970.73537633655
05/2023,241484.40087324727
06/2023,246558.7681110918
07/2023,258242.13968246186
08/2023,245760.68587046827
