Data,LU0292096186
12/1998,10000
01/1999,10468.733333333332
02/1999,10913.892446961256
03/1999,11841.801039923286
04/1999,13265.378220457524
05/1999,12927.267998557292
06/1999,13696.44584210244
07/1999,13520.543515805406
08/1999,13940.119402191029
09/1999,13515.65289393372
10/1999,13449.043107776515
11/1999,14050.17806587743
12/1999,14546.883904352777
01/2000,14120.565678809031
02/2000,13354.60488455531
03/2000,14406.37613461243
04/2000,15310.201739009279
05/2000,15417.38225848383
06/2000,15537.977486359614
07/2000,16056.047310353732
08/2000,17221.663280063716
09/2000,17353.65354476523
10/2000,18303.524594803224
11/2000,18219.086675026596
12/2000,18008.203585946525
01/2001,18278.573674168292
02/2001,18539.61021858504
03/2001,18434.42253460365
04/2001,19204.040685546934
05/2001,20875.377948941234
06/2001,21162.76910655392
07/2001,20599.259030131598
08/2001,19897.780168258338
09/2001,18613.657892416177
10/2001,19229.721729439887
11/2001,19918.15682912001
12/2001,20371.504739579956
01/2002,21268.29638643404
02/2002,21604.08576223172
03/2002,22508.493002531
04/2002,22505.0196731834
05/2002,22447.04327706661
06/2002,20950.031882446587
07/2002,20006.033422029202
08/2002,20365.943547757903
09/2002,19057.24060506357
10/2002,19329.76439767277
11/2002,19522.28213558149
12/2002,18739.165305155835
01/2003,18242.01930863503
02/2003,17967.558655086963
03/2003,17817.34344112119
04/2003,18725.565262263623
05/2003,19105.566453775413
06/2003,19916.826723274164
07/2003,20583.848767927106
08/2003,21486.12335862563
09/2003,20915.84831421022
10/2003,22665.98583485844
11/2003,22399.4452290001
12/2003,22725.08483234096
01/2004,23539.435494738886
02/2004,24262.418765571332
03/2004,24644.097877842793
04/2004,24252.92055133586
05/2004,24181.353968123443
06/2004,24614.470976445642
07/2004,24852.678847688854
08/2004,25341.18659036095
09/2004,25564.106872214637
10/2004,25942.55595535351
11/2004,26219.152945440117
12/2004,26904.304269486234
01/2005,27732.76450188118
02/2005,28128.501652315812
03/2005,28246.184598774656
04/2005,28295.89029755718
05/2005,29638.797554994093
06/2005,30969.27108085028
07/2005,31637.873639842473
08/2005,31283.544468178156
09/2005,32645.843389903283
10/2005,31934.643822892445
11/2005,33161.53026703559
12/2005,34067.50546492565
01/2006,34658.46401389726
02/2006,36119.590917379035
03/2006,35876.44072613852
04/2006,36022.62969350338
05/2006,34452.17938146949
06/2006,34929.30967298737
07/2006,35772.8154128046
08/2006,36563.506917360966
09/2006,37654.54147819705
10/2006,39144.59484278133
11/2006,38605.75758405378
12/2006,40643.987051633856
01/2007,41686.344405255426
02/2007,41094.23557754114
03/2007,41743.82114846124
04/2007,41929.690026314056
05/2007,43378.22864074719
06/2007,42346.880616921
07/2007,40698.83174578101
08/2007,40706.02893072073
09/2007,40666.74356676305
10/2007,41344.73117287529
11/2007,38823.09739514759
12/2007,38048.564034598705
01/2008,35310.95904373752
02/2008,33978.57458336162
03/2008,32115.58207652325
04/2008,33501.54134293685
05/2008,32343.749333562257
06/2008,26597.921791546938
07/2008,26171.003831924485
08/2008,27310.86189768872
09/2008,25977.2243381041
10/2008,22104.64052077317
11/2008,20289.675450061717
12/2008,18509.982134837912
01/2009,17765.953916900282
02/2009,16060.691186978562
03/2009,16733.001559246153
04/2009,19144.489294375864
05/2009,20164.353155014
06/2009,20376.23227826255
07/2009,22518.857754425466
08/2009,23266.943858597628
09/2009,24462.508874100185
10/2009,23788.447941684066
11/2009,24166.092975497904
12/2009,25908.024545234934
01/2010,25655.886885461998
02/2010,26437.8193671274
03/2010,28147.54085979306
04/2010,28583.96299575151
05/2010,28369.102601259903
06/2010,28771.894477314305
07/2010,29292.976159717567
08/2010,29518.96801427028
09/2010,29400.97257802569
10/2010,29894.057874284103
11/2010,30676.776620281034
12/2010,31572.98922154978
01/2011,31194.366872576098
02/2011,31828.083196707372
03/2011,31077.998422832457
04/2011,31305.659065032512
05/2011,32062.210454480075
06/2011,31388.257403305248
07/2011,31365.310924049983
08/2011,30104.59635734125
09/2011,30165.483658910616
10/2011,30863.357933969735
11/2011,31223.356294368048
12/2011,32351.997683622754
01/2012,32509.60745605038
02/2012,32881.76788158144
03/2012,33132.21760610086
04/2012,33306.61214801844
05/2012,33044.43252167144
06/2012,34339.10431130265
07/2012,36271.33354136838
08/2012,35963.81753399129
09/2012,36131.3208095264
10/2012,35959.44547511163
11/2012,35619.74893776697
12/2012,35731.73314161065
01/2013,36034.943744173936
02/2013,37440.245971646764
03/2013,38599.16250285252
04/2013,39122.44384914003
05/2013,38095.75086821698
06/2013,36907.00607612843
07/2013,37469.01837517689
08/2013,37014.1930539056
09/2013,38352.11489444828
10/2013,39635.40317857464
11/2013,39282.12522476965
12/2013,39180.32541121781
01/2014,39025.23082173317
02/2014,40030.14621127899
03/2014,40986.649604604114
04/2014,42001.13556136264
05/2014,43457.00309324725
06/2014,44095.57168563996
07/2014,44385.81911178547
08/2014,45841.10762950096
09/2014,45344.32890230198
10/2014,46429.00596821958
11/2014,46690.50221027025
12/2014,47556.3768513093
01/2015,50611.639575308516
02/2015,52039.40416782064
03/2015,52787.17143219891
04/2015,52347.44420450017
05/2015,52341.58625514206
06/2015,50217.65184560656
07/2015,50778.67303579606
08/2015,46405.960149549224
