Data,LU0659580079
09/2010,10000
10/2010,9834.278566666666
11/2010,10458.641034748562
12/2010,10900.638746983956
01/2011,11021.414710411515
02/2011,11523.446315176121
03/2011,10617.684850648693
04/2011,10438.954519047084
05/2011,10282.52559309311
06/2011,10375.6138626578
07/2011,10275.427948371113
08/2011,9352.36716393345
09/2011,9268.681153092284
10/2011,9359.398009551514
11/2011,8893.79477325861
12/2011,8891.963325838931
01/2012,9210.26584799631
02/2012,10190.822705260782
03/2012,10494.17126531491
04/2012,9830.47739686766
05/2012,8688.61593880246
06/2012,9274.814711815396
07/2012,8857.961983687432
08/2012,8811.105294370323
09/2012,8954.320710995455
10/2012,9024.251456755559
11/2012,9506.549696524577
12/2012,10428.512105391355
01/2013,11327.801069183646
02/2013,11767.700132141483
03/2013,12572.453070180158
04/2013,14069.001417567148
05/2013,13757.933372916168
06/2013,13764.716917438605
07/2013,13700.84116999267
08/2013,13365.261385544967
09/2013,14455.431503993268
10/2013,14451.24308854399
11/2013,15275.726738210411
12/2013,15788.547160658098
01/2014,14668.47577457109
02/2014,14606.122680823999
03/2014,14545.614859150039
04/2014,14053.035927276225
05/2014,14573.133747862212
06/2014,15268.419654413412
07/2014,15589.29179862429
08/2014,15401.50172591524
09/2014,16133.974095693695
10/2014,16268.587101997464
11/2014,17168.7596451276
12/2014,17101.896827730605
01/2015,14910.97176608386
02/2015,18485.777301067697
03/2015,18840.370342533344
04/2015,19451.486033414014
05/2015,20414.296756331794
06/2015,19779.850253246892
07/2015,20112.839260374556
08/2015,18510.65638911413
09/2015,17018.964480168175
10/2015,18877.45921206044
11/2015,19093.94005949121
12/2015,18691.242938232957
01/2016,17259.597476999017
02/2016,15577.26757238007
03/2016,16232.258971303258
04/2016,16162.026812084232
05/2016,16567.401673386164
06/2016,14819.405537127037
07/2016,15751.494041959824
08/2016,15949.725593021836
09/2016,15863.408922896682
10/2016,16664.019013063826
11/2016,17577.595852129554
12/2016,18152.603154107648
01/2017,18170.693674390222
02/2017,18245.372230988072
03/2017,18096.663873898717
04/2017,18285.149491990436
05/2017,18661.93708198739
06/2017,19136.86880334247
07/2017,19190.02986392206
08/2017,19092.628944942462
09/2017,19885.400092268952
10/2017,20995.795962723172
11/2017,21278.609067717356
12/2017,21548.817755953893
01/2018,21819.829289755264
02/2018,20953.988288742392
03/2018,20437.113556539327
04/2018,21147.029162308067
05/2018,20763.98782365641
06/2018,20622.132260080867
07/2018,20906.050539043717
08/2018,20740.414840303754
09/2018,21859.872589266153
10/2018,19814.672482797585
11/2018,20001.89809213573
12/2018,17982.525989741804
01/2019,18919.197646579643
02/2019,19327.498771425857
03/2019,19315.277781482535
04/2019,19700.286250982674
05/2019,18396.763694461166
06/2019,18929.04154602287
07/2019,19095.71460467149
08/2019,18442.485835482177
09/2019,19518.71436129539
10/2019,20444.779686010304
11/2019,20815.06175804718
12/2019,21085.292317414318
01/2020,20725.712156231297
02/2020,18702.975992928616
03/2020,17369.670303953124
04/2020,18136.510039531408
05/2020,19307.889505787592
06/2020,19322.53157437899
07/2020,18640.554346446625
08/2020,20090.653886633623
09/2020,20189.082966207716
10/2020,19651.737267282053
11/2020,21991.632598612272
12/2020,22653.375820619585
01/2021,22725.836151597236
02/2021,23452.509472541755
03/2021,24562.697432103618
04/2021,23922.256034631602
05/2021,24294.652861443657
06/2021,24559.95348127709
07/2021,23953.07782764227
08/2021,24697.57150657126
09/2021,25759.757481642308
10/2021,25432.600442678297
11/2021,24657.671765902247
12/2021,25443.85473462743
01/2022,24133.289949353908
02/2022,23836.74829401177
03/2022,24923.482922541643
04/2022,24259.03593401462
05/2022,24466.280921765738
06/2022,23801.71971548339
07/2022,24754.660716610022
08/2022,25012.236920627474
09/2022,23438.953475249513
10/2022,24757.110751673397
11/2022,25538.049627636796
12/2022,24217.448256780783
01/2023,25390.591021118285
02/2023,25616.880131053615
03/2023,26078.094752523066
04/2023,26817.10094385429
05/2023,28109.760622961967
06/2023,30257.668991028193
07/2023,30735.785545663624
08/2023,30822.640675277882
09/2023,31023.22272814634
10/2023,30202.156740536742
11/2023,32087.68418739435
12/2023,32039.796990203075
01/2024,34808.64681160289
02/2024,36782.61642712996
03/2024,38433.54846036499
04/2024,38153.7486435865
