Data,LU1602144906
12/1978,10000
01/1979,10856.78834331555
02/1979,10872.551660935658
03/1979,11047.22034486909
04/1979,10994.32054421485
05/1979,11511.110222950314
06/1979,11079.78191740697
07/1979,11256.055397343258
08/1979,12081.580312636232
09/1979,13182.00411311449
10/1979,12946.346091169935
11/1979,13212.443783486748
12/1979,14594.395102045617
01/1980,16532.221903911846
02/1980,17001.66325392286
03/1980,14837.204033105434
04/1980,16442.276528070182
05/1980,17415.86486735901
06/1980,18997.379056006783
07/1980,19522.796145136977
08/1980,21089.23591692239
09/1980,21442.383718519028
10/1980,24780.877895406644
11/1980,25052.8827572394
12/1980,25943.51384960911
01/1981,25466.871591957337
02/1981,26362.28309166853
03/1981,26924.970004404364
04/1981,28112.4959954602
05/1981,31123.739737814274
06/1981,32755.31454672975
07/1981,30402.336560796022
08/1981,29510.454508060186
09/1981,24028.113742546764
10/1981,23108.453061661345
11/1981,26150.056109038404
12/1981,26049.904009910188
01/1982,24880.386663923273
02/1982,22886.12891578697
03/1982,21859.593316974722
04/1982,24989.385620604706
05/1982,24733.8033407078
06/1982,23423.75635604712
07/1982,22464.843540611826
08/1982,21526.720009340563
09/1982,21167.732623895296
10/1982,20523.83772554837
11/1982,20572.555691923986
12/1982,21143.84765219072
01/1983,23115.88678504234
02/1983,24051.868718902173
03/1983,23506.25127978664
04/1983,26095.721196643157
05/1983,25977.811554892767
06/1983,26913.417649488816
07/1983,28876.723405955167
08/1983,29633.23449324136
09/1983,28540.231945858424
10/1983,28506.151963146607
11/1983,30660.64963800535
12/1983,32779.337800901565
01/1984,35310.6715448072
02/1984,33025.292196534785
03/1984,32023.926223726256
04/1984,32559.243998113325
05/1984,29646.574870379252
06/1984,28706.529748069504
07/1984,29390.398674500288
08/1984,32113.002563922528
09/1984,33600.7204505806
10/1984,34309.21363695599
11/1984,34037.70195607738
12/1984,34612.666673577565
01/1985,38098.15916091041
02/1985,37574.13669023117
03/1985,38114.33931329993
04/1985,36052.96116764981
05/1985,37566.35138897097
06/1985,36418.65755754253
07/1985,38211.41182613449
08/1985,35602.88586426213
09/1985,37282.964888738665
10/1985,36462.980335652115
11/1985,34461.50807268918
12/1985,33295.323932675026
01/1986,34429.811569030215
02/1986,32273.206872905634
03/1986,32383.001538924822
04/1986,35417.32628751124
05/1986,35143.52869196066
06/1986,33833.0521893016
07/1986,30956.057103720374
08/1986,32140.795387972987
09/1986,33841.01635419716
10/1986,38366.11035757966
11/1986,38898.038129126566
12/1986,41132.64695481759
01/1987,39772.82844827091
02/1987,44161.53923086354
03/1987,45523.56071353515
04/1987,45997.858097948556
05/1987,48642.257119047616
06/1987,51555.07655642255
07/1987,57893.044838986214
08/1987,61925.626124317925
09/1987,62660.999273832545
10/1987,35098.49994039662
11/1987,34376.44641397239
12/1987,35206.15481648924
01/1988,35223.14401614671
02/1988,36080.30529633067
03/1988,39894.3658733467
04/1988,41575.83965402257
05/1988,44953.87527459313
06/1988,47436.05185201156
07/1988,51832.25203228171
08/1988,50121.41051504847
09/1988,48902.380125666634
10/1988,50824.29511534998
11/1988,48598.00621335986
12/1988,48896.88927112281
01/1989,56141.37028890987
02/1989,52429.62568500216
03/1989,53668.919135455304
04/1989,55754.89664303172
05/1989,55509.69246392804
06/1989,54186.937229583324
07/1989,56475.485818117406
08/1989,59820.880537140554
09/1989,62414.591041872656
10/1989,58026.64032260822
11/1989,57241.60151443411
12/1989,57301.92330359998
01/1990,55262.54074135505
02/1990,53821.14151966395
03/1990,54039.61095548301
04/1990,50581.49197994999
05/1990,54457.05042735761
06/1990,56545.50662357168
07/1990,57759.60770789978
08/1990,50986.055265931886
09/1990,46383.68554190287
10/1990,44452.867315710406
11/1990,43172.76786112996
12/1990,43669.31159933005
01/1991,46392.023812236104
02/1991,49960.448439953594
03/1991,55699.29980255853
04/1991,60629.37326731894
05/1991,61642.63321849444
06/1991,63674.37186628332
07/1991,67450.49105117325
08/1991,65120.23017503859
09/1991,63959.62627870253
10/1991,66243.4962505182
11/1991,63126.94014721419
12/1991,62548.83541478159
01/1992,64404.76244237539
02/1992,67886.27983201567
03/1992,69191.640996146
04/1992,71795.08248209875
05/1992,75179.14269707548
06/1992,72268.20953062842
