Data,LU0478205379
03/2009,10000
04/2009,10292.64219983942
05/2009,10532.026035705383
06/2009,10765.975521708086
07/2009,11136.557272650529
08/2009,11264.030445217666
09/2009,11434.560469945292
10/2009,11531.689168223907
11/2009,11632.163431936011
12/2009,11626.289492321184
01/2010,11814.210492973674
02/2010,11880.98486299457
03/2010,12002.239489939768
04/2010,12070.326975902855
05/2010,12003.874924432435
06/2010,12030.922111899972
07/2010,12175.650246700903
08/2010,12405.075389077698
09/2010,12369.544438182076
10/2010,12362.256841699005
11/2010,12193.636035159214
12/2010,12163.51388208657
01/2011,12109.202270684598
02/2011,12205.434880167326
03/2011,12163.896907010821
04/2011,12282.948826130923
05/2011,12393.24321427396
06/2011,12337.591547798409
07/2011,12482.786115623394
08/2011,12319.997682173671
09/2011,12169.58296783689
10/2011,12401.264692552784
11/2011,12020.339946105078
12/2011,12329.433658211883
01/2012,12690.530595101802
02/2012,12919.903416770685
03/2012,13028.86968587639
04/2012,13043.234508543772
05/2012,13058.325453149078
06/2012,13027.042832634941
07/2012,13343.25822216597
08/2012,13480.892167700671
09/2012,13583.257680377936
10/2012,13736.507416493509
11/2012,13852.534905586344
12/2012,13988.705925975328
01/2013,13817.76670675476
02/2013,13991.518034274326
03/2013,14062.395961511016
04/2013,14255.015268184225
05/2013,14227.417922467474
06/2013,13992.110019545895
07/2013,14109.126400954374
08/2013,14078.488460751922
09/2013,14171.492258916347
10/2013,14333.007763229913
11/2013,14366.433639346258
12/2013,14303.133987832605
01/2014,14496.275326839143
02/2014,14576.421286932777
03/2014,14636.284024088927
04/2014,14769.521860723633
05/2014,14899.846135019932
06/2014,14982.150530612269
07/2014,15055.055545368745
08/2014,15227.74321248759
09/2014,15253.0829721978
10/2014,15318.020579321535
11/2014,15402.910564174044
12/2014,15485.45443723495
01/2015,15626.216914120852
02/2015,15715.581626583407
03/2015,15691.325867880383
04/2015,15611.818102700778
05/2015,15539.448421068497
06/2015,15231.568728530892
07/2015,15420.248560349302
08/2015,15295.541148576489
09/2015,15187.040045395835
10/2015,15403.988205708203
11/2015,15507.936460749515
12/2015,15379.7895285221
01/2016,15469.503747787085
02/2016,15538.81482811529
03/2016,15754.060883250833
04/2016,15794.46802190512
05/2016,15846.74223598812
06/2016,15997.142767187419
07/2016,16263.88919348419
08/2016,16300.818685643686
09/2016,16287.241345979997
10/2016,16166.483097662294
11/2016,15987.798495397123
12/2016,16087.609349775557
01/2017,15995.225939584638
02/2017,16186.260963174187
03/2017,16125.882646641365
04/2017,16211.15331978435
05/2017,16270.26782339433
06/2017,16178.298067698683
07/2017,16302.829206064609
08/2017,16390.776583302053
09/2017,16355.882468280886
10/2017,16534.93921517168
11/2017,16504.84628558532
12/2017,16455.965636720364
01/2018,16410.24131292014
02/2018,16404.882058626357
03/2018,16386.240095902096
04/2018,16391.491307677075
05/2018,16349.50127040874
06/2018,16340.348818935627
07/2018,16384.175629671063
08/2018,16384.53801323794
09/2018,16335.935533213007
10/2018,16304.705972679156
11/2018,16198.261009133459
12/2018,16230.424624840054
01/2019,16405.139002740758
02/2019,16516.267271736593
03/2019,16744.04992080299
04/2019,16862.664470613665
05/2019,16835.020338770588
06/2019,17100.047622201055
07/2019,17342.639610626054
08/2019,17451.365685594144
09/2019,17316.203267882793
10/2019,17278.39767272131
11/2019,17233.318399440323
12/2019,17222.694710071766
01/2020,17420.05398970902
02/2020,17348.50869033222
03/2020,16158.436949218965
04/2020,16759.879953379772
05/2020,16787.32864137237
06/2020,17007.075337719532
07/2020,17261.274525948837
08/2020,17289.779652743287
09/2020,17340.705269368624
10/2020,17473.474435670272
11/2020,17651.125624259883
12/2020,17678.83924725184
01/2021,17656.23488447007
02/2021,17517.763547667564
03/2021,17552.892557380022
04/2021,17554.049207041466
05/2021,17528.46951017865
06/2021,17599.201652195978
07/2021,17798.199340579653
08/2021,17723.96959509504
09/2021,17608.001279532255
10/2021,17475.574180896445
11/2021,17507.885251351814
12/2021,17487.12081354703
01/2022,17254.33462764538
02/2022,16818.7704553899
03/2022,16614.97990694028
04/2022,16157.898205064535
05/2022,15957.522339191739
06/2022,15399.664406886908
07/2022,16121.986989860465
08/2022,15438.596964267215
09/2022,14924.175923128021
10/2022,14938.203818592947
11/2022,15356.287341843446
12/2022,15082.541293976174
01/2023,15416.127566664898
02/2023,15191.873221626558
03/2023,15342.070162799666
04/2023,15447.874163539984
05/2023,15472.577463104095
06/2023,15402.77703812506
07/2023,15562.989887494361
08/2023,15585.831760955367
09/2023,15450.403328509745
10/2023,15511.040609879634
11/2023,15866.372392828009
12/2023,16297.919934334392
01/2024,16318.542492985012
02/2024,16172.89539900422
03/2024,16368.867065117136
04/2024,16228.551901500034
