Data,LU0977261329
05/2008,10000
06/2008,9305.68127294257
07/2008,9345.264843020033
08/2008,9610.61159842944
09/2008,8894.510853999005
10/2008,8747.649037226201
11/2008,7989.226046219692
12/2008,7939.374711920303
01/2009,7573.711481581533
02/2009,6840.1756365308165
03/2009,7022.166550668557
04/2009,7549.221901174427
05/2009,7780.499769109129
06/2009,7685.683212811124
07/2009,8536.225818461853
08/2009,9005.217418687742
09/2009,9094.612817079005
10/2009,9039.194783425635
11/2009,9052.240833619246
12/2009,9593.33596474519
01/2010,9563.370751191245
02/2010,10026.170356065428
03/2010,10659.1355252739
04/2010,10237.203305288445
05/2010,9875.900788057377
06/2010,10326.000664817218
07/2010,10192.11479595745
08/2010,10731.195153292249
09/2010,10513.845440971063
10/2010,10589.649298043816
11/2010,10880.423855535464
12/2010,11539.897704949717
01/2011,11223.909488190924
02/2011,11500.468145961484
03/2011,11009.00687783685
04/2011,11523.884862223751
05/2011,12151.782332133613
06/2011,11565.308245662713
07/2011,11689.851301341898
08/2011,10768.965721175973
09/2011,10208.323980269895
10/2011,10672.457058632303
11/2011,10513.146811708097
12/2011,11087.544494751288
01/2012,11163.534547529589
02/2012,11503.486730733192
03/2012,11815.063224258822
04/2012,11787.536473238972
05/2012,11237.112505720228
06/2012,11766.580172708856
07/2012,12322.271954692242
08/2012,12272.846832116998
09/2012,12341.120823389894
10/2012,12601.803576896547
11/2012,13103.158969855565
12/2012,13060.171649962695
01/2013,13813.23940874614
02/2013,14370.344711821774
03/2013,14961.683494068398
04/2013,15285.817254024356
05/2013,14969.599741668779
06/2013,14597.685450562054
07/2013,14934.661881623793
08/2013,14780.602261195665
09/2013,15469.95009349241
10/2013,15705.066538597042
11/2013,15833.369989147523
12/2013,15788.1679732781
01/2014,15791.293101130974
02/2014,16510.555983412185
03/2014,16531.391345319862
04/2014,16709.220317407366
05/2014,17190.61119199637
06/2014,17029.374503082465
07/2014,16689.991098675462
08/2014,17300.614422578452
09/2014,17657.058924200424
10/2014,17605.677548982465
11/2014,18247.32113357285
12/2014,17881.4052102417
01/2015,19326.963252041245
02/2015,20325.625615209356
03/2015,21127.09430393279
04/2015,21070.436666268553
05/2015,21826.356675468327
06/2015,20516.57297614564
07/2015,21855.308176782386
08/2015,19914.018848279393
09/2015,19052.415086098255
10/2015,20235.621149006423
11/2015,20395.00556779581
12/2015,20005.213851315122
01/2016,18443.634492125817
02/2016,18125.58503905718
03/2016,18067.17968959226
04/2016,18529.500150791377
05/2016,18925.30741980237
06/2016,18895.22880703377
07/2016,19337.899601453562
08/2016,19178.914130860954
09/2016,19279.056280156125
10/2016,18588.165334772468
11/2016,18658.78025165388
12/2016,19615.257022298778
01/2017,19993.06752598343
02/2017,20602.242164827865
03/2017,20942.425336934994
04/2017,21187.904912913385
05/2017,21772.73949687514
06/2017,21367.143182481886
07/2017,20970.567260149077
08/2017,20614.702119907157
09/2017,21049.5282983676
10/2017,20990.40628388711
11/2017,21052.99602804711
12/2017,21079.52697886485
01/2018,21158.723653122874
02/2018,20205.92270821199
03/2018,19622.78541546409
04/2018,19937.32684739854
05/2018,19909.634084736434
06/2018,20165.04311507428
07/2018,21334.292738868047
08/2018,21622.026145964315
09/2018,21771.649372301636
10/2018,21386.134841350293
11/2018,21356.314173552208
12/2018,20033.51335688966
01/2019,21196.66320312621
02/2019,22222.915510491966
03/2019,23082.81008124466
04/2019,23466.86264161592
05/2019,23549.39338969066
06/2019,24692.98702593611
07/2019,25026.192651266607
08/2019,25352.59630560767
09/2019,25859.603521685647
10/2019,25704.682392924013
11/2019,26424.36676784218
12/2019,26965.694620779814
01/2020,27621.74127364409
02/2020,25598.39215163935
03/2020,24450.720782418633
04/2020,25783.71399723274
05/2020,25945.606306038393
06/2020,26600.130440525227
07/2020,26176.438028404053
08/2020,26627.817261186156
09/2020,26741.884372116125
10/2020,25271.976091217544
11/2020,26962.457610961814
12/2020,27604.469620243675
01/2021,27334.87000171704
02/2021,26729.566877531328
03/2021,28300.457691796124
04/2021,28591.018809873025
05/2021,29719.63229004738
06/2021,31127.334920265865
07/2021,32151.108210723418
08/2021,32695.81592208948
09/2021,30884.908422863264
10/2021,32622.466491002753
11/2021,32937.644327507754
12/2021,35608.52426301583
01/2022,33324.663926466055
02/2022,33033.4371565671
03/2022,33976.26412126129
04/2022,34033.63229009423
05/2022,32381.233218179892
06/2022,31034.79893973794
07/2022,33090.06775532175
08/2022,31899.633749912733
09/2022,30560.900608867898
10/2022,30971.15976429925
11/2022,31915.449053949014
12/2022,30824.105417247967
01/2023,32199.131450928006
02/2023,31728.026338890104
03/2023,32247.7311465958
04/2023,33916.71296305382
05/2023,33270.54927090578
06/2023,33556.21912458992
07/2023,34262.902839828945
08/2023,33516.2203339784
09/2023,32557.176532424444
10/2023,30980.2354508555
11/2023,32865.42559612667
12/2023,34357.084113283905
01/2024,34918.63592265476
02/2024,34179.34492814812
03/2024,34650.46079031988
04/2024,33314.31687646309
