Data,LU1437015735
12/1978,10000
01/1979,10183.970141362372
02/1979,10415.348985288021
03/1979,11078.845906008164
04/1979,11352.070986290253
05/1979,10898.236102518464
06/1979,11083.622957665566
07/1979,10843.957954203579
08/1979,11202.828555761407
09/1979,11639.449089202093
10/1979,10636.127782923015
11/1979,11028.581010184938
12/1979,10805.22674551615
01/1980,11224.369603969868
02/1980,11462.11262500823
03/1980,10341.001056850679
04/1980,11520.13381153144
05/1980,11307.020017486435
06/1980,11930.968060500949
07/1980,11953.775615801147
08/1980,12288.984600961703
09/1980,12453.681745765547
10/1980,13208.814747731964
11/1980,13492.818965803199
12/1980,13347.087351220107
01/1981,12861.679838434622
02/1981,13600.984758880259
03/1981,13865.364009445926
04/1981,14079.324914008197
05/1981,13734.677655118894
06/1981,13915.672692138694
07/1981,13927.738284097788
08/1981,14702.883447487613
09/1981,12708.87294427259
10/1981,12812.365965018393
11/1981,14215.821148229239
12/1981,13922.472895743982
01/1982,14336.574509754157
02/1982,14233.051055377839
03/1982,14444.382542700741
04/1982,15108.496517298476
05/1982,14573.691989613415
06/1982,14166.669641416333
07/1982,14767.655466399601
08/1982,14940.735338296146
09/1982,15417.298143910748
10/1982,15786.667690724324
11/1982,16301.764889116062
12/1982,16412.18768895116
01/1983,16320.6910598707
02/1983,17260.792951356176
03/1983,18217.147750899432
04/1983,19983.814397229828
05/1983,19896.90815424087
06/1983,20868.1836534178
07/1983,20855.926310922223
08/1983,21061.710376724535
09/1983,21437.73654149621
10/1983,21066.954196728668
11/1983,22264.20132101438
12/1983,22996.44312914599
01/1984,24455.41274727586
02/1984,24369.097246164943
03/1984,24116.012005326502
04/1984,24209.13605221046
05/1984,23274.30643189892
06/1984,23225.898080227747
07/1984,22515.667928658233
08/1984,24694.6912870508
09/1984,25472.04031770295
10/1984,25992.54646445809
11/1984,25237.65297807009
12/1984,26419.641561393662
01/1985,28309.761469775935
02/1985,28139.699728044816
03/1985,31458.42430981685
04/1985,30122.35115477869
05/1985,31912.686170394776
06/1985,31724.40438576774
07/1985,33018.90412988531
08/1985,33518.026279820515
09/1985,34618.92144442919
10/1985,36096.89194672803
11/1985,38166.18901768676
12/1985,38889.04432799794
01/1986,38811.48564508644
02/1986,41713.39044756987
03/1986,43882.083941575496
04/1986,48212.206180895264
05/1986,43184.3143220091
06/1986,45247.24565855072
07/1986,43544.76342353199
08/1986,46957.85575705824
09/1986,43638.19095359739
10/1986,43417.32687132172
11/1986,46212.18090262148
12/1986,46702.07425810345
01/1987,45838.843672545525
02/1987,46638.251618544215
03/1987,48863.07726853026
04/1987,50114.501543447055
05/1987,49232.74660155729
06/1987,51544.68286662985
07/1987,54048.748561773245
08/1987,54922.29581140961
09/1987,53840.01971139993
10/1987,43287.36336815581
11/1987,38880.47082457091
12/1987,39892.14413338401
01/1988,38656.45550188076
02/1988,42113.41749161885
03/1988,42685.07142898649
04/1988,43218.02653545496
05/1988,42826.77023863422
06/1988,43967.7174444508
07/1988,46284.55426670377
08/1988,45171.76094490304
09/1988,47278.77336625278
10/1988,50379.40906609275
11/1988,48977.05983118074
12/1988,49284.91734548991
01/1989,53092.98246597811
02/1989,53136.697934048876
03/1989,53874.31801439114
04/1989,55671.74292095319
05/1989,55084.296541064745
06/1989,58383.343910249016
07/1989,62404.52176862435
08/1989,62571.854038984995
09/1989,64617.42322399758
10/1989,58101.3862697171
11/1989,60441.90316680966
12/1989,64185.691182056646
01/1990,62131.39902137419
02/1990,59833.41416565066
03/1990,61734.79297635086
04/1990,59318.75857653426
05/1990,63094.91778538368
06/1990,65745.7364316494
07/1990,66441.69159687487
08/1990,57210.366641366396
09/1990,50549.709051457045
10/1990,53198.704941533724
11/1990,52662.0618116078
12/1990,52507.36610092871
01/1991,54402.667375236124
02/1991,58171.74396195717
03/1991,59064.697509763
04/1991,61551.95312866818
05/1991,64209.44971013879
06/1991,61004.55260320793
07/1991,65308.979877094585
08/1991,65028.94373133655
09/1991,65122.77569894376
10/1991,63661.576971760514
11/1991,59832.19880182877
12/1991,62451.42589076067
01/1992,62865.18874656753
02/1992,64495.78989890339
03/1992,63893.21796897525
04/1992,66802.72855907882
05/1992,69247.8997204153
06/1992,66004.03615912044
07/1992,60609.99669851022
08/1992,58881.457610118596
09/1992,59238.008434273106
10/1992,57389.54708453628
11/1992,61112.27782675325
12/1992,62466.16575351065
01/1993,63785.317333612664
02/1993,66114.54418814469
03/1993,69849.62817750622
04/1993,68952.41570818047
05/1993,69857.44583475034
06/1993,70837.03181683483
07/1993,74086.00586989237
08/1993,81193.63097129244
09/1993,77713.2151795852
10/1993,81891.33585524364
11/1993,82265.26417648834
12/1993,88392.10944483864
01/1994,94142.09658254552
02/1994,90447.06830280494
03/1994,86058.78774251403
04/1994,89871.47058021676
