Data,LU0340285161
12/1978,10000
01/1979,10396.430905250509
02/1979,10243.785990554938
03/1979,10667.39167045125
04/1979,10767.926331630317
05/1979,10695.680034615612
06/1979,10873.747851879501
07/1979,10560.234275850431
08/1979,11014.733945276075
09/1979,11137.585017127745
10/1979,10350.333906207228
11/1979,10622.619206637255
12/1979,10659.030612259365
01/1980,11186.526892854788
02/1980,11292.710774845355
03/1980,10609.237673853548
04/1980,11436.074866077819
05/1980,11476.11098933993
06/1980,11846.522843064626
07/1980,12055.576892608233
08/1980,12531.47114937359
09/1980,12873.524601961582
10/1980,13578.103638771447
11/1980,14637.745909759142
12/1980,14765.309786593589
01/1981,14374.302924458994
02/1981,15393.610569372766
03/1981,15946.775857327786
04/1981,16373.485331987358
05/1981,17029.407296058773
06/1981,17645.699316374346
07/1981,17870.684465191764
08/1981,17988.482826581083
09/1981,15875.438009065072
10/1981,15872.173127608728
11/1981,16863.700277782133
12/1981,16727.262938322358
01/1982,16727.735948669426
02/1982,16232.787535357695
03/1982,16072.281021706514
04/1982,17115.89456377083
05/1982,16109.019058186255
06/1982,16268.43227497001
07/1982,16397.831071040982
08/1982,17689.023423700204
09/1982,17931.180263808517
10/1982,19383.55844066906
11/1982,20744.89973741274
12/1982,20776.559806783695
01/1983,21062.904701950978
02/1983,21892.264930290417
03/1983,22768.922216689127
04/1983,24737.759864891403
05/1983,24639.57645939155
06/1983,26183.314485054696
07/1983,26056.11766301448
08/1983,27036.424053123294
09/1983,27592.031677522908
10/1983,26809.150760493238
11/1983,28227.40329429559
12/1983,29303.157751685267
01/1984,30198.892970903853
02/1984,28779.259904798917
03/1984,29049.94607901003
04/1984,29445.89575817777
05/1984,28239.223680165494
06/1984,28467.917592627437
07/1984,28493.10834962663
08/1984,31695.188262319185
09/1984,33055.78332911218
10/1984,34004.40708159468
11/1984,32978.72711503088
12/1984,34984.66766871348
01/1985,37802.33668856638
02/1985,39272.92898764693
03/1985,40712.56980168058
04/1985,37776.63426845307
05/1985,39980.09597123664
06/1985,39968.44360836591
07/1985,38787.93930304415
08/1985,37748.52142857411
09/1985,38631.51602541371
10/1985,38194.0423834406
11/1985,39534.08274748919
12/1985,40393.53689414223
01/1986,40129.73157991967
02/1986,42009.52696701657
03/1986,44827.99539090863
04/1986,46285.79816828118
05/1986,45331.1102474689
06/1986,47322.98868089358
07/1986,46287.84884714481
08/1986,48805.649457076855
09/1986,46482.05753462982
10/1986,45159.447270709104
11/1986,47535.7169991447
12/1986,47776.68047370945
01/1987,50168.85958601451
02/1987,50890.890588540475
03/1987,53936.141842769284
04/1987,56336.3443052962
05/1987,55712.73607865566
06/1987,56659.438468284374
07/1987,58607.34218180558
08/1987,62533.2231602826
09/1987,59821.45682783486
10/1987,49282.45495006489
11/1987,45158.231763389056
12/1987,45663.93243577347
01/1988,47250.19763631549
02/1988,51416.929181841144
03/1988,52229.927741542
04/1988,52550.59469066707
