Data,LU2082997359
12/1986,10000
01/1987,10152.089371980675
02/1987,10796.73497278012
03/1987,11128.174456351944
04/1987,11507.724278494872
05/1987,12000.986441465371
06/1987,12401.364478268684
07/1987,12938.544525186337
08/1987,12709.603953547841
09/1987,13070.93567960354
10/1987,10235.214115717921
11/1987,9426.945425113647
12/1987,9888.998714810594
01/1988,10007.899330714019
02/1988,10375.204259556684
03/1988,10445.783762475303
04/1988,11288.306682868386
05/1988,11672.347290469881
06/1988,12071.592174914691
07/1988,12474.48757550156
08/1988,11986.698761035006
09/1988,12493.242537367247
10/1988,12911.110166213353
11/1988,12427.415353608785
12/1988,12697.142912295492
01/1989,14269.105871360507
02/1989,13756.613553720323
03/1989,14010.450913409144
04/1989,14379.331843248456
05/1989,14440.984212031994
06/1989,14633.066856855467
07/1989,16033.446463940985
08/1989,16581.720434775063
09/1989,16140.457157617151
10/1989,15155.076114732574
11/1989,15668.656235699817
12/1989,16317.998856012287
01/1990,15792.969158078175
02/1990,15239.483797897234
03/1990,15335.215838452677
04/1990,15074.933897421726
05/1990,16611.376077442037
06/1990,17161.955967468988
07/1990,17375.6800740077
08/1990,15598.970899961349
09/1990,14283.847773169027
10/1990,15277.757552041016
11/1990,15214.714593319095
12/1990,15413.366318498507
01/1991,15436.245772813203
02/1991,16929.049670297223
03/1991,17808.487080635863
04/1991,17966.225187286796
05/1991,18425.29200012468
06/1991,17875.231426836308
07/1991,18581.95849334866
08/1991,18947.122189990154
09/1991,19153.925397683342
10/1991,18977.660413221267
11/1991,18462.425885627417
12/1991,19038.629247192766
01/1992,20235.20709537883
02/1992,20568.9562009493
03/1992,19937.744335651274
04/1992,21125.600137969395
05/1992,21337.147622037584
06/1992,20489.432406822423
07/1992,19398.814975024703
08/1992,18548.22483198576
09/1992,19145.901571284776
10/1992,19141.115095891953
11/1992,19578.822109740544
12/1992,20154.91262197694
01/1993,19166.614830138635
02/1993,20059.428009565316
03/1993,20906.27006888703
04/1993,20187.855554908052
05/1993,19792.173775660405
06/1993,20803.37565020059
07/1993,21088.163552140868
08/1993,22126.97257129683
09/1993,20819.965643523792
10/1993,21769.301058220066
11/1993,21833.917369047893
12/1993,23831.257968642047
01/1994,25415.06005675942
02/1994,24118.27516021531
03/1994,22432.478662619673
04/1994,23310.024103520816
05/1994,22338.066147588284
06/1994,21517.81700847476
07/1994,22595.22574653458
08/1994,23798.68601014662
09/1994,22551.804853829297
10/1994,22857.73416384684
11/1994,22870.897938237693
12/1994,22965.209722807973
01/1995,22214.151039676497
02/1995,22348.19050267541
03/1995,23104.516447714792
04/1995,23292.943451793213
05/1995,23626.420193378093
06/1995,23746.777459507564
07/1995,24136.494785017054
08/1995,24388.514335860156
09/1995,24768.46040385185
10/1995,24978.775809763578
11/1995,25085.46356616045
12/1995,26268.451293646252
01/1996,27010.63757299295
02/1996,26738.687511065615
03/1996,27164.485126638276
04/1996,27834.45626456698
05/1996,27810.582720968014
06/1996,28083.596079302657
07/1996,27028.371393510195
08/1996,27605.676522964604
09/1996,27981.796120679723
10/1996,27931.627577748997
11/1996,29446.58433529653
12/1996,30264.740185710347
01/1997,30810.511363836187
02/1997,32786.833143964715
03/1997,33747.91781350522
04/1997,34584.81884759757
05/1997,35277.01368368549
06/1997,37368.32891456681
07/1997,38936.05730229282
08/1997,36057.56746691628
09/1997,38368.02382379101
10/1997,36374.52424450734
11/1997,38934.47494408965
12/1997,41010.55017379739
01/1998,42863.05328110536
02/1998,46350.71357296516
03/1998,51528.46168318055
04/1998,51638.92940893672
05/1998,53948.52896685869
06/1998,54375.895464678564
07/1998,52334.13064060491
08/1998,46809.43977112472
09/1998,43195.28830207154
10/1998,47336.44716412032
11/1998,49714.47585204703
12/1998,51451.58495159606
01/1999,47985.24512978712
02/1999,48405.749862409524
03/1999,48216.59058431058
04/1999,49877.7790206082
05/1999,49936.09783366008
06/1999,49463.60500135048
07/1999,49196.156894077976
08/1999,49531.94826081732
09/1999,48371.3381894072
10/1999,48649.48454704214
11/1999,46174.62221259879
12/1999,46125.88744737418
01/2000,42490.98913681449
02/2000,43233.093648755625
03/2000,46252.89420936245
04/2000,47534.286820403904
05/2000,48868.904692193086
06/2000,49798.08093381675
07/2000,51042.35260986245
08/2000,52560.69612723219
09/2000,52760.94933767958
10/2000,55674.903847905465
11/2000,59260.6316483345
12/2000,58420.743557454865
01/2001,53594.124211742135
02/2001,55491.293851302464
03/2001,55051.3059909206
04/2001,55872.88866613557
05/2001,58929.12391755313
06/2001,61508.08026113758
07/2001,58664.575333061395
08/2001,56494.21179258996
09/2001,54400.796381530185
10/2001,52848.47571364565
11/2001,54956.00675126314
12/2001,57234.41199348942
01/2002,58652.34973517797
02/2002,59980.89843723779
03/2002,61114.835179491056
04/2002,63980.41532366064
05/2002,62179.08341547871
06/2002,58348.29343371872
07/2002,53940.05403064225
08/2002,54775.176180652335
09/2002,53955.50400380153
10/2002,53906.981480884024
11/2002,50580.88818724075
12/2002,50085.37848534483
01/2003,45982.61728323088
02/2003,44035.22470675514
03/2003,44698.1962561454
04/2003,46754.49048238723
05/2003,44390.53672960008
06/2003,44315.03564716962
07/2003,44997.500349546506
08/2003,47943.66046363066
09/2003,47431.5335787323
10/2003,47691.74247193061
11/2003,48516.03313264127
12/2003,49187.40968487098
01/2004,51381.24448115698
02/2004,54018.469800512794
03/2004,52701.36865138924
04/2004,53919.86822006482
05/2004,54407.379472943016
06/2004,55846.84269442348
07/2004,53200.758959691746
08/2004,50845.75984566096
09/2004,49430.5964034666
10/2004,50404.284763452306
11/2004,52302.824778791924
12/2004,52810.01113827538
01/2005,53979.92870468886
02/2005,55850.54032124152
03/2005,56885.49147193869
04/2005,56523.548084475326
05/2005,59592.36845783229
06/2005,59959.79600739712
07/2005,62095.43649438206
08/2005,62664.9769605007
09/2005,66266.67178165249
10/2005,65922.9931439063
11/2005,66397.97056583097
12/2005,67205.11724246449
01/2006,67131.72581699064
02/2006,69004.46035047127
03/2006,69089.41913777278
04/2006,69028.35347397145
05/2006,66165.2433921466
06/2006,67941.4867295656
07/2006,71518.31463532332
08/2006,73596.7840952448
09/2006,75224.07481918747
10/2006,75332.81046684278
11/2006,76849.55999039755
12/2006,78768.02223320601
01/2007,80232.18336127372
02/2007,79065.37919452043
03/2007,83065.485401754
04/2007,85277.04595919765
05/2007,86532.59058012738
06/2007,86039.9798138497
07/2007,84285.92601171222
08/2007,87721.78796865058
09/2007,86447.8832091553
10/2007,89598.10396752662
11/2007,89610.21205257365
12/2007,88767.09674531016
01/2008,80002.52587244462
02/2008,80300.11080552777
03/2008,80122.18969815716
04/2008,81159.64435842133
05/2008,81940.8864059156
06/2008,72322.5103499273
07/2008,70209.24590931197
08/2008,75114.87529282007
09/2008,74237.41311632763
10/2008,69524.45574408
11/2008,65762.697983476
12/2008,63689.92851984639
01/2009,63645.0330378982
02/2009,59536.664300362754
03/2009,57792.6195111516
04/2009,60159.675733501164
05/2009,64181.55488518438
06/2009,66339.83815112025
07/2009,72228.4799798553
08/2009,73297.97807228306
09/2009,75754.0450707307
10/2009,79380.79142104159
11/2009,79317.62003847548
12/2009,85834.79845587774
01/2010,86139.93421748962
02/2010,87839.3578995859
03/2010,92006.92333268544
04/2010,92853.00008908192
05/2010,91914.05544621838
06/2010,95120.55788133184
07/2010,94037.34221434318
08/2010,96015.06736497705
09/2010,96633.9613427444
10/2010,97529.80050948929
11/2010,99539.35133565095
12/2010,104637.6434525779
01/2011,98564.8020217685
02/2011,100461.06023111411
03/2011,100159.02926547834
04/2011,104218.3709941382
05/2011,108617.19834712868
06/2011,105594.71129357304
07/2011,106267.10378810171
08/2011,102916.26652303373
09/2011,101240.50171085747
10/2011,105485.52639456661
11/2011,107635.96495957134
12/2011,112690.08508731943
01/2012,111722.00640471444
02/2012,116982.40509345535
03/2012,120115.71830574298
04/2012,122473.1626919401
05/2012,121028.68952513773
06/2012,125973.44117214311
07/2012,133724.166964649
08/2012,133796.38444325374
09/2012,133279.56193919087
10/2012,133269.50888194825
11/2012,138321.4256958628
12/2012,136705.47704908354
01/2013,140575.43412476624
02/2013,147386.50808394162
03/2013,155529.55813485195
04/2013,152681.2894009885
05/2013,148172.8296153971
06/2013,143450.51484359908
07/2013,147045.11277354666
08/2013,143791.1873170459
09/2013,147448.14261922194
10/2013,150509.06559611668
11/2013,150307.3101971187
12/2013,151095.51931329188
01/2014,145178.82681260226
02/2014,151160.75066335668
03/2014,152110.31021945967
04/2014,156704.90307731062
05/2014,162690.2350044055
06/2014,163146.43799918608
07/2014,158946.46858947567
08/2014,165430.4881443472
09/2014,165876.73759795172
10/2014,166317.41651284051
11/2014,174395.60622326625
12/2014,171368.0588436576
01/2015,190712.39296068053
02/2015,198263.20764329078
03/2015,196472.18391743465
04/2015,195316.2754111999
05/2015,198329.4479865278
06/2015,189438.82525920015
07/2015,196027.16779269348
08/2015,182718.83594932736
09/2015,187655.38103273587
10/2015,204728.03616295656
11/2015,213490.94233591418
12/2015,203912.8345930341
01/2016,202378.2158260106
02/2016,194618.88633240253
03/2016,197293.27672003923
04/2016,196554.94664390068
05/2016,203254.25520550273
06/2016,205251.74033757075
07/2016,209342.02865447968
08/2016,207203.47464981693
09/2016,207827.44496580912
10/2016,195273.2992826521
11/2016,187948.65380534175
12/2016,196404.11331831155
01/2017,193801.36625953024
02/2017,203729.9998653044
03/2017,206794.95042003292
04/2017,209702.96489743685
05/2017,218785.2538372084
06/2017,213719.49408270876
07/2017,212822.5716182066
08/2017,214662.33749556012
09/2017,214665.1118724037
10/2017,222602.7572997562
11/2017,219756.46288256193
12/2017,220767.79793732904
01/2018,214277.78869358383
02/2018,206619.6319016594
03/2018,206041.4117267878
04/2018,209118.5701195921
05/2018,212403.65408696045
06/2018,214485.14839271092
07/2018,219758.83883421804
08/2018,220256.19843132826
09/2018,217544.07659650213
10/2018,212843.21364981317
11/2018,217867.65804239007
12/2018,204620.48551220173
01/2019,218466.4695026705
02/2019,227804.407703131
03/2019,241787.24206405517
04/2019,248578.29444157588
05/2019,249179.54480367465
06/2019,255984.65831478935
07/2019,267624.341562236
08/2019,275056.38166086626
09/2019,271824.65940969915
10/2019,256613.73403067942
11/2019,259772.25299498707
12/2019,261842.95232864193
01/2020,260836.9209629728
02/2020,233918.76636616868
03/2020,215233.89525597816
04/2020,227611.22595702886
05/2020,228829.86286474703
06/2020,229061.28603010002
07/2020,233528.26922904135
08/2020,231875.33629147604
09/2020,230578.05606512964
