Data,LU0292097234
04/2000,10000.000000000002
05/2000,9821.655640416851
06/2000,9607.691460722197
07/2000,9920.715371593267
08/2000,10526.096451841924
09/2000,10216.295557689753
10/2000,10741.18157382499
11/2000,9726.68035654844
12/2000,9691.549502237549
01/2001,9617.59042220823
02/2001,9037.584009119793
03/2001,8915.250875101534
04/2001,9464.737991188955
05/2001,9553.00092382075
06/2001,9220.383445072057
07/2001,8874.670034903162
08/2001,8426.79937620542
09/2001,7827.287256626931
10/2001,8060.6732734620555
11/2001,8305.16472342569
12/2001,8539.855386078274
01/2002,8421.178757686524
02/2002,8350.015382718904
03/2002,8649.593469098989
04/2002,8102.182479637439
05/2002,8164.853564603309
06/2002,7516.421488366111
07/2002,7124.126279576903
08/2002,7032.969356499863
09/2002,6259.555001735832
10/2002,6769.716610752744
11/2002,6927.233377552104
12/2002,6442.245883818648
01/2003,5789.620794192527
02/2003,5715.953764483626
03/2003,5648.505595739422
04/2003,6046.903789477513
05/2003,6056.610862005453
06/2003,6270.941209532224
07/2003,6394.663224172892
08/2003,6533.664210159027
09/2003,6379.929901409124
10/2003,6812.762611330657
11/2003,6814.332024083134
12/2003,6932.71111767479
01/2004,7002.47965106453
02/2004,7343.601556177351
03/2004,7274.368237414534
04/2004,7331.45087844922
05/2004,7353.107735448867
06/2004,6944.015061842141
07/2004,7296.850326775101
08/2004,6941.480047552143
09/2004,7353.311407344655
10/2004,7348.875587415163
11/2004,7491.4955326014515
12/2004,7546.385318050624
01/2005,7432.383811282809
02/2005,7998.640840251714
03/2005,7955.122335973847
04/2005,7945.153360771937
05/2005,7888.129009835398
06/2005,8551.91537490542
07/2005,8646.461271711363
08/2005,8811.208002551455
09/2005,9135.460700307138
10/2005,8556.021258212764
11/2005,9087.493882742367
12/2005,9328.13392903104
01/2006,9579.75640618237
02/2006,9727.154036545586
03/2006,9849.12131263091
04/2006,9968.710925626303
05/2006,9622.623413346357
06/2006,9744.38941999675
07/2006,9663.052651203909
08/2006,10204.017681288578
09/2006,10255.41676855998
10/2006,10695.901228949973
11/2006,10508.224650610382
12/2006,10757.154587257735
01/2007,10862.27990082539
02/2007,10670.871992735163
03/2007,10891.885250530397
04/2007,10813.058527598561
05/2007,11454.857698599291
06/2007,11563.576841391112
07/2007,11133.356706168093
08/2007,11045.1359868754
09/2007,11039.920059107299
10/2007,11488.361231354209
11/2007,10761.851194017834
12/2007,10281.613807429982
01/2008,9410.076191678076
02/2008,9237.141641389424
03/2008,8479.171199223454
04/2008,9364.153511515193
05/2008,9396.495726624036
06/2008,8483.638688113859
07/2008,8403.714614275665
08/2008,8636.10361817714
09/2008,7664.541336783018
10/2008,6885.042737272324
11/2008,6437.678512889853
12/2008,5668.072680751666
01/2009,5630.712719028471
02/2009,5265.076762180268
03/2009,5202.438778061517
04/2009,5880.135185533909
05/2009,6298.967416794157
06/2009,6231.396146579519
07/2009,6737.555820259103
08/2009,7009.496314532735
09/2009,7116.686690868119
10/2009,7119.303025050816
11/2009,7220.388658641472
12/2009,7733.426730085086
01/2010,7600.901739447227
02/2010,7655.667806545254
03/2010,8178.940780474101
04/2010,8192.440726893075
05/2010,7887.502617590488
06/2010,7777.32665487227
07/2010,8152.894135677657
08/2010,8242.585399979165
09/2010,8408.30576237792
10/2010,8525.73330000131
11/2010,8638.415671935303
12/2010,8978.518813779314
01/2011,8926.6503008816
02/2011,9248.226875191926
03/2011,8839.933562051696
04/2011,9020.138290572117
05/2011,9134.889951538724
06/2011,8790.02333747741
07/2011,8874.794095256315
08/2011,8185.946092286699
09/2011,7967.737452925286
10/2011,8556.883900666044
11/2011,8716.002798398395
12/2011,9041.103588075242
01/2012,9227.67986388449
02/2012,9488.059336120115
03/2012,9474.014725339668
04/2012,9690.138505047098
05/2012,9180.516088040811
06/2012,9560.115665350286
07/2012,9958.64312771772
08/2012,10020.181237912717
09/2012,10056.318061371878
10/2012,10038.03304070295
11/2012,10173.242840622888
12/2012,10165.003449457632
01/2013,10310.191217159341
02/2013,10420.110960727803
03/2013,10773.644264939308
04/2013,10849.821563516398
05/2013,11034.689583192992
06/2013,10410.072756441907
07/2013,10889.41578620237
08/2013,10865.014596133895
09/2013,11194.845906551076
10/2013,11484.905053045868
11/2013,11627.141001879085
12/2013,11795.431873387979
01/2014,11557.709021536688
02/2014,12066.681758517527
03/2014,11720.552360274893
04/2014,12157.681640928407
05/2014,12473.182844616853
06/2014,12495.096392348925
07/2014,12616.577618264651
08/2014,12834.239706484308
09/2014,12765.803412852763
10/2014,12525.84172047959
11/2014,12732.053947164693
12/2014,12704.667902322359
01/2015,13554.787160057416
02/2015,14452.307275780218
03/2015,14177.938857307921
04/2015,14635.644791943761
05/2015,14897.957374860636
06/2015,14091.318384405948
07/2015,14629.28798654477
08/2015,13312.86163058586
09/2015,12738.8589312399
10/2015,13775.67619373673
11/2015,14081.983092007895
12/2015,13290.027460898962
01/2016,12447.320606153287
02/2016,12201.854681672447
03/2016,12327.744630526207
04/2016,12683.0152984518
05/2016,13028.014397177016
06/2016,12574.631051306544
07/2016,12736.27896990266
08/2016,12885.875547907981
09/2016,12919.055198674314
10/2016,12479.164792088148
11/2016,12915.877741538305
12/2016,13549.860502364514
01/2017,13395.409349865562
02/2017,13937.505085107076
03/2017,14050.850753900575
04/2017,14039.76803266118
05/2017,14241.187446114569
06/2017,13802.273990914453
07/2017,13688.376030504913
08/2017,13524.71717939884
09/2017,14010.615959023084
10/2017,14316.695248089327
11/2017,14038.31002375959
12/2017,14620.540622466988
01/2018,14465.300175916593
02/2018,13892.683953342534
03/2018,13752.391012951422
04/2018,14612.727220832303
05/2018,15068.114077984905
06/2018,14874.812596719674
07/2018,14995.059271195556
08/2018,14416.259825784487
09/2018,14751.832142398443
10/2018,14011.834510969118
11/2018,13756.053171381345
12/2018,13217.148128029747
01/2019,13989.396168438278
02/2019,14598.511626042382
03/2019,15077.528813518495
04/2019,15351.612577349531
05/2019,14498.724580809856
06/2019,14910.608667781988
07/2019,14914.970189022128
08/2019,14473.056368792952
09/2019,15236.059369055965
10/2019,15374.112873941584
11/2019,15816.872730635676
12/2019,16283.139392127408
01/2020,15904.683610351158
02/2020,14279.513493025484
03/2020,11898.20071868443
04/2020,12608.411675397892
05/2020,12567.788566118707
06/2020,12613.32084495809
07/2020,12242.370370129891
08/2020,12517.762047127717
09/2020,12103.486565300998
10/2020,11658.998995088385
11/2020,13190.241419689823
12/2020,13613.444230086689
01/2021,13737.282786478789
02/2021,14166.169738385877
03/2021,15072.241292372024
04/2021,15389.4592202491
05/2021,15707.734987639195
06/2021,15807.859719328673
07/2021,15940.618755778663
08/2021,16127.443709811843
09/2021,16066.42442875666
10/2021,16723.91136054898
11/2021,16227.84095410138
12/2021,17229.601106510592
01/2022,17604.740589253328
02/2022,17574.263645250438
03/2022,17600.73113992044
04/2022,17877.194116366376
05/2022,17816.303490444472
06/2022,16694.73714756859
07/2022,17682.852151173865
08/2022,17078.5681842477
09/2022,15779.785233563593
10/2022,16662.96326128319
11/2022,17770.968273090268
12/2022,17069.97050554725
01/2023,17936.126701940495
02/2023,18327.01134515601
03/2023,17826.12796634375
04/2023,18405.370942770434
05/2023,17829.53376057609
06/2023,18198.02904008134
07/2023,18637.894452462147
08/2023,18180.48077616604
09/2023,18456.5253738623
10/2023,17588.96282833772
11/2023,18197.639062953454
12/2023,18780.668960375344
01/2024,18859.52150841457
02/2024,18894.539232212497
03/2024,19842.335850863594
04/2024,20388.017132240304
