Data,LU1681040496
09/2013,10000
10/2013,10235.502299432443
11/2013,10351.429240932523
12/2013,10448.878549093954
01/2014,10483.783301653151
02/2014,10634.69505444772
03/2014,10676.853207324
04/2014,10752.235970269865
05/2014,10809.909830134511
06/2014,10915.76827977864
07/2014,10929.576864741406
08/2014,10945.774711600421
09/2014,10855.598670813813
10/2014,10867.960333142091
11/2014,10951.73970194165
12/2014,10946.796585199532
01/2015,11100.270302360972
02/2015,11303.663537171793
03/2015,11228.331904323904
04/2015,11285.840719963777
05/2015,11266.126738436591
06/2015,11050.665043773073
07/2015,11152.960248669007
08/2015,11015.863290587686
09/2015,10463.842948948348
10/2015,10892.102175517737
11/2015,10868.53265643467
12/2015,10585.688448399049
01/2016,10523.057315958371
02/2016,10426.035017795297
03/2016,10800.345612593246
04/2016,11039.254055909001
05/2016,11042.699559156763
06/2016,11000.41062210121
07/2016,11286.184180870525
08/2016,11486.11091317771
09/2016,11373.740169970704
10/2016,11471.970278038149
11/2016,11408.96836558888
12/2016,11596.03231743328
01/2017,11659.531349329398
02/2017,11764.09283319734
03/2017,11711.6260881297
04/2017,11825.457230597001
05/2017,11951.598277108833
06/2017,12003.104495381202
07/2017,12110.145514374875
08/2017,12133.2864128093
09/2017,12180.706792514111
10/2017,12282.759993700578
11/2017,12195.444493198747
12/2017,12213.23262855303
01/2018,12201.672771607458
02/2018,12095.443836660741
03/2018,12068.873978191576
04/2018,12171.673908936184
05/2018,12061.25475280835
06/2018,11975.083873822343
07/2018,12252.144084786298
08/2018,12271.857768935855
09/2018,12337.904107879876
10/2018,12211.452035795557
11/2018,12029.685667162694
12/2018,11957.556823115896
01/2019,12238.463884110626
02/2019,12490.892357448787
03/2019,12577.88503921357
04/2019,12708.789039863143
05/2019,12583.216147229443
06/2019,12872.966144024844
07/2019,12975.244873354666
08/2019,13047.747751424446
09/2019,12950.319505922494
10/2019,12926.552850823276
11/2019,13052.962326469895
12/2019,13146.335338407887
01/2020,13105.78306165674
02/2020,12828.023011805077
03/2020,11611.036796882807
04/2020,12286.208457318431
05/2020,12525.553732844111
06/2020,12532.340481861138
07/2020,12807.862871268688
08/2020,12967.64296924083
09/2020,12738.39720524952
10/2020,12788.672173254217
11/2020,13246.93547426105
12/2020,13326.822458336881
01/2021,13381.994352847198
02/2021,13449.829395256047
03/2021,13483.544598611143
04/2021,13570.042573797837
05/2021,13567.928470719242
06/2021,13616.17745736544
07/2021,13613.778857594854
08/2021,13638.06951858139
09/2021,13578.184603049278
10/2021,13468.058408395676
11/2021,13376.01953873293
12/2021,13476.771774948194
01/2022,13298.521502606724
02/2022,12923.415976823397
03/2022,12918.037308879855
04/2022,12546.40794325322
05/2022,12423.296841602198
06/2022,11693.157336396836
07/2022,12148.262802125148
08/2022,11967.791464793396
09/2022,11487.57052219857
