Data,LU1832418773
12/1989,10000
01/1990,9523.604024604498
02/1990,9055.115648187386
03/1990,8237.706865419892
04/1990,8145.376400326256
05/1990,8796.744137001493
06/1990,8744.540796112315
07/1990,8421.844100659791
08/1990,7517.541532906387
09/1990,6631.910694033357
10/1990,6964.749573606159
11/1990,6674.189371091467
12/1990,6763.90899564326
01/1991,7034.627887591548
02/1991,7706.637116856626
03/1991,8334.793207457667
04/1991,8432.166675571127
05/1991,8143.125400710759
06/1991,8147.556866486362
07/1991,8426.284937340932
08/1991,8230.882317348738
09/1991,8180.853130367674
10/1991,8281.491012923661
11/1991,7770.273535433831
12/1991,7592.839329657422
01/1992,7724.647490650861
02/1992,7674.654348726689
03/1992,7384.571519607287
04/1992,7446.057850098515
05/1992,8109.417698856229
06/1992,7338.602932991487
07/1992,6782.48873517665
08/1992,6434.865166117662
09/1992,6488.0716476071075
10/1992,7079.50382265481
11/1992,7130.337023691845
12/1992,7131.627829151443
01/1993,7238.462056488802
02/1993,8057.815262085241
03/1993,8428.602131780486
04/1993,8863.216824559844
05/1993,9377.309981990575
06/1993,9699.927407544064
07/1993,10246.893513943396
08/1993,10438.86891945969
09/1993,10283.668004153626
10/1993,11460.826920142428
11/1993,11118.99277768031
12/1993,13166.705605695463
01/1994,13442.523249613998
02/1994,12844.271240706381
03/1994,11753.268595923792
04/1994,11628.750461273452
05/1994,11899.08288862792
06/1994,11038.666609548129
07/1994,11378.734258127914
08/1994,11547.053443016619
09/1994,11182.540595398455
10/1994,10899.249569304988
11/1994,10381.840514858184
12/1994,10257.999373485107
01/1995,9767.959881002998
02/1995,9938.966941568182
03/1995,9767.535500244201
04/1995,9825.163420735002
05/1995,10412.650549606791
06/1995,10255.71900974954
07/1995,10574.160373567061
08/1995,10937.397482795315
09/1995,11037.098399520648
10/1995,10894.572638009722
11/1995,11378.623970034629
12/1995,11699.334502891676
01/1996,13075.962100614886
02/1996,12792.33043747952
03/1996,12746.26855393744
04/1996,13276.418843439058
05/1996,13321.062782769959
06/1996,13326.284806838923
07/1996,12715.766087428541
08/1996,13220.284946363821
09/1996,14017.750127147694
10/1996,14157.625767981735
11/1996,15193.065225330161
12/1996,15675.523662873533
