Data,LU0290357846
07/2006,10000
08/2006,10322.020121342635
09/2006,10555.31860977032
10/2006,10679.553932164936
11/2006,10742.265423964502
12/2006,10359.379823732175
01/2007,10186.315705067074
02/2007,10408.45893825242
03/2007,10190.463820549032
04/2007,10132.628476796552
05/2007,9832.446014657879
06/2007,9594.521559115192
07/2007,9908.775269474076
08/2007,9934.460532793026
09/2007,9854.610341291407
10/2007,10024.54341120808
11/2007,9949.11561545791
12/2007,9922.870464092133
01/2008,10180.535938827768
02/2008,10125.430224638814
03/2008,10037.495489927118
04/2008,9971.780216329824
05/2008,9721.78866567296
06/2008,9597.913084587635
07/2008,9942.785142161778
08/2008,10144.246927563458
09/2008,10028.20848366076
10/2008,10107.278331448515
11/2008,11122.569715223422
12/2008,11297.004536827424
01/2009,10695.920120195178
02/2009,10771.126117677735
03/2009,10864.522685925169
04/2009,11030.494552879914
05/2009,10469.306408028679
06/2009,10722.693204526593
07/2009,11168.04760883862
08/2009,11282.888586630072
09/2009,11405.572097984728
10/2009,11289.905741326314
11/2009,11441.102746724158
12/2009,11158.807674536947
01/2010,11318.10544730143
02/2010,11505.0106738208
03/2010,11591.406949585478
04/2010,11615.823763377271
05/2010,11860.378415045127
06/2010,11773.423447684845
07/2010,11925.41648160086
08/2010,13112.680755494419
09/2010,12647.802935143322
10/2010,12457.877203793387
11/2010,11830.154873556701
12/2010,11509.911332656484
01/2011,11362.743130193254
02/2011,11311.262718166163
03/2011,11090.8730675836
04/2011,11286.591383942536
05/2011,11499.53838981421
06/2011,11199.056363561192
07/2011,11501.861797511692
08/2011,11871.764850234485
09/2011,12406.137014249074
10/2011,11865.329383863238
11/2011,11558.771936590369
12/2011,12510.280938030059
01/2012,12508.557983768047
02/2012,12941.032610116228
03/2012,12904.336359023362
04/2012,12871.862326534258
05/2012,14024.496855367795
06/2012,12981.077426703323
07/2012,13671.374975818777
08/2012,13704.964693620988
09/2012,13754.917657197022
10/2012,13859.970897007504
11/2012,14148.089206623388
12/2012,14514.442480659483
01/2013,14212.212346611323
02/2013,14156.793124484151
03/2013,14357.338969455574
04/2013,15148.939735203327
05/2013,14507.814689788765
06/2013,14117.823631071533
07/2013,14214.294641609376
08/2013,13904.184597506404
09/2013,14066.516854516298
10/2013,14354.078139180961
11/2013,14351.007653764495
12/2013,14197.704734843423
01/2014,14935.243909713705
02/2014,15099.091645862076
03/2014,15387.348311462638
04/2014,15781.045808607942
05/2014,16107.639556058759
06/2014,16412.85571294835
07/2014,16857.221612696656
08/2014,17900.260614390234
09/2014,17640.699102666753
10/2014,17880.26303898472
11/2014,18652.90713717277
12/2014,19409.069879293227
01/2015,21332.347806689235
02/2015,21604.29786012562
03/2015,22983.553768842732
04/2015,21687.100246087473
05/2015,20520.25452291612
06/2015,18584.290020858978
07/2015,19893.74303758059
08/2015,19106.84744030986
09/2015,19830.421430019047
10/2015,20329.439402846972
11/2015,20170.107793134466
12/2015,19539.88349258196
01/2016,20882.772164231043
02/2016,21719.56810378593
03/2016,22021.984373836996
04/2016,21020.330507753883
05/2016,21737.994721338662
06/2016,24000.33846238451
07/2016,24607.467368371177
08/2016,24072.85754815361
09/2016,24131.401249213966
10/2016,22448.34491804471
11/2016,21371.048954152353
12/2016,21591.954284019273
01/2017,20124.84910545142
02/2017,20825.072067101893
03/2017,20511.125398887747
04/2017,20656.263357325224
05/2017,20808.003368847894
06/2017,20572.760688558636
07/2017,20610.23760638805
08/2017,21122.51916786868
09/2017,20724.158013613443
10/2017,21220.244418099093
11/2017,21641.585002197968
12/2017,21121.84022383356
01/2018,21311.19721918674
02/2018,21443.211897481873
03/2018,22381.81441282828
04/2018,22085.762008248894
05/2018,21824.41534867003
06/2018,22039.8810008268
07/2018,21878.230037781905
08/2018,21739.31585472308
09/2018,21602.957688597056
10/2018,21551.093792606272
11/2018,21666.88176437471
12/2018,22047.301141262702
01/2019,22697.29454224453
02/2019,22378.832184310824
03/2019,23557.11711546759
04/2019,23452.768918382288
05/2019,24381.877224504427
06/2019,26148.23304350074
07/2019,27284.55426199826
08/2019,29634.964517929773
09/2019,29285.057290847155
10/2019,28317.81568485629
11/2019,27737.20897900697
12/2019,26755.936311951173
01/2020,28922.485168762814
02/2020,29713.377954950953
03/2020,27552.86503148883
04/2020,28438.060723626804
05/2020,28279.81458672421
06/2020,28905.656069532495
07/2020,29868.309927463702
08/2020,29038.602837820177
09/2020,30443.472838437385
10/2020,31277.37665631196
11/2020,31352.01230892534
12/2020,31430.398544004616
01/2021,30722.87911480372
02/2021,28984.783986432743
03/2021,28566.65291610349
04/2021,27569.64503291227
05/2021,27070.172509762815
06/2021,27879.79166962475
07/2021,29494.582530409432
08/2021,28991.913048594248
09/2021,27970.99592242459
10/2021,28402.977634127816
11/2021,29400.778097003473
12/2021,27880.829354445028
01/2022,27234.408524700757
02/2022,25757.772240756527
03/2022,24643.973952254313
04/2022,21972.96883799445
05/2022,20451.19161703063
06/2022,19228.183122254355
07/2022,21653.824236269233
08/2022,19012.14972370783
09/2022,17296.662093509363
10/2022,17246.25881322521
11/2022,19031.30932175044
12/2022,16319.925246928999
01/2023,17420.743706706457
