Data,LU1481201298
01/2000,10000
02/2000,9371.717772215268
03/2000,10271.303622585989
04/2000,10394.87278423062
05/2000,10364.134747288399
06/2000,10403.221142966364
07/2000,10262.077390648028
08/2000,10849.992679144632
09/2000,10363.137910962158
10/2000,10642.629325547365
11/2000,10162.314726646973
12/2000,10259.649476974124
01/2001,10524.392950207304
02/2001,9776.184365031839
03/2001,9028.363437855103
04/2001,9589.404721960238
05/2001,9796.895739382626
06/2001,9747.700644567469
07/2001,9680.87447585602
08/2001,9442.765871778098
09/2001,8862.234289842925
10/2001,8993.886204735303
11/2001,9637.985767046166
12/2001,9855.47004832866
01/2002,9782.491454039815
02/2002,9766.568469062855
03/2002,10240.89871443035
04/2002,9873.591313036224
05/2002,9900.12937379206
06/2002,9392.239221204809
07/2002,8624.720310945273
08/2002,8769.552883166412
09/2002,7942.563038268299
10/2002,8357.51798685641
11/2002,8761.926697561994
12/2002,8570.495972095105
01/2003,8360.552420431259
02/2003,8197.225271869078
03/2003,8308.83974721071
04/2003,8705.520729792037
05/2003,9152.614905720578
06/2003,9244.289743467587
07/2003,9285.335473848654
08/2003,9440.917477481453
09/2003,9477.765429985775
10/2003,9949.903182554426
11/2003,10026.825174530002
12/2003,10509.936427845998
01/2004,10675.327739123393
02/2004,10849.91118744049
03/2004,10885.319183856458
04/2004,10844.486876599982
05/2004,11041.550748144566
06/2004,11364.11717037955
07/2004,11169.832812249839
08/2004,11451.045315463723
09/2004,11627.185508486727
10/2004,11814.551097697404
11/2004,12266.082367249544
12/2004,12544.687533602619
01/2005,12319.557874314813
02/2005,12587.734305014634
03/2005,12526.034992183782
04/2005,12331.885814455973
05/2005,12501.291130141532
06/2005,12457.107293096276
07/2005,12916.811649536568
08/2005,12767.896405779531
09/2005,12668.288761518761
10/2005,12380.049301785704
11/2005,12691.683929709365
12/2005,12689.535936767777
01/2006,12798.052782201195
02/2006,12965.93105773754
03/2006,13073.299413380346
04/2006,13185.73306485156
05/2006,13174.247371083924
06/2006,13276.36416263365
07/2006,13509.39218330449
08/2006,13819.02112041738
09/2006,14086.567667358142
10/2006,14475.64596623572
11/2006,14580.374637883617
12/2006,14912.932463754823
01/2007,15108.424743787624
02/2007,15018.850742085311
03/2007,15224.428664844954
04/2007,15688.186986599754
05/2007,16014.95081479021
06/2007,15662.995613063356
07/2007,15283.673951329085
08/2007,15556.236033028768
09/2007,16018.310129758474
10/2007,16187.597694396009
11/2007,15788.134784809628
12/2007,15835.130364642107
01/2008,15178.250022567121
02/2008,14935.147257760014
03/2008,14967.046064948412
04/2008,15279.846386138664
05/2008,15608.77214698934
06/2008,14516.335365066549
07/2008,14498.467600141355
08/2008,14903.594226333878
09/2008,14338.734434254595
10/2008,12303.600375490107
11/2008,11708.204160044397
12/2008,11776.3775073043
01/2009,11193.601425631556
02/2009,10321.791341950224
03/2009,10972.822853231348
04/2009,11683.404454788395
05/2009,11960.471415563348
06/2009,12012.248147233784
07/2009,12731.176433287668
08/2009,13051.36693977802
09/2009,13400.788963320505
10/2009,13371.095161585019
11/2009,14063.65711324984
12/2009,14339.652206623066
01/2010,13992.83901580221
02/2010,14304.139195364985
03/2010,14798.450425095298
04/2010,15030.481922699402
05/2010,14228.672469310934
06/2010,13931.865708691283
07/2010,14719.954533128723
08/2010,14517.165024924832
09/2010,15467.40249663436
10/2010,15880.75445804795
11/2010,15843.455288441604
12/2010,16476.62528224531
01/2011,16615.85135261748
02/2011,17017.40513053201
03/2011,17275.484784581895
04/2011,17878.420487735762
05/2011,17983.875737823848
06/2011,17814.029338828106
07/2011,17239.059189962438
08/2011,16990.881282067334
09/2011,16332.789390263762
10/2011,17374.181981464157
11/2011,17540.015598068447
12/2011,18010.800620128193
01/2012,18291.129245790224
02/2012,18651.815563281933
03/2012,18954.981505478932
04/2012,19102.10789552609
05/2012,18597.60883849239
06/2012,19340.844468218245
07/2012,19645.54316701084
08/2012,19690.86842819656
09/2012,19947.11113430693
10/2012,19906.976146801728
11/2012,19886.939656839968
12/2012,19733.415604295296
01/2013,20821.2709406092
02/2013,21344.773813377135
03/2013,22413.64713799751
04/2013,22990.646132582755
05/2013,22462.588845833732
06/2013,22401.849051445723
07/2013,23062.58260623396
08/2013,22189.290397425484
09/2013,22600.3681337415
10/2013,23551.91952743626
11/2013,24003.496152452324
12/2013,24262.699634486748
01/2014,23735.36111382276
02/2014,24544.645753369223
03/2014,24845.51766911
04/2014,25277.209663362602
05/2014,25513.777068534924
06/2014,25894.122411104818
07/2014,25393.12399167543
08/2014,26372.577055068
09/2014,26336.02755505655
10/2014,27302.781437792135
11/2014,28002.578394061464
12/2014,27951.674049016157
01/2015,27603.520087507342
02/2015,28617.86368214431
03/2015,28364.433265785145
04/2015,28169.940524927224
05/2015,28238.63708107715
06/2015,27555.077595463466
07/2015,28356.991710951686
08/2015,27202.71695765043
09/2015,26901.23013364947
10/2015,28642.268630862556
11/2015,28899.798289379156
12/2015,28639.88663531448
01/2016,28528.295906025847
02/2016,28939.776378716826
03/2016,30898.839788465975
04/2016,30776.822168397484
05/2016,31172.53037771799
06/2016,32419.34690915778
07/2016,32732.019215294655
08/2016,32664.26387594666
09/2016,32277.908229136643
10/2016,31228.83999009312
11/2016,31917.49831598039
12/2016,32597.879171094366
01/2017,32727.56638200557
02/2017,34017.10605814438
03/2017,34050.22989428514
04/2017,34250.796826602746
05/2017,34978.28844688951
06/2017,34646.67041345078
07/2017,35051.89540907002
08/2017,35025.313967671
09/2017,35391.64153038721
10/2017,36111.99797583059
11/2017,37422.53623211657
12/2017,37379.55658622239
01/2018,38225.43206491994
02/2018,36209.31729017359
03/2018,36252.63911663891
04/2018,36597.26024092452
05/2018,36743.1798773075
06/2018,37505.196003439414
07/2018,38891.73839962591
08/2018,39596.58515418548
09/2018,40078.078751468514
10/2018,38402.86620909921
11/2018,39752.29242277469
12/2018,36915.51151969417
01/2019,39139.94216394047
02/2019,40665.55928061066
03/2019,41778.58757945397
04/2019,42898.94452027102
05/2019,41960.55792889796
06/2019,44291.27395447719
07/2019,44553.83494547664
08/2019,45054.40233910461
09/2019,45502.57637264424
10/2019,45382.02523242321
11/2019,46084.567538533614
12/2019,47108.22387047627
01/2020,47782.46505451183
02/2020,43666.23276707059
03/2020,36813.434826204335
04/2020,41160.525566493234
05/2020,43160.005628900035
06/2020,42474.871213868646
07/2020,44615.32607462489
08/2020,46694.8871384339
09/2020,45617.99795153273
10/2020,44150.38693961952
11/2020,48072.542468270505
12/2020,49573.84840081274
01/2021,47708.474224238875
02/2021,47842.51348472617
03/2021,50175.226796096526
04/2021,52636.04760284597
05/2021,53173.04683738463
06/2021,53699.01014756609
07/2021,54987.895487708214
08/2021,55613.89525656414
09/2021,53167.794594520004
10/2021,56089.583914219096
11/2021,54987.62964245152
12/2021,58511.447278673695
01/2022,55595.13465975906
02/2022,54321.23967603633
03/2022,56256.73618564255
04/2022,53577.493870805614
05/2022,53910.57932836324
06/2022,51214.74543785385
07/2022,54423.04400546657
08/2022,52825.598245453
09/2022,48407.25234769204
10/2022,52818.58363409618
11/2022,55995.01762053136
12/2022,53640.74825914341
01/2023,55642.640562512024
02/2023,53829.12543327809
03/2023,55995.46978048698
04/2023,57034.610115240495
05/2023,55648.29795383144
06/2023,58398.21956499794
07/2023,59329.966255909574
08/2023,58733.65808876815
09/2023,56016.47592409244
10/2023,55294.952556130906
11/2023,58822.687455614374
12/2023,60727.45384076134
01/2024,62169.00832824936
02/2024,63770.04865127209
03/2024,65346.02771406187
04/2024,63127.74667696811
