Data,LU1220245556
12/1978,10000
01/1979,10859.53834331555
02/1979,10878.29202679287
03/1979,11056.044460613843
04/1979,11006.14281775943
05/1979,11526.514893502916
06/1979,11097.779157174626
07/1979,11277.390852960902
08/1979,12107.581804070735
09/1979,13213.703477408295
10/1979,12981.11252636613
11/1979,13251.494609894504
12/1979,14641.17459813046
01/1980,16589.239050075925
02/1980,17064.86147341701
03/1980,14897.049407921724
04/1980,16512.692598628513
05/1980,17494.991440132788
06/1980,19088.502142361463
07/1980,19621.68879232543
08/1980,21201.45932303979
09/1980,21562.316752362938
10/1980,24925.413664477535
11/1980,25205.85949768022
12/1980,26108.860531314433
01/1981,25636.36040995065
02/1981,26544.78111095439
03/1981,27118.663147816835
04/1981,28322.189608688244
05/1981,31363.683088643702
06/1981,33016.461267960636
07/1981,30653.803334431275
08/1981,29762.9740557241
09/1981,24241.905980380077
10/1981,23320.729062515336
11/1981,26396.6857064535
12/1981,26302.84812920662
01/1982,25129.208073167505
02/1982,23121.916873663366
03/1982,22091.16375684971
04/1982,25260.18670527396
05/1982,25008.781322449824
06/1982,23691.047309373836
07/1982,22727.70727671428
08/1982,21784.856772853094
09/1982,21427.555440787844
10/1982,20781.64964798991
11/1982,20836.694542871417
12/1982,21421.051628452096
01/1983,23424.835742130323
02/1983,24379.769112091686
03/1983,23833.417678193833
04/1983,26465.482731483804
05/1983,26353.18038488853
06/1983,27309.552732301945
07/1983,29309.266257033767
08/1983,30085.169130493294
09/1983,28983.770689974554
10/1983,28957.13161316234
11/1983,31153.6775840281
12/1983,33315.001838684206
01/1984,35896.86303624221
02/1984,33583.41580532258
03/1984,32574.36230302998
04/1984,33127.83921665021
05/1984,30173.41512819784
06/1984,29224.962439322717
07/1984,29929.218730854194
08/1984,32709.96719699504
09/1984,34234.336254985
10/1984,34965.60408784341
11/1984,34698.51349284673
12/1984,35294.182727242056
01/1985,38858.0097214401
02/1985,38334.22181216378
03/1985,38895.89407505692
04/1985,36802.9426470566
05/1985,38357.93554761989
06/1985,37196.60637170014
07/1985,39037.885216842384
08/1985,36383.67494972976
09/1985,38110.60445772319
10/1985,37282.89759304525
11/1985,35246.67243529864
12/1985,34063.61101536627
01/1986,35233.64436119474
02/1986,33036.378668590216
03/1986,33157.85467795283
04/1986,36273.90247309916
05/1986,36003.45834288103
06/1986,34670.81664300469
07/1986,31732.11669471873
08/1986,32955.28236456661
09/1986,34707.65170750744
10/1986,39358.17354980133
11/1986,39914.67930078117
12/1986,42218.66851715035
01/1987,40834.55697924014
02/1987,45351.653113199056
03/1987,46762.85155810138
04/1987,47262.92055513753
05/1987,49993.04482937979
06/1987,53000.50088457993
07/1987,59530.73880480057
08/1987,63693.76578330063
09/1987,64467.651557859455
10/1987,36128.19429389427
11/1987,35394.89293785331
12/1987,36258.91611654813
01/1988,36286.38454214685
02/1988,37179.398719524856
03/1988,41119.86914739858
04/1988,42864.30358986673
05/1988,46358.814546833535
06/1988,48931.31503137628
07/1988,53479.54685817452
08/1988,51729.039499172235
09/1988,50485.13456701502
10/1988,52483.13688348306
11/1988,50198.61754383492
12/1988,50521.14915630819
01/1989,58020.17110761162
02/1989,54200.16654328609
03/1989,55496.21579969119
04/1989,57668.47724671214
05/1989,57430.716172353255
06/1989,56077.97779977181
07/1989,58461.81464972236
08/1989,61940.94899408422
09/1989,64643.61507334628
10/1989,60116.73363871721
11/1989,59319.95018980567
12/1989,59398.77515051127
01/1990,57301.100033956194
02/1990,55822.287375480904
03/1990,56064.23094169474
04/1990,52491.96954089933
05/1990,56528.34424182196
06/1990,58711.780927356864
07/1990,59988.540306339986
08/1990,52970.094574687064
09/1990,48203.197903916385
10/1990,46209.89453764216
11/1990,44891.90607713747
12/1990,45420.56744505949
01/1991,48264.95833426017
02/1991,51990.71993665953
03/1991,57977.08175291758
04/1991,63124.710648014516
