Data,LU1650490474
10/2012,10000
11/2012,10144.78958296094
12/2012,10205.416943433724
01/2013,10158.780482261702
02/2013,10179.93991289079
03/2013,10239.076781780335
04/2013,10516.046745114225
05/2013,10380.508849573416
06/2013,10221.236291399407
07/2013,10303.975043262984
08/2013,10244.660613674665
09/2013,10324.771254801526
10/2013,10469.019990706865
11/2013,10500.647937243546
12/2013,10426.865796898786
01/2014,10658.542096582001
02/2014,10732.56106412423
03/2014,10835.914048763116
04/2014,10935.33196833524
05/2014,11028.635961633006
06/2014,11163.160771708906
07/2014,11266.74724095658
08/2014,11469.9169451143
09/2014,11488.213143270059
10/2014,11513.272014306809
11/2014,11675.788505175971
12/2014,11803.26724582557
01/2015,12071.043569667343
02/2015,12157.22550358739
03/2015,12304.44930025348
04/2015,12132.592579233093
05/2015,11948.932411221915
06/2015,11641.64551966015
07/2015,11902.438345338556
08/2015,11772.301991643846
09/2015,11930.010250185456
10/2015,12065.355611485451
11/2015,12101.699265041443
12/2015,11982.631708505054
01/2016,12212.925931328728
02/2016,12319.39299920428
03/2016,12388.999071448337
04/2016,12240.990381152129
05/2016,12366.22549181548
06/2016,12644.61576129515
07/2016,12746.697394587418
08/2016,12706.280832094939
09/2016,12730.481386171936
10/2016,12453.670653450443
11/2016,12263.116157546505
12/2016,12341.48259047381
01/2017,12082.079727697152
02/2017,12222.61161956199
03/2017,12148.577025151044
04/2017,12208.668110428838
05/2017,12275.855913967582
06/2017,12209.414568516659
07/2017,12231.840389164494
08/2017,12333.540873257594
09/2017,12272.330209327287
10/2017,12400.429588943945
11/2017,12443.793258842412
12/2017,12341.06877597323
01/2018,12288.598873504847
02/2018,12312.967694643805
03/2018,12509.705556157058
04/2018,12461.639729787874
05/2018,12301.445553133643
06/2018,12386.58578086482
07/2018,12339.956689438644
08/2018,12266.190638193168
09/2018,12250.175667654608
10/2018,12241.80409138335
11/2018,12313.39553972665
12/2018,12423.101840963891
01/2019,12555.406585501929
02/2019,12506.495744623471
03/2019,12727.250321207435
04/2019,12722.078565406238
05/2019,12861.32954087284
06/2019,13148.671031887008
07/2019,13361.813216294608
08/2019,13684.861301720088
09/2019,13628.912740069129
10/2019,13475.764216429037
11/2019,13347.646842471822
12/2019,13217.707595921229
01/2020,13542.931655592334
02/2020,13605.744323596378
03/2020,13253.507475775172
04/2020,13321.637464729158
05/2020,13345.060158537648
06/2020,13475.81634081724
07/2020,13614.073371192102
08/2020,13505.197429777956
09/2020,13692.601365945993
10/2020,13826.165721902677
11/2020,13837.286026390319
12/2020,13856.784698396536
01/2021,13770.485627042961
02/2021,13509.124209237045
03/2021,13526.492465825182
04/2021,13379.255743458356
05/2021,13372.092893940198
06/2021,13433.55169019271
07/2021,13680.350251282049
08/2021,13598.06990210888
09/2021,13433.871710071136
10/2021,13347.337909604039
11/2021,13580.692971707862
12/2021,13360.062649023857
01/2022,13215.383256743005
02/2022,12960.589089173318
03/2022,12654.208587669153
04/2022,12169.72307828418
05/2022,11944.76338931898
06/2022,11720.87938991643
07/2022,12205.176945319936
08/2022,11567.881828969954
09/2022,11125.591675046078
10/2022,11147.653906693005
11/2022,11412.06079948938
12/2022,10884.289389374439
01/2023,11147.595189445452
02/2023,10885.897640134239
03/2023,11150.058121901482
04/2023,11136.65662548004
05/2023,11182.080209310612
06/2023,11150.40107331953
07/2023,11130.933490861922
08/2023,11165.021907809587
09/2023,10864.130524295688
10/2023,10906.304443595982
11/2023,11234.241967507094
12/2023,11642.83645738856
01/2024,11584.233822300923
02/2024,11444.745477669212
03/2024,11562.100592994828
04/2024,11451.746303097001
