Data,LU1681043086
12/1992,10000
01/1993,9980.651998351876
02/1993,10474.749881042902
03/1993,8892.888197951565
04/1993,8027.855873339771
05/1993,8457.421293187454
06/1993,8803.30310640066
07/1993,9729.781093910142
08/1993,11124.003759624733
09/1993,11145.342986904798
10/1993,11081.485698540986
11/1993,13818.783201091079
12/1993,14643.73625003413
01/1994,17295.799780043395
02/1994,18415.462031795905
03/1994,16013.57003385092
04/1994,15679.026144496127
05/1994,15520.217391201437
06/1994,16029.08897202974
07/1994,15985.131982884477
08/1994,17280.06262947048
09/1994,16129.852622817105
10/1994,15665.171738355019
11/1994,15355.191254500014
12/1994,14864.350342825006
01/1995,13648.917638580071
02/1995,12777.04061283823
03/1995,11808.849261623778
04/1995,10989.511673162731
05/1995,11606.257111945926
06/1995,11125.76190040747
07/1995,11447.817565555597
08/1995,11362.101557676173
09/1995,11170.0202946924
10/1995,10701.358512755834
11/1995,9159.357941594279
12/1995,9678.530319158546
01/1996,8847.980251403853
02/1996,10862.338658628687
03/1996,10960.148111041299
04/1996,12416.829006917927
05/1996,12088.297203102724
06/1996,12478.781405891395
07/1996,11266.872559644282
08/1996,10933.834138359243
09/1996,10132.210460505301
10/1996,9936.251114965451
11/1996,8935.945211055932
12/1996,9641.932258039016
01/1997,10791.860258710005
02/1997,12032.296335169643
03/1997,11180.655064707647
04/1997,12659.729183244137
05/1997,12454.763785780346
06/1997,14526.358736162127
07/1997,15170.461195209804
08/1997,13902.358925377333
09/1997,13764.999131565368
10/1997,13046.079548396223
11/1997,11391.13907871737
12/1997,11894.455656339404
01/1998,10897.84633941208
02/1998,12012.17183335576
03/1998,12926.634514666699
04/1998,13098.643509283558
05/1998,11420.416239193972
06/1998,10064.595446948622
07/1998,9973.337058089453
08/1998,9096.705195278957
09/1998,9091.715105791136
10/1998,8088.513245997234
11/1998,8167.505322621413
12/1998,8787.78414187517
01/1999,10152.323574145985
02/1999,10131.613977441679
03/1999,12132.620465720991
04/1999,10762.15463401346
05/1999,12947.958246941747
06/1999,13638.954436126127
07/1999,14603.495319678921
08/1999,16133.180006981684
09/1999,15973.024687405245
10/1999,15132.985497010877
11/1999,16634.63568576825
12/1999,19121.773820959614
01/2000,21716.91914210817
02/2000,25883.20771526459
03/2000,23600.468191264335
04/2000,20900.355089740915
05/2000,17974.572668891746
06/2000,19353.25620009367
07/2000,17827.85026260799
08/2000,19311.341326569287
09/2000,17471.6123654534
10/2000,16625.160416929197
11/2000,17272.030932720354
12/2000,16024.557965612392
01/2001,17445.54229525596
02/2001,16880.924382491306
03/2001,14552.679956999684
04/2001,14143.715605732767
05/2001,15390.93008196296
06/2001,14585.32295936105
07/2001,13655.38693877245
08/2001,12863.50550787997
09/2001,11097.743073753043
10/2001,11949.840285978786
11/2001,13378.550127530647
12/2001,13517.617708673426
01/2002,14027.30221585311
02/2002,14877.452827687432
03/2002,14659.096199108366
04/2002,13559.508320992385
05/2002,12185.500787959596
06/2002,11805.146265870126
07/2002,11179.342398402548
08/2002,11808.400845284752
09/2002,11196.424545635566
10/2002,11171.313063770856
11/2002,12247.848743378017
12/2002,12212.17735338048
01/2003,11344.280681753598
02/2003,11535.049515845703
03/2003,10556.785452912407
04/2003,9874.255013766116
05/2003,10048.268477990965
06/2003,11873.314880747055
07/2003,12800.020435549317
08/2003,14961.439069439202
09/2003,14829.035584855792
10/2003,16415.463032268253
11/2003,16284.528242960687
12/2003,17946.18592014793
01/2004,17848.15369475102
02/2004,17565.44909372899
03/2004,18251.745465603326
04/2004,18356.083912688184
05/2004,15134.486810217255
06/2004,15235.533004042614
07/2004,16470.67943123503
08/2004,16356.752471559019
09/2004,17309.580709255053
10/2004,17480.798652973725
11/2004,18784.049687455015
12/2004,19662.782661570644
01/2005,20172.044821892603
02/2005,20367.858808851684
03/2005,20128.61188157599
04/2005,19054.514945741907
05/2005,21779.974347420644
06/2005,24117.19108230975
07/2005,25458.02905739535
08/2005,25311.085505478448
09/2005,28131.32705934055
10/2005,25284.58781078785
11/2005,28361.752753123325
12/2005,30992.366844467968
01/2006,32434.817829390155
02/2006,33905.803687011336
03/2006,36555.52873880056
04/2006,36508.13385180736
05/2006,30504.767698271073
06/2006,31492.523058202834
07/2006,31368.2604382195
08/2006,34078.304370503945
09/2006,37290.59883754339
10/2006,39629.66210929955
11/2006,40269.633993561074
12/2006,41594.09987795147
01/2007,43338.566888948415
02/2007,38797.755920418334
03/2007,39670.6258854982
04/2007,43511.97041947364
05/2007,47030.972944867455
06/2007,47186.354227401076
07/2007,49356.73720306413
08/2007,47781.08197791513
09/2007,53919.47277587964
10/2007,61879.55235041893
11/2007,59312.3564480095
12/2007,63921.25060036851
01/2008,54163.36837611036
02/2008,51795.9202963827
03/2008,43350.0623957399
04/2008,48966.18011584714
05/2008,44065.21917575041
06/2008,34838.7268549431
07/2008,37519.98394838976
08/2008,39261.04112675614
09/2008,32981.1213054107
10/2008,26426.485523833373
11/2008,23644.974445854754
12/2008,23704.607319441675
01/2009,25207.39769741078
02/2009,22884.881389643117
03/2009,24370.09186136184
04/2009,29189.872708578354
05/2009,37547.25090648541
06/2009,36612.39241435181
07/2009,39842.83271677831
08/2009,39013.68797904435
09/2009,42185.14076154919
10/2009,40033.79600842744
11/2009,42730.36214628369
12/2009,46091.71064146414
01/2010,44995.32277144817
02/2010,46903.75304308498
03/2010,51553.14434838572
04/2010,53133.44937771027
05/2010,52858.16811054009
06/2010,55252.163006528484
07/2010,52382.80459718897
08/2010,53011.22514180458
09/2010,57234.56418080803
10/2010,57248.75096792361
11/2010,57008.04022766648
12/2010,59634.45142498561
01/2011,50556.943454347405
02/2011,49121.375475356304
03/2011,53111.01876107423
04/2011,50211.747490089954
05/2011,49644.34012856695
06/2011,50251.187592720904
07/2011,49731.18218738376
08/2011,42982.1593748813
09/2011,42970.45571138818
10/2011,44962.04428668545
11/2011,39395.25914049299
12/2011,38375.45591592046
01/2012,45564.74313847019
02/2012,46781.43252026077
03/2012,44546.382792507444
04/2012,42864.63601376182
05/2012,40343.208746430435
06/2012,42664.01314091548
07/2012,43513.2707777894
08/2012,42833.52688851833
09/2012,47859.33405795602
10/2012,45788.254129142566
11/2012,47828.757777469786
12/2012,47034.304263127226
01/2013,48061.85075020497
02/2013,45934.25985379306
03/2013,47131.86664334889
04/2013,48068.49306675464
05/2013,46857.149445883864
06/2013,43465.97513988591
07/2013,41608.980720162835
08/2013,37221.757436270316
09/2013,39805.3364514775
10/2013,43543.062056264316
11/2013,42129.413925214256
