Data,LU0380865021
12/1986,10000
01/1987,9535.978502511563
02/1987,9338.954080694684
03/1987,9665.327766752913
04/1987,9798.23235696205
05/1987,9630.317612584993
06/1987,10062.116959896099
07/1987,10636.525056057153
08/1987,10588.256144472442
09/1987,10378.082708239706
10/1987,8151.219589380825
11/1987,7341.437353893462
12/1987,7232.807510646419
01/1988,7103.697815969166
02/1988,7924.4419870896845
03/1988,7855.164105849488
04/1988,7965.851285361172
05/1988,8021.01207348336
06/1988,8611.974883646039
07/1988,8891.197371575383
08/1988,8685.548658921622
09/1988,9250.881867797556
10/1988,9585.856984851127
11/1988,9481.738642943646
12/1988,9864.556840311368
01/1989,10092.552791013226
02/1989,9776.950396977194
03/1989,10150.974578594703
04/1989,10367.606511193879
05/1989,10676.641212826782
06/1989,11081.284106549012
07/1989,11658.056803133179
08/1989,12130.049438302125
09/1989,12091.060014499677
10/1989,11368.058203109731
11/1989,11996.352911368598
12/1989,12882.37252312769
01/1990,12559.126929777689
02/1990,12311.565353996944
03/1990,13108.839967975566
04/1990,12804.121589763712
05/1990,13222.7795515286
06/1990,13318.720681516734
07/1990,13367.052208816533
08/1990,11522.121751750108
09/1990,10156.834940678777
10/1990,10689.528201111956
11/1990,10495.55642395519
12/1990,10333.08376835214
01/1991,10498.070246923666
02/1991,11555.947217930554
03/1991,11836.636813775414
04/1991,12097.714731548838
05/1991,12721.391759778102
06/1991,12255.65520105871
07/1991,12326.559325290988
08/1991,12526.229777609955
09/1991,12439.858028288732
10/1991,12400.792929016003
11/1991,12194.237318687337
12/1991,12377.765077604952
01/1992,12949.927268317242
02/1992,13409.74718519757
03/1992,13171.370129864854
04/1992,13506.612019603755
05/1992,13876.328003571944
06/1992,13358.952464628968
07/1992,12617.223074745558
08/1992,12148.889749477785
09/1992,12403.549361917952
10/1992,12560.823846941355
11/1992,12988.573779180688
12/1992,13275.393612439166
01/1993,13410.80254071922
02/1993,14506.640637326938
03/1993,14698.074348711534
04/1993,14389.108426047345
05/1993,14543.927322831238
06/1993,15201.614662421436
07/1993,16327.325842063625
08/1993,17470.425657440108
09/1993,17037.768202893792
10/1993,18021.83894988479
11/1993,17593.034773631516
12/1993,19042.891058662764
01/1994,19362.962988048264
02/1994,18558.931628432078
03/1994,18177.283351123056
04/1994,19034.4578487276
05/1994,18290.4173778716
06/1994,17383.578166850548
07/1994,18672.380309687785
08/1994,19008.735320262156
09/1994,17758.015313986096
10/1994,18153.654789536144
11/1994,18103.894713544385
12/1994,18079.08020375035
01/1995,17765.40301446964
02/1995,18014.278860312395
03/1995,17841.732339074446
04/1995,18528.456478558266
05/1995,19186.324818762107
06/1995,19097.270857030566
07/1995,20189.956251236086
08/1995,20174.869837099093
09/1995,20037.645233652653
10/1995,19876.261675508216
11/1995,20563.341009086096
12/1995,21307.55167216351
01/1996,22806.47846509152
02/1996,22612.744840132495
03/1996,22857.318122713394
04/1996,23756.75658728608
05/1996,24031.786814319945
06/1996,24042.313671377793
07/1996,23031.930896353377
08/1996,23209.443195831136
09/1996,24618.955953782275
10/1996,24720.7675155398
11/1996,26439.063783105204
12/1996,26922.637709739873
01/1997,29200.472776973398
02/1997,30267.094618007734
03/1997,31164.020426051993
04/1997,31585.129411155103
05/1997,32705.296767344647
06/1997,35532.1398604764
07/1997,39686.77978010934
08/1997,35738.62564921901
09/1997,38390.47607980746
10/1997,34673.43420859943
11/1997,36054.53991772465
12/1997,37681.57815984358
01/1998,39845.676099370874
02/1998,42872.59595374529
03/1998,47003.80726771395
04/1998,47664.379246040335
05/1998,50430.72834315535
06/1998,51583.87100094724
07/1998,52749.39529578044
08/1998,45170.660826212676
09/1998,40558.622096283616
10/1998,43844.14040381537
11/1998,48305.22299561229
12/1998,50786.38048290798
01/1999,53913.72747355215
02/1999,52974.11822300914
03/1999,54146.46223267407
04/1999,57175.832001477
05/1999,55569.28302564664
06/1999,58114.71328441405
07/1999,55874.23702683499
08/1999,57952.91868642547
09/1999,56421.906899523856
10/1999,60313.334561797325
11/1999,66347.58127563409
12/1999,75422.32883468084
01/2000,72051.28397765882
