Data,LU1615090864
12/1999,10000
01/2000,9049.746897714953
02/2000,8978.028526768234
03/2000,9882.497469295402
04/2000,10401.298790866062
05/2000,10315.651762098714
06/2000,10658.010852789936
07/2000,10983.760168822175
08/2000,11308.145709098198
09/2000,10835.582131554347
10/2000,11924.76589590185
11/2000,11899.751509135282
12/2000,12157.103660681056
01/2001,12560.475695469768
02/2001,12836.750818138084
03/2001,12358.091592336963
04/2001,13298.453358807561
05/2001,14204.359742146145
06/2001,13586.531481087895
07/2001,13002.202877114667
08/2001,12918.610392173616
09/2001,10889.754778243969
10/2001,11920.917858684206
11/2001,13986.035350004428
12/2001,14892.180198120814
01/2002,15045.351419426845
02/2002,15506.169587413799
03/2002,16811.898000907117
04/2002,16826.444948243596
05/2002,16713.755248383382
06/2002,15472.70230088781
07/2002,14323.579102500515
08/2002,14363.436806639043
09/2002,12823.538706961388
10/2002,13054.936465657847
11/2002,13851.27962585088
12/2002,12883.179805098342
01/2003,12339.063667222399
02/2003,11045.9677949162
03/2003,10540.393594354173
04/2003,12104.659747153719
05/2003,13144.946786018381
06/2003,13940.263370572358
07/2003,15279.656827099472
08/2003,15964.40684427826
09/2003,14971.304964935183
10/2003,16129.953969574482
11/2003,16330.394633603402
12/2003,16934.816810553613
01/2004,17260.75528581342
02/2004,18030.884870538324
03/2004,17795.923893352923
04/2004,18483.056151544577
05/2004,18564.06933205386
06/2004,18904.65333742125
07/2004,18893.587053910014
08/2004,19072.285002570512
09/2004,19263.170732405317
10/2004,19199.356554572914
11/2004,20067.83054140103
12/2004,20677.8376176342
01/2005,21373.79958299917
02/2005,22239.120422453823
03/2005,22033.842401931743
04/2005,21178.262861009815
05/2005,22552.492304867974
06/2005,23390.576952361833
07/2005,24084.040512043823
08/2005,24342.666265943644
09/2005,25339.620235921408
10/2005,24537.757936141366
11/2005,25291.422493360973
12/2005,26501.272451064182
01/2006,27200.03269517699
02/2006,28195.83528710962
03/2006,29341.38302144527
04/2006,30038.13363898734
05/2006,28923.91038817296
06/2006,28936.77476286043
07/2006,29323.074718237836
08/2006,29885.223454803952
09/2006,30699.47570497534
10/2006,32479.313423417734
11/2006,33124.47919160705
12/2006,34436.61322998748
01/2007,34873.28137291677
02/2007,34534.2268208898
03/2007,36657.29683009985
04/2007,37248.34366029466
05/2007,38404.184379645856
06/2007,37888.954954626686
07/2007,36530.696406716954
08/2007,36609.12965471326
09/2007,35114.08340803972
10/2007,35791.73853326245
11/2007,32665.756998810713
12/2007,31111.66087763973
01/2008,28587.749497267905
02/2008,27987.809696228473
03/2008,28982.659135283444
04/2008,28267.3150800309
05/2008,28385.61262226749
06/2008,23859.86383586966
07/2008,23106.43049991093
08/2008,25100.565009451453
09/2008,22610.336984294503
10/2008,18008.27950488505
11/2008,17110.442862462944
12/2008,16745.640814634327
01/2009,16200.805855391556
02/2009,15250.572000732453
03/2009,15972.325872524238
04/2009,19243.735770857904
05/2009,20355.884781402212
06/2009,19783.46737602998
07/2009,21375.454581448532
08/2009,22526.068076859814
09/2009,23223.132520737552
