Data,LU1287023185
10/2012,10000
11/2012,10175.741725582522
12/2012,10231.176046521527
01/2013,10174.511834675415
02/2013,10231.843227665166
03/2013,10326.02056473361
04/2013,10635.286048148131
05/2013,10460.222148447407
06/2013,10257.971905819964
07/2013,10367.568178459645
08/2013,10296.25469897845
09/2013,10408.668083559038
10/2013,10613.519423525473
11/2013,10648.15899983891
12/2013,10506.662667339688
01/2014,10820.178056953635
02/2014,10915.733194260107
03/2014,11044.196380285353
04/2014,11177.91813069245
05/2014,11316.229358539173
06/2014,11483.808989889663
07/2014,11597.197513769777
08/2014,11819.467304756608
09/2014,11864.676550119722
10/2014,11909.923645607365
11/2014,12104.431327605836
12/2014,12225.764992052484
01/2015,12428.776574673782
02/2015,12524.078952263944
03/2015,12601.62057067469
04/2015,12454.871131645978
05/2015,12276.115642029601
06/2015,11988.580513229996
07/2015,12277.762219018014
08/2015,12147.983647302422
09/2015,12359.275349693544
10/2015,12513.337937726523
11/2015,12620.070068085417
12/2015,12467.268865169182
01/2016,12744.874631781855
02/2016,12851.908747290394
03/2016,12934.500887358285
04/2016,12789.390840713788
05/2016,12928.416483101702
06/2016,13141.427867972618
07/2016,13254.37920862282
08/2016,13245.605576927666
09/2016,13295.137056209758
10/2016,13006.84936473428
11/2016,12779.094396766075
12/2016,12899.292441064006
01/2017,12620.152216406545
02/2017,12783.111851797663
03/2017,12715.17609180142
04/2017,12800.027787735879
05/2017,12907.263688498739
06/2017,12829.353443106267
07/2017,12863.364087721438
08/2017,12990.017892320688
09/2017,12932.342578524513
10/2017,13089.055056145451
11/2017,13142.954300519466
12/2017,13043.371789182886
01/2018,12919.593004564196
02/2018,12947.592475480145
03/2018,13181.778406572546
04/2018,13128.65138155551
05/2018,13010.146717763571
06/2018,13111.541696595588
07/2018,13058.163414436449
08/2018,13010.798305873452
09/2018,12964.653948335186
10/2018,12961.377503881457
11/2018,13064.923700238574
12/2018,13184.642269206415
01/2019,13361.691897723173
02/2019,13335.210179036101
03/2019,13573.43430844003
04/2019,13579.764261187001
05/2019,13744.48922035325
06/2019,14011.060338156267
07/2019,14233.983475566358
08/2019,14504.446337439644
09/2019,14441.978457736664
10/2019,14297.613543596002
11/2019,14158.538844691273
12/2019,14035.838511019607
01/2020,14367.270844403627
02/2020,14393.884861173025
03/2020,14060.9476039661
04/2020,14072.83935470251
05/2020,14137.170606025864
06/2020,14286.430538725048
07/2020,14411.866256999405
08/2020,14313.24340850179
09/2020,14482.391443673248
10/2020,14607.256608947022
11/2020,14622.836842154413
12/2020,14646.1187935918
01/2021,14579.32087551459
02/2021,14327.91915689126
03/2021,14401.830152432622
04/2021,14260.621085948565
05/2021,14259.193882071824
06/2021,14327.597353061909
07/2021,14575.467868082678
08/2021,14492.82571376861
09/2021,14313.864217909757
10/2021,14111.204624038142
11/2021,14403.273927026436
12/2021,14203.122894519482
01/2022,14026.141201584167
02/2022,13739.532386181148
03/2022,13370.26977020881
04/2022,12867.937584395522
05/2022,12659.755701111775
06/2022,12429.084446437233
07/2022,12986.809812940173
08/2022,12246.767101494068
09/2022,11711.744790421195
10/2022,11786.613164647417
11/2022,12032.330059366992
12/2022,11441.366016879556
01/2023,11780.082439260974
02/2023,11496.960835022084
03/2023,11820.097556054696
04/2023,11816.13928972183
05/2023,11893.380699174208
06/2023,11827.93355888139
07/2023,11823.69076055962
08/2023,11872.722693095053
09/2023,11519.399832156247
10/2023,11590.82298536445
11/2023,11970.287366888295
12/2023,12434.033107036856
01/2024,12386.806029996915
02/2024,12207.642124038759
03/2024,12345.254051528602
04/2024,12147.646851912274
