Data,LU1291091228
10/2012,10000
11/2012,10116.72577339795
12/2012,10253.555635073537
01/2013,9928.376509015172
02/2013,10068.473198614416
03/2013,10157.108422467923
04/2013,10832.025577779023
05/2013,10979.72924282634
06/2013,10257.66195603008
07/2013,10770.795614723891
08/2013,10296.500819860003
09/2013,10891.679151301803
10/2013,11407.091530772677
11/2013,11387.75207792167
12/2013,11402.459613708164
01/2014,11564.02566003856
02/2014,12239.098478640171
03/2014,11963.97706550674
04/2014,12318.25698202284
05/2014,12838.692637381166
06/2014,12946.976749364427
07/2014,12947.762711249536
08/2014,13294.396416402846
09/2014,13013.87377034143
10/2014,13350.526729069552
11/2014,13842.638851104239
12/2014,14081.061029272896
01/2015,15959.879399592177
02/2015,16831.826864588995
03/2015,16792.835819527972
04/2015,16453.5834851458
05/2015,16315.849184324117
06/2015,15585.700094013533
07/2015,16650.616716083056
08/2015,16085.459504193896
09/2015,16112.878190360581
10/2015,17374.99625023244
11/2015,17145.946654868338
12/2015,16544.985981227303
01/2016,15677.207117027237
02/2016,15179.041721379048
03/2016,16074.662729868576
04/2016,16072.418695748289
05/2016,16584.166667013636
06/2016,15569.73300127265
07/2016,16504.51543057141
08/2016,16521.17983403563
09/2016,16118.584027944216
10/2016,15000.51432486846
11/2016,14853.58129601798
12/2016,15605.931199659339
01/2017,15085.098295382071
02/2017,15759.330602516302
03/2017,15780.459602724983
04/2017,16348.438320404532
05/2017,16673.1123636329
06/2017,16347.745213899343
07/2017,16278.51321688816
08/2017,16334.189399338975
09/2017,16506.622405551192
10/2017,16671.024287756292
11/2017,16780.549769896163
12/2017,17473.144350423616
01/2018,17284.19632666247
02/2018,16314.6516140022
03/2018,16886.804358191104
04/2018,17607.226055638017
05/2018,17680.533575711655
06/2018,17719.305478792572
07/2018,17931.572080427883
08/2018,18006.65449851982
09/2018,17462.122598314196
10/2018,16916.274651992382
11/2018,16754.04462700299
12/2018,15921.692163183083
01/2019,17563.216631234678
02/2019,17346.30882415768
03/2019,18051.309076696
04/2019,17869.823647695066
05/2019,17795.13052094554
06/2019,17269.836225709794
07/2019,17353.41289766257
08/2019,17920.367592778104
09/2019,18727.36068075729
10/2019,19301.079049315173
11/2019,19783.291740590885
12/2019,20376.731044076245
01/2020,20709.057650171202
02/2020,19153.179323899858
03/2020,15053.460722813721
04/2020,15589.46464010944
05/2020,15816.950084015412
06/2020,15963.954638365474
07/2020,16126.232081059932
08/2020,16463.10835814432
09/2020,16182.49882449263
10/2020,15489.410264329757
11/2020,17457.25623270092
12/2020,18111.301524334493
01/2021,17610.148950465435
02/2021,17396.457758284516
03/2021,18001.645658785597
04/2021,18877.74134926855
05/2021,19621.913523780484
06/2021,19703.693908841295
07/2021,20985.933631974873
08/2021,21529.726854537552
09/2021,19691.350938417316
10/2021,20771.67996837593
11/2021,20826.545419709313
12/2021,21202.207414948087
01/2022,20600.499845401617
02/2022,19942.402115579443
03/2022,20092.433011774367
04/2022,18945.45773431808
05/2022,18139.724060283334
06/2022,15248.885950863145
07/2022,17139.305757516042
08/2022,15277.31250937224
09/2022,12725.814105037478
10/2022,13187.351275595169
11/2022,13505.190306307933
12/2022,13290.05386775768
01/2023,14466.005887604875
02/2023,14302.534018701273
03/2023,12654.651783962612
04/2023,13365.785068613288
05/2023,12359.605041916057
06/2023,12185.419847333806
07/2023,13290.978967500918
08/2023,13162.861924201614
09/2023,12687.8979295366
10/2023,12239.044432648916
11/2023,13934.86289478658
12/2023,15398.08788309684
01/2024,14947.162684031782
02/2024,13783.895910375231
03/2024,14947.092964640236
04/2024,14652.754119308203
