Data,LU1109943388
12/2005,10000
01/2006,10131.758664820833
02/2006,10170.728312924355
03/2006,10222.28413664112
04/2006,10276.767917822875
05/2006,10294.048444286887
06/2006,10250.478627121862
07/2006,10389.698168877298
08/2006,10504.955217684685
09/2006,10512.298172785228
10/2006,10716.545082820017
11/2006,10818.680528480754
12/2006,10886.571337728192
01/2007,10959.837306711188
02/2007,11020.53797886364
03/2007,11040.933173291081
04/2007,11130.494801218467
05/2007,11210.57302126029
06/2007,11136.397309330925
07/2007,10787.440272199034
08/2007,10668.11458594584
09/2007,10864.610886010307
10/2007,10973.209949587756
11/2007,10633.925000474937
12/2007,10660.371083521875
01/2008,10204.20570064283
02/2008,10002.067206977108
03/2008,9986.719859591862
04/2008,10542.829909068441
05/2008,10693.921538992603
06/2008,10313.550498136176
07/2008,10105.914121990572
08/2008,10201.374191582865
09/2008,9480.82783774872
10/2008,7647.475832750496
11/2008,7291.015252231353
12/2008,7203.15772275173
01/2009,7703.802309391214
02/2009,7511.805870849387
03/2009,7355.446179346685
04/2009,8102.918213071879
05/2009,8867.584303772881
06/2009,9122.766019579365
07/2009,9731.18311875339
08/2009,10073.284441728802
09/2009,10628.634980930998
10/2009,10806.185650583477
11/2009,10859.605409955733
12/2009,11076.883449075132
01/2010,11298.072322910208
02/2010,11313.459293521193
03/2010,11786.767940698637
04/2010,11913.490806248576
05/2010,11452.496782138116
06/2010,11539.58422232433
07/2010,11897.674077752505
08/2010,11996.791964673695
09/2010,12266.641838002066
10/2010,12431.552717111252
11/2010,12092.457520340353
12/2010,12367.727913579934
01/2011,12603.71627607487
02/2011,12752.978536372051
03/2011,12658.307898520465
04/2011,12808.546851841937
05/2011,12904.057883708625
06/2011,12784.828333154946
07/2011,12756.382215272288
08/2011,12082.51283740954
09/2011,11669.645142381358
10/2011,12465.875495358625
11/2011,11951.724076526465
12/2011,12202.758331099738
01/2012,12894.277855580918
02/2012,13354.335347748016
03/2012,13467.662642442432
04/2012,13449.880274468664
05/2012,13241.132514107883
06/2012,13484.750091185602
07/2012,13693.937196141038
08/2012,13965.174371315039
09/2012,14193.099229630665
10/2012,14469.454836049235
11/2012,14675.869550247084
12/2012,14957.85553252005
01/2013,14959.642858486959
02/2013,15056.813406017858
03/2013,15145.244669296682
04/2013,15433.434991205331
05/2013,15443.236880568616
06/2013,15155.327040972805
07/2013,15414.86353281018
08/2013,15458.782687633373
09/2013,15603.743116352296
10/2013,15890.732157442
11/2013,16017.500154170139
12/2013,16100.647372169382
01/2014,16154.571350263035
02/2014,16371.237064882638
03/2014,16461.433259634676
04/2014,16575.4044022274
05/2014,16661.747879862403
06/2014,16735.12345907881
07/2014,16686.45141014966
08/2014,16786.430488708604
09/2014,16636.467728575495
10/2014,16661.743774885435
11/2014,16803.956799690728
12/2014,16716.128021981258
01/2015,16826.386828936425
02/2015,17128.16029373522
03/2015,17113.938703965596
04/2015,17199.004839433655
05/2015,17233.63051898083
06/2015,16933.57941013433
07/2015,17083.005338966435
08/2015,16942.112242196734
09/2015,16512.66482196559
10/2015,16983.117801298275
11/2015,17036.305748317223
12/2015,16640.60524533365
01/2016,16490.40204397305
02/2016,16410.39665484889
03/2016,16912.129887857274
04/2016,17199.772763407895
05/2016,17207.41771484091
06/2016,17133.957976424834
07/2016,17480.1801515252
08/2016,17732.281709061223
09/2016,17658.613593068836
10/2016,17787.89547911819
11/2016,17673.368188523673
12/2016,17961.007431104645
01/2017,18058.697603488807
02/2017,18182.39214251716
03/2017,18146.26978236093
04/2017,18305.36229848515
05/2017,18440.74954569702
06/2017,18476.438427357192
07/2017,18598.766489560883
08/2017,18643.044400902807
09/2017,18728.54580662487
10/2017,18885.88011914655
11/2017,18808.386207655913
12/2017,18790.28415044864
01/2018,18817.49979793631
02/2018,18700.406948609758
03/2018,18675.250505111748
04/2018,18777.16026379782
05/2018,18556.937756326668
06/2018,18478.990091852047
07/2018,18742.68487239388
08/2018,18742.583778613483
09/2018,18766.183525644734
10/2018,18571.470312869384
11/2018,18211.67665707083
12/2018,18117.758418782305
01/2019,18493.755376028275
02/2019,18799.975193076494
03/2019,18973.570826138406
04/2019,19204.458053441555
05/2019,18923.930451025
06/2019,19284.566387006198
07/2019,19413.169146877244
08/2019,19532.80143182978
09/2019,19483.78885126128
10/2019,19439.274942963624
11/2019,19623.33902949938
12/2019,19808.33804386299
01/2020,19819.51161824528
02/2020,19418.66672042907
03/2020,16839.30041044641
04/2020,17872.64135434661
05/2020,18385.419387258702
06/2020,18719.34396476555
07/2020,18998.836521290814
08/2020,19267.53185066061
09/2020,19140.44219480229
10/2020,19192.517114681443
11/2020,19963.279352948517
12/2020,20095.064848747064
01/2021,20165.31914793181
02/2021,20284.65390666365
03/2021,20368.027770923065
04/2021,20475.97758398475
05/2021,20519.31839520449
06/2021,20625.648038799
07/2021,20681.55090811371
08/2021,20752.438927225565
09/2021,20727.156268611292
10/2021,20619.336252010395
11/2021,20514.518543248094
12/2021,20692.568120070944
01/2022,20405.990020802656
02/2022,19857.136401870623
03/2022,19832.720901359768
04/2022,19305.975555359953
05/2022,19082.99046174109
06/2022,17901.0633313953
07/2022,18705.825675183227
08/2022,18544.250168556333
09/2022,17842.3416845712
10/2022,18178.119973537625
11/2022,18811.95289787032
12/2022,18708.47174257893
01/2023,19228.543649496707
02/2023,19223.528974749464
03/2023,19255.509382011198
04/2023,19318.96672220948
05/2023,19451.570630260834
06/2023,19547.712227575008
07/2023,19731.90593264428
08/2023,19819.793067479084
09/2023,19865.12741142714
