Data,LU1708330235
02/2009,10000
03/2009,10101.276666666665
04/2009,10048.194064071455
05/2009,9952.536215797252
06/2009,10029.808002533851
07/2009,10086.466325146193
08/2009,10170.458555964804
09/2009,10224.622484098008
10/2009,10208.62604603735
11/2009,10313.54813408908
12/2009,10194.669830303912
01/2010,10274.950361617583
02/2010,10322.656766009432
03/2010,10311.793981774876
04/2010,10388.556262486623
05/2010,10510.614003880366
06/2010,10623.631596892204
07/2010,10678.368053843475
08/2010,10899.337212887056
09/2010,10862.673032913777
10/2010,10813.884117290665
11/2010,10667.938305248197
12/2010,10611.06369729276
01/2011,10558.18362035482
02/2011,10559.105906102803
03/2011,10554.501808859988
04/2011,10636.860443986992
05/2011,10763.039637191145
06/2011,10758.668280298549
07/2011,10867.954791779803
08/2011,11080.571644854144
09/2011,11217.37716464506
10/2011,11138.178661587714
11/2011,11123.749298396438
12/2011,11318.410225624702
01/2012,11384.391218233586
02/2012,11394.982770641196
03/2012,11347.145509396043
04/2012,11422.122541149936
05/2012,11601.613548645706
06/2012,11548.510951726246
07/2012,11662.661097639566
08/2012,11667.669230176583
09/2012,11688.86049446033
10/2012,11689.624613694477
11/2012,11770.382504053483
12/2012,11753.416817442774
01/2013,11682.660926251929
02/2013,11752.746170609566
03/2013,11833.074946693361
04/2013,11952.313825438338
05/2013,11747.452131813006
06/2013,11614.849893809569
07/2013,11641.990951008971
08/2013,11605.530760493883
09/2013,11682.755816101275
10/2013,11778.296892214124
11/2013,11762.468177435243
12/2013,11669.730486160222
01/2014,11863.45297630907
02/2014,11906.280046763715
03/2014,11914.61128198653
04/2014,11988.810447116326
05/2014,12091.833270364028
06/2014,12126.736542580045
07/2014,12165.787672433118
08/2014,12333.229538797346
09/2014,12294.86650490792
10/2014,12383.858291739738
11/2014,12527.424332738216
12/2014,12630.717928005457
01/2015,12927.650387493828
02/2015,12793.312939411244
03/2015,12893.430776011868
04/2015,12788.296710426344
05/2015,12704.73773760296
06/2015,12534.160319767476
07/2015,12690.256746794055
08/2015,12658.4085730854
09/2015,12770.771223100093
10/2015,12777.675461797293
11/2015,12775.066806907162
12/2015,12735.933433284776
01/2016,12995.365542822452
02/2016,13150.89954510371
03/2016,13196.446757187854
04/2016,13159.704660669118
05/2016,13224.45815931502
06/2016,13536.3074406377
07/2016,13567.854285300957
08/2016,13503.11729253852
09/2016,13470.885088260115
10/2016,13256.646139323437
11/2016,12991.864268489664
12/2016,12993.57229947365
01/2017,12883.614749795492
02/2017,12983.668319219032
03/2017,12948.321688421443
04/2017,13017.163544698382
05/2017,13064.007039200022
06/2017,12991.777491978035
07/2017,12996.033186375867
08/2017,13110.905040563375
09/2017,12993.535537875247
10/2017,13025.755504031606
11/2017,13034.56251224176
12/2017,13016.869512173264
01/2018,12890.794063692627
02/2018,12859.188629862707
03/2018,12983.543296907223
04/2018,12897.262276460173
05/2018,12907.550637592753
06/2018,12917.589819473284
07/2018,12852.538913018832
08/2018,12842.806658646643
09/2018,12744.043661531003
10/2018,12707.739430683767
11/2018,12767.429454032708
12/2018,12953.79611619322
01/2019,13028.998564248403
02/2019,12979.966336245217
03/2019,13203.94298842946
04/2019,13140.106621006222
05/2019,13354.534400647202
06/2019,13499.35557837558
07/2019,13568.625148745341
08/2019,13944.977715631077
09/2019,13819.906382938834
10/2019,13727.240360386491
11/2019,13640.400765204458
12/2019,13524.389787943668
01/2020,13809.822647776422
02/2020,14023.889289083076
03/2020,14074.518532711323
04/2020,14152.582921487081
05/2020,14119.31901564425
06/2020,14137.598913574346
07/2020,14261.062877381168
08/2020,14094.458248588626
09/2020,14181.591366623863
10/2020,14136.485669193706
11/2020,14154.704316237261
12/2020,14152.655032069015
01/2021,14015.695320293777
