Data,LU1407892592
12/2006,10000
01/2007,9987.48800506932
02/2007,9997.862165651764
03/2007,9802.989009323133
04/2007,9732.870741777211
05/2007,9681.989669385834
06/2007,9654.008432581079
07/2007,9897.46306149462
08/2007,9987.918337129337
09/2007,9716.843629604618
10/2007,9792.921424312952
11/2007,9721.092385022674
12/2007,9632.650611992867
01/2008,9484.056996030093
02/2008,9293.466340819703
03/2008,9002.368635429377
04/2008,8927.45083459165
05/2008,8844.694077532797
06/2008,8714.87987496043
07/2008,8961.889688513056
08/2008,8967.384789715854
09/2008,9142.369182732094
10/2008,9210.420148384792
11/2008,9122.424581191379
12/2008,8360.729541229883
01/2009,8466.953657423692
02/2009,8628.910621483521
03/2009,8485.190795387198
04/2009,8727.304298831024
05/2009,8843.533487243443
06/2009,9144.631428533394
07/2009,9037.62624897025
08/2009,9095.266492497922
09/2009,8831.316113471472
10/2009,8959.904979830122
11/2009,8862.35810855462
12/2009,8856.380189040296
01/2010,9140.389195824135
02/2010,8838.63674334368
03/2010,8938.290036719809
04/2010,9197.844114535155
05/2010,9646.45747972371
06/2010,10164.37652876405
07/2010,9927.91622248243
08/2010,10491.3592497314
09/2010,10008.246295619208
10/2010,9772.725297015935
11/2010,10072.652222076951
12/2010,9789.329077964967
01/2011,9603.74174904378
02/2011,9762.807294271643
03/2011,9457.953709221201
04/2011,9547.493060842628
05/2011,9877.64499912544
06/2011,9487.897759488296
07/2011,10101.251839253398
08/2011,10128.714834236316
09/2011,10694.357006047047
10/2011,10734.890434742918
11/2011,11181.83127343916
12/2011,11649.716205791654
01/2012,11700.918603874854
02/2012,11423.864874797959
03/2012,11464.430660759479
04/2012,11806.668800361189
05/2012,12517.226298682177
06/2012,12292.742761469224
07/2012,12907.156395321168
08/2012,12698.055367599125
09/2012,12567.614000766622
10/2012,12348.953396071274
11/2012,12377.207188804015
12/2012,12237.618083363115
01/2013,11431.34433559873
02/2013,11447.649404487478
03/2013,11891.526254771221
04/2013,12040.546157230994
05/2013,11607.383252301197
06/2013,11288.08890436532
07/2013,11160.151587784247
08/2013,11295.510958925108
09/2013,11625.993568982456
10/2013,11506.483935665641
11/2013,11642.539439015138
12/2013,11498.78956230491
01/2014,11901.45108790187
02/2014,11846.98199434912
03/2014,11821.832954907848
04/2014,11978.729966029467
05/2014,12234.63166644383
06/2014,12345.041753830763
07/2014,12606.208305478605
08/2014,12983.999195060665
09/2014,13202.345391384799
10/2014,13258.66734308922
11/2014,13476.289188122888
12/2014,14003.89354515971
01/2015,15184.774935915968
02/2015,15015.33055133895
03/2015,15324.605457875728
04/2015,15012.876183831104
05/2015,15235.382303561462
06/2015,15130.166507674205
07/2015,15530.21084318398
08/2015,15068.419174963616
09/2015,15026.378881136827
10/2015,15279.852712586158
11/2015,15712.99516475419
12/2015,14935.124797074595
01/2016,14863.851050949204
02/2016,14653.900936751037
03/2016,14527.436251886395
04/2016,14559.462095844998
05/2016,15170.948630028905
06/2016,14770.268706898556
07/2016,14756.036237783142
08/2016,15074.83480647264
09/2016,14506.8353499497
10/2016,13329.04573938041
11/2016,13896.883169322346
12/2016,14085.528076401704
01/2017,13761.21133649398
02/2017,14317.171471464928
03/2017,14322.780973705188
04/2017,14539.528258211403
05/2017,14121.012713609653
06/2017,13753.407038542951
07/2017,13563.904360735665
08/2017,13435.347295680538
09/2017,13651.006543707674
10/2017,13738.896928512435
11/2017,13754.755773265892
12/2017,13831.470686115346
01/2018,13679.97901328886
02/2018,13634.765109059375
03/2018,14060.022290253133
04/2018,13843.654005172228
05/2018,14130.10139670824
06/2018,13903.142671360789
07/2018,13757.498119272557
08/2018,13698.305428499774
09/2018,13640.395524746113
10/2018,13744.007132377867
11/2018,13551.670209419766
12/2018,13787.448910165844
01/2019,14231.329962902359
02/2019,14391.595419923258
03/2019,14852.76806628103
04/2019,14555.214625521372
05/2019,14537.039896004031
06/2019,14403.030839311456
07/2019,14383.375854922753
08/2019,15063.868741963573
09/2019,15479.89434229603
10/2019,15628.39450782539
11/2019,15669.176856286642
12/2019,15486.308755835496
01/2020,16205.63746345351
02/2020,16187.964603868022
03/2020,15800.258047902773
04/2020,16596.493845875077
05/2020,16015.350754943445
06/2020,15723.883754978124
07/2020,15996.396119246498
08/2020,15582.900089579405
09/2020,15529.377262491425
10/2020,15622.64772362228
11/2020,15613.83114488759
12/2020,15856.270992727643
01/2021,15854.406210031848
02/2021,15185.257570655018
03/2021,15515.11648084608
04/2021,15300.706018208357
05/2021,15517.567354317369
06/2021,15666.701237603034
07/2021,16225.427922585739
08/2021,15954.186677777447
09/2021,15331.798182901297
10/2021,15950.550315822406
11/2021,16295.428835576888
12/2021,16079.073125110977
01/2022,15622.584198573108
02/2022,15333.81320048766
03/2022,14823.350099705229
04/2022,14521.35727950175
05/2022,13885.583339600993
06/2022,13524.438515437758
07/2022,14180.148259501339
08/2022,12784.398434761462
09/2022,11453.997873323082
10/2022,12110.75177695749
11/2022,12397.599120596728
12/2022,11594.255740477158
01/2023,11973.817128922734
02/2023,11631.736439261853
03/2023,11933.388218581433
04/2023,11717.48563942286
05/2023,11530.308488669418
06/2023,11559.56716576328
07/2023,11655.627138391153
08/2023,11610.122543986723
09/2023,11401.237689620863
10/2023,11241.618954033924
11/2023,11703.742921202633
12/2023,12260.379258162111
01/2024,12195.831151690414
02/2024,12028.889947792268
03/2024,12256.689658333338
04/2024,11904.400224158699
