Data,LU0290356871
12/1998,10000
01/1999,10070.54
02/1999,10051.173430114377
03/1999,10111.401700338878
04/1999,10172.15460146942
05/1999,10179.568756963763
06/1999,10134.833385588989
07/1999,10121.61547759514
08/1999,10141.92142624603
09/1999,10150.39395861427
10/1999,10132.873421517224
11/1999,10164.655532467317
12/1999,10167.069888062952
01/2000,10179.158978154324
02/2000,10206.989320243772
03/2000,10254.268530133757
04/2000,10260.382889822578
05/2000,10242.19413188094
06/2000,10287.345230814484
07/2000,10305.246164173712
08/2000,10332.560109287615
09/2000,10401.503031278975
10/2000,10440.297659947088
11/2000,10531.498395592249
12/2000,10637.613362855596
01/2001,10689.603881987314
02/2001,10725.37186592929
03/2001,10806.363914976611
04/2001,10759.825438096654
05/2001,10841.978487086095
06/2001,10902.638666421091
07/2001,10971.831534624973
08/2001,11051.954616195177
09/2001,11161.410299013134
10/2001,11260.292029570941
11/2001,11252.621074620787
12/2001,11247.819332338697
01/2002,11238.668170709409
02/2002,11276.641378464288
03/2002,11247.871648788887
04/2002,11328.854276886686
05/2002,11339.696918074598
06/2002,11439.789511124192
07/2002,11539.598373428864
08/2002,11606.886755777801
09/2002,11651.980080890824
10/2002,11746.881918947602
11/2002,11776.55462084569
12/2002,11885.732874360985
01/2003,11942.120149969245
02/2003,12022.476372680228
03/2003,12028.069242786742
04/2003,12047.065115651372
05/2003,12145.589294831305
06/2003,12174.896960663262
07/2003,12131.368547826125
08/2003,12127.677078118153
09/2003,12232.566289460534
10/2003,12177.85611955331
11/2003,12177.82308906348
12/2003,12263.924453946598
01/2004,12307.145711239144
02/2004,12390.370774192306
03/2004,12440.699783116921
04/2004,12399.675640424444
05/2004,12406.15143804868
06/2004,12414.589455015259
07/2004,12461.66613212545
08/2004,12531.509935344824
09/2004,12541.326655969786
10/2004,12597.034511965783
11/2004,12641.813875160036
12/2004,12649.412102501616
01/2005,12695.263533095987
02/2005,12699.067374192895
03/2005,12731.802089054067
04/2005,12811.73524929045
05/2005,12861.851762142893
06/2005,12914.95664367778
07/2005,12891.812510248685
08/2005,12925.353329856353
09/2005,12913.133881539969
10/2005,12882.563461724303
11/2005,12874.192573691329
12/2005,12890.94242768518
01/2006,12902.195689194528
02/2006,12915.860228010955
03/2006,12891.134768722819
04/2006,12904.579242408925
05/2006,12944.260776102903
06/2006,12942.77130949142
07/2006,12993.671047560241
08/2006,13031.981336149289
09/2006,13053.475673344366
10/2006,13073.07644962275
11/2006,13115.69085501166
12/2006,13099.010543105522
01/2007,13124.783218049733
02/2007,13180.58391768884
03/2007,13191.857546359932
04/2007,13211.01028627873
05/2007,13196.332296896298
06/2007,13222.549701898603
07/2007,13295.7491049958
08/2007,13405.8233380947
09/2007,13446.455614848082
10/2007,13482.458390224743
11/2007,13578.217114076451
12/2007,13581.591744589332
01/2008,13750.748617865256
02/2008,13832.44883724505
03/2008,13783.51140474679
04/2008,13765.278455394715
05/2008,13701.618490019302
06/2008,13667.663135728833
07/2008,13789.67404901716
08/2008,13883.97401513432
09/2008,14041.262608507834
10/2008,14250.123778170868
11/2008,14380.268212703266
12/2008,14488.467400217727
01/2009,14631.671647789275
02/2009,14713.344224828674
03/2009,14786.75248437477
04/2009,14810.942027195295
05/2009,14859.357991630952
06/2009,14907.56473272072
07/2009,14971.165435307117
08/2009,14989.186758107882
09/2009,15050.389070838193
10/2009,15060.98559448515
11/2009,15085.127985379075
12/2009,15063.684207535056
01/2010,15059.686320895147
02/2010,15173.244718258204
03/2010,15218.445079761052
04/2010,15128.663552721764
05/2010,15220.303847969632
06/2010,15171.951098760215
07/2010,15222.524475508912
08/2010,15273.065337904933
09/2010,15220.389658432672
10/2010,15224.490684941506
11/2010,15121.767671366377
12/2010,15171.233948677786
01/2011,15157.108991441994
02/2011,15172.646454153215
03/2011,15142.135337604466
04/2011,15140.006927978959
05/2011,15201.788908603154
06/2011,15210.362353619525
07/2011,15175.876019645324
08/2011,15399.454957903517
09/2011,15413.062948337974
10/2011,15338.583177969385
11/2011,15199.749429998672
12/2011,15514.629224470485
01/2012,15678.23942648991
02/2012,15799.445815792189
03/2012,15791.332950406906
04/2012,15777.59449618115
05/2012,15690.447896884212
06/2012,15770.023796790332
07/2012,15805.469341464797
08/2012,15952.524854709636
09/2012,16013.461214642353
10/2012,16058.178795949052
11/2012,16118.028386707269
12/2012,16136.16970167181
01/2013,16145.287077347242
02/2013,16166.044089785551
03/2013,16193.169175938021
04/2013,16296.319316123996
05/2013,16272.94464877485
06/2013,16215.919190377193
07/2013,16269.962828510485
08/2013,16275.228119447102
09/2013,16317.090074943992
10/2013,16388.795345087623
11/2013,16428.842326104794
12/2013,16406.7312694042
01/2014,16481.644075923195
02/2014,16498.75639435697
03/2014,16524.046433384585
04/2014,16533.006531001385
05/2014,16562.663875086528
06/2014,16602.95529565087
07/2014,16621.896943753185
08/2014,16650.231948436423
09/2014,16661.552878081427
10/2014,16632.76678608772
11/2014,16649.379681646267
12/2014,16657.463573705114
01/2015,16689.114253923362
02/2015,16712.39050129713
03/2015,16724.25000023224
04/2015,16715.522780507297
05/2015,16718.859130393696
06/2015,16684.852830367185
07/2015,16722.26021648074
08/2015,16704.913180504565
09/2015,16720.24524057663
10/2015,16744.652804093606
11/2015,16767.17200844338
12/2015,16755.920782354267
01/2016,16775.546764215895
02/2016,16782.09598491365
03/2016,16767.366849022572
04/2016,16764.40360436506
05/2016,16772.373598721806
06/2016,16791.21427714911
07/2016,16788.803645462376
08/2016,16783.636837364058
09/2016,16786.914879183867
10/2016,16754.268700700766
11/2016,16752.53467455065
12/2016,16783.550942680995
01/2017,16735.643590518954
02/2017,16753.231833445465
03/2017,16729.87365146956
04/2017,16737.873052128132
05/2017,16749.080889995243
06/2017,16718.814469438003
07/2017,16737.267943843086
08/2017,16742.295026534288
09/2017,16732.033639393383
10/2017,16750.069382672384
11/2017,16739.974340629287
12/2017,16702.663102235874
01/2018,16683.458947214815
02/2018,16688.798406285514
03/2018,16703.416224900935
04/2018,16691.971773898895
05/2018,16584.96542225424
06/2018,16634.374272255824
07/2018,16620.640132751694
08/2018,16567.093436343872
09/2018,16579.587454220957
10/2018,16589.165474223366
11/2018,16623.00961907957
12/2018,16660.72757344955
01/2019,16668.35007225265
02/2019,16648.799549317948
03/2019,16677.76697117498
04/2019,16670.83152405986
05/2019,16667.777646174043
06/2019,16720.00872434277
07/2019,16747.012178488603
08/2019,16782.735574299168
09/2019,16757.368774883682
10/2019,16719.405618037043
11/2019,16692.11396782502
12/2019,16684.21239907013
01/2020,16703.446072890783
02/2020,16693.606673451173
03/2020,16620.79666653134
04/2020,16607.09477740388
05/2020,16614.704586799216
06/2020,16650.397245046985
07/2020,16657.999223812436
08/2020,16645.26669832318
09/2020,16659.64349804518
10/2020,16681.760164532927
11/2020,16674.835724227916
12/2020,16664.0418623909
01/2021,16643.574418917164
02/2021,16621.176872609056
03/2021,16616.197145962215
04/2021,16599.611537746616
05/2021,16586.898289467113
06/2021,16588.692914889078
07/2021,16606.92372596736
08/2021,16591.313285337823
09/2021,16569.9066826601
10/2021,16517.57674463401
11/2021,16570.59640715035
12/2021,16518.278945030394
01/2022,16486.2634876878
02/2022,16451.357693701713
03/2022,16343.051312370275
04/2022,16235.737624133848
05/2022,16187.356202731198
06/2022,16126.434559026518
07/2022,16236.407883588769
08/2022,16000.774842244908
09/2022,15823.111757014154
10/2022,15823.063986580391
11/2022,15840.384876586802
12/2022,15701.400646940172
01/2023,15765.03733558454
