Data,LU0838782315
01/1975,10000
02/1975,10932.64303705362
03/1975,11178.307914639743
04/1975,11540.56587553124
05/1975,10745.288938085814
06/1975,10857.737419908028
07/1975,11902.545986617042
08/1975,11255.568794796323
09/1975,11000.965804629326
10/1975,11953.788983171913
11/1975,12562.138100095506
12/1975,12600.347750379437
01/1976,12794.923433287622
02/1976,12700.684507194674
03/1976,13054.927035237864
04/1976,12238.71390777049
05/1976,12128.88319156255
06/1976,12127.079031928031
07/1976,11940.799649662573
08/1976,11855.163652141388
09/1976,11872.38389999597
10/1976,10895.448352718478
11/1976,11388.425851796115
12/1976,11376.842682744644
01/1977,11448.404983356435
02/1977,11088.400864202498
03/1977,11390.819198319203
04/1977,12332.496183538744
05/1977,12062.327163613736
06/1977,11725.619312005
07/1977,11846.942263830744
08/1977,12082.842918395958
09/1977,12089.53357655828
10/1977,12378.541591386005
11/1977,12450.64492111637
12/1977,12267.03377403382
01/1978,12267.676881106263
02/1978,12345.577539200694
03/1978,12273.427993818934
04/1978,11878.909422997656
05/1978,12177.60311814248
06/1978,12343.659170133766
07/1978,12992.705105641928
08/1978,13013.379953532823
09/1978,13350.955807996374
10/1978,13066.993131016608
11/1978,12982.11301402389
12/1978,12831.870938003802
01/1979,12942.907143021674
02/1979,12579.418126773176
03/1979,12379.272294416924
04/1979,12372.54444576857
05/1979,11731.94571967989
06/1979,11429.989372433209
07/1979,11862.202835575712
08/1979,11994.881971207262
09/1979,11942.47633722633
10/1979,11288.105469116825
11/1979,11339.42571904472
12/1979,11095.816855887128
01/1980,11233.406539638523
02/1980,11622.167102229163
03/1980,10590.081065568736
04/1980,11054.375910809118
05/1980,11175.214492011504
06/1980,11486.098747429849
07/1980,11689.098665557918
08/1980,11395.70706774213
09/1980,11332.70006302062
10/1980,10908.399705220621
11/1980,11031.867170659025
12/1980,10710.103826955594
01/1981,10430.925168193471
02/1981,10539.48028652378
03/1981,10770.93113576879
04/1981,11363.041077107584
05/1981,11084.786290550419
06/1981,11878.921530167896
07/1981,12079.485224365517
08/1981,11870.4619458169
09/1981,11022.253840873873
10/1981,11044.349863410303
11/1981,11327.697132084408
12/1981,10911.184910315762
01/1982,11170.914248398076
02/1982,11467.537341004676
03/1982,11693.594226987874
04/1982,11526.546132648466
05/1982,11392.443487820194
06/1982,11144.48328319592
07/1982,11308.223731714494
08/1982,11183.952524057493
09/1982,11716.127629599814
10/1982,11374.162231653532
11/1982,11527.831292145353
12/1982,12288.181954529522
01/1983,12204.784114116826
02/1983,13391.318044273883
03/1983,14700.37259452012
04/1983,15712.084887917921
05/1983,15015.073514961701
06/1983,15992.613967701875
07/1983,16390.71879692746
08/1983,15515.61703943535
09/1983,15979.015416806502
10/1983,16744.255229253024
11/1983,16736.557346860125
12/1983,17189.98879732729
01/1984,17927.87239806096
02/1984,17014.6211135484
03/1984,17193.668866034946
04/1984,17231.4614124507
05/1984,16421.719197774433
06/1984,16946.238353815537
07/1984,15926.843282147694
08/1984,16671.53054850713
09/1984,17734.644766293193
10/1984,17805.672888656507
11/1984,18001.199265977426
12/1984,18216.669597696553
01/1985,18597.873158862003
02/1985,18978.79813526609
03/1985,19056.1405761158
04/1985,19370.194954447546
05/1985,21087.357551586312
06/1985,22591.31865301326
07/1985,21869.179302347085
08/1985,23989.44901730358
09/1985,25339.839649046815
10/1985,28734.02986588653
11/1985,27756.400412856063
12/1985,30291.59692155582
