Data,LU1681037518
12/1997,10000
01/1998,11288.500549145667
02/1998,11693.752102337892
03/1998,14153.314882177112
04/1998,13422.485510832887
05/1998,14135.07199012079
06/1998,13807.180639600316
07/1998,15194.918040553282
08/1998,13076.741366575005
09/1998,11558.546706185838
10/1998,12299.82183824816
11/1998,13786.776545037144
12/1998,14684.258926728819
01/1999,14789.864571263379
02/1999,15058.130840367316
03/1999,16010.915453301926
04/1999,16050.423428513532
05/1999,15483.336740919525
06/1999,15394.232334135382
07/1999,14326.741878035327
08/1999,14813.221716193768
09/1999,14840.909444216293
10/1999,14400.04869864506
11/1999,15285.989953878108
12/1999,17921.72237959398
01/2000,17438.73169847471
02/2000,20386.24079509255
03/2000,19085.134237009937
04/2000,18901.98724456823
05/2000,19242.736731892823
06/2000,19865.1742399045
07/2000,19852.23910785197
08/2000,20632.679154134767
09/2000,19465.07705287718
10/2000,20336.893513089348
11/2000,19834.349731380487
12/2000,18706.19948958945
01/2001,19305.18157594349
02/2001,17146.106189226277
03/2001,16699.04568096242
04/2001,17665.912529003563
05/2001,16882.9051018902
06/2001,16243.262694220759
07/2001,15889.027423227226
08/2001,15075.84984956163
09/2001,12618.73386841279
10/2001,13310.153123711116
11/2001,13872.26506716774
12/2001,14057.862343815681
01/2002,13992.210756613844
02/2002,13837.236494856048
03/2002,14653.02496021689
04/2002,14172.484074625174
05/2002,13292.204466566187
06/2002,12533.238538290921
07/2002,11283.488024435268
08/2002,11397.83464702298
09/2002,9489.21231251342
10/2002,10503.039584154576
11/2002,11558.214106718786
12/2002,10529.612163942405
01/2003,10091.982054076756
02/2003,10425.38050422804
03/2003,9673.837810092638
04/2003,10710.500377392362
05/2003,11318.005685023676
06/2003,11363.749543084024
07/2003,11580.491073106068
08/2003,11631.285321836844
09/2003,11339.172765394787
10/2003,11962.521935147603
11/2003,12505.653482856895
12/2003,12379.715639542625
01/2004,12786.248122489027
02/2004,12868.886364177957
03/2004,12494.238814650747
04/2004,12913.230219345467
05/2004,12869.208331163332
06/2004,13381.052148073546
07/2004,13115.094425654423
08/2004,12815.639463535705
09/2004,13233.280623446066
10/2004,13653.595826181625
11/2004,14101.653563513197
12/2004,14712.870668466074
01/2005,14915.99576631258
02/2005,15159.389586527808
03/2005,15371.938961316322
04/2005,14807.62120730527
05/2005,15367.56315095454
06/2005,15863.02568136711
07/2005,16522.787120425048
08/2005,16435.767132446475
09/2005,17048.50442003094
10/2005,16068.930056649435
11/2005,16719.604795250947
12/2005,17508.767413165115
01/2006,17971.667676535682
02/2006,18457.5828439468
03/2006,18591.171867578112
04/2006,18649.218952568495
05/2006,18280.05254471297
06/2006,18478.525327987176
07/2006,18557.723313996074
08/2006,19230.119690135994
09/2006,19499.731026719302
10/2006,20132.586788408677
11/2006,20553.156111425265
12/2006,21144.404775526546
01/2007,21530.534337000376
02/2007,20995.449534348085
03/2007,21306.504862808022
04/2007,22404.765145921952
05/2007,22520.46042332877
06/2007,22085.58942879701
07/2007,21170.309480557895
08/2007,21149.328639952022
09/2007,20988.87290229053
10/2007,21395.89216091071
11/2007,20651.13079778277
12/2007,20424.719621610733
01/2008,18131.269441531138
02/2008,17787.853175261826
03/2008,16741.131537906982
04/2008,18058.21280111767
05/2008,18256.632453039416
06/2008,16212.926918889258
07/2008,15651.212342305282
08/2008,15904.308938680851
09/2008,14170.38176229622
10/2008,11866.338125416638
11/2008,11168.891479751179
12/2008,10872.499580846112
01/2009,10018.779543221486
02/2009,8538.167353753357
03/2009,8868.138829543814
04/2009,10752.413063182712
05/2009,11415.142640944747
06/2009,11027.84694375797
07/2009,11901.098930186461
08/2009,12966.431986265748
09/2009,13630.760219495296
10/2009,12813.141703409437
11/2009,12781.043666723379
12/2009,13548.636860282359
01/2010,12758.630289309498
02/2010,12274.975331413385
03/2010,13310.00430794788
04/2010,12574.163748931163
05/2010,11647.528872354404
06/2010,11573.471615769058
07/2010,12596.417867891596
08/2010,11825.275273734274
09/2010,12342.599902709118
10/2010,12917.621439701463
11/2010,11554.26640788557
12/2010,12198.156501717127
01/2011,13331.383290164442
02/2011,13582.626229041576
03/2011,13133.733467837887
04/2011,13587.404757881146
05/2011,13040.651140388916
06/2011,12548.04846061874
07/2011,11457.715201521649
08/2011,9674.301403505056
09/2011,9273.017138707066
