Data,LU1437016204
11/2016,10000
12/2016,9991.094869755338
01/2017,9837.8176398715
02/2017,10046.874971728723
03/2017,9989.720915214539
04/2017,9936.181421505564
05/2017,9766.897852610677
06/2017,9605.702169038124
07/2017,9444.867499224241
08/2017,9472.486849435887
09/2017,9415.24248267285
10/2017,9522.745776950169
11/2017,9410.377595232789
12/2017,9356.690303163306
01/2018,9136.420153408311
02/2018,9266.05621509108
03/2018,9330.176429394945
04/2018,9312.809688303645
05/2018,9555.777663881418
06/2018,9524.240220327409
07/2018,9450.454174529707
08/2018,9497.72871915206
09/2018,9406.166066683256
10/2018,9549.776727839322
11/2018,9601.64253745571
12/2018,9744.061713443145
01/2019,9833.666612585619
02/2019,9820.771621726692
03/2019,10095.796593054856
04/2019,10081.286572859373
05/2019,10303.48494272308
06/2019,10296.675572644217
07/2019,10483.904963310473
08/2019,10910.721929369369
09/2019,10873.251209861091
10/2019,10671.319423025789
11/2019,10672.856506577897
12/2019,10499.753085753431
01/2020,10821.7575298093
02/2020,11048.844244858556
03/2020,11068.722040183438
04/2020,11199.022265625445
05/2020,11020.483404973378
06/2020,10965.62325063826
07/2020,10758.923710491334
08/2020,10569.245699690711
09/2020,10763.767137060302
10/2020,10803.279228947835
11/2020,10660.296798339436
12/2020,10543.913244852636
01/2021,10474.196675242592
02/2021,10229.507730638621
03/2021,10350.986403630346
04/2021,10214.823753945746
05/2021,10136.300565197167
06/2021,10363.167634478394
07/2021,10525.595200541553
08/2021,10516.543891559304
09/2021,10484.558756817838
10/2021,10467.634098718034
11/2021,10768.239400711622
12/2021,10586.41136712254
01/2022,10521.061432794026
02/2022,10406.642388327245
03/2022,10140.028168264857
04/2022,10105.156456043742
05/2022,9949.274555474305
06/2022,9877.466197270573
07/2022,10319.31026841263
08/2022,10020.26381742149
09/2022,9781.883761272578
