Data,LU1681049018
02/1992,10000
03/1992,10066.390613024361
04/1992,10267.247343634102
05/1992,10119.084410068494
06/1992,9681.99490737068
07/1992,9596.93667241208
08/1992,9162.27833844769
09/1992,9482.95461807752
10/1992,9910.361126861882
11/1992,10917.931660677621
12/1992,11043.41097173035
01/1993,11351.853911007283
02/1993,11791.823548875913
03/1993,12098.428302331364
04/1993,11402.796842478321
05/1993,11735.276697911751
06/1993,12111.633189929087
07/1993,12573.03105597737
08/1993,13148.222570143724
09/1993,12527.027700765573
10/1993,12934.684039661524
11/1993,13153.846197095185
12/1993,13305.34634973971
01/1994,13942.570276044687
02/1994,13510.23419044993
03/1994,12652.396079279615
04/1994,12850.215809128831
05/1994,12778.775484633006
06/1994,12261.530188703015
07/1994,12272.32256610246
08/1994,12788.625312046906
09/1994,12340.61104818471
10/1994,12375.172711651001
11/1994,12100.249985259294
12/1994,12529.373030014158
01/1995,12590.022204766863
02/1995,12935.921019766389
03/1995,12798.516005633335
04/1995,12921.710236743302
05/1995,13644.18235939915
06/1995,13842.91172352752
07/1995,14134.063551093415
08/1995,14596.835425155561
09/1995,15406.199789781955
10/1995,15110.403922343989
11/1995,15805.928810072453
12/1995,16363.545830798726
01/1996,17123.88180783239
02/1996,17379.80755108234
03/1996,17533.74152533525
04/1996,17941.758093262913
05/1996,18625.482592732325
06/1996,18549.216235323885
07/1996,17457.977477840803
08/1996,17662.4552722291
09/1996,18816.078172410922
10/1996,19392.83171269388
11/1996,20588.534720905307
12/1996,20624.67021991025
01/1997,22506.63238407634
02/1997,23668.480371660877
03/1997,22956.469735156712
04/1997,24456.426600359602
05/1997,25862.914393498333
06/1997,27321.972681247848
07/1997,30313.17347131561
08/1997,29427.384259480248
09/1997,30221.279391416963
10/1997,28677.972762363985
11/1997,29384.45158111476
12/1997,30691.85212154981
01/1998,31741.24976676375
02/1998,33951.65121399914
03/1998,35817.548967265444
04/1998,35928.42152652072
05/1998,34768.58558728536
06/1998,36439.2523818186
07/1998,36131.96774186957
08/1998,30777.55193649137
09/1998,31217.503606894243
10/1998,32505.868214211805
11/1998,35469.509935613074
12/1998,37269.687290445516
01/1999,40092.30332805325
02/1999,40131.6838802228
03/1999,42804.654438676494
04/1999,45065.31792349574
05/1999,44588.88629812825
06/1999,47641.15817556309
07/1999,44568.0249151491
08/1999,44849.48870472765
09/1999,43238.09808677101
10/1999,46901.24521560682
11/1999,49536.06571154642
12/1999,52713.645866782535
01/2000,51362.511627069405
02/2000,50783.243220185344
03/2000,56684.5427872465
04/2000,57804.22988668805
05/2000,55284.277973214565
06/2000,55140.54408826175
07/2000,56109.62973720366
08/2000,61842.87917804709
09/2000,59512.583496308915
10/2000,61703.68881035655
11/2000,55083.70211468781
12/2000,51652.23224505528
01/2001,53547.41347494741
02/2001,48894.97554697837
03/2001,47948.46206689784
04/2001,51412.40607583997
05/2001,54167.38688568006
06/2001,52842.25801047971
07/2001,50671.99778401433
08/2001,45403.266820754914
09/2001,41854.57610339427
10/2001,43067.29678501285
11/2001,47115.883720637314
12/2001,47981.1623958144
01/2002,48238.43388054284
02/2002,47225.54797859559
03/2002,48585.73276238591
04/2002,44195.092139943226
05/2002,42092.74353406415
06/2002,36784.719296820724
07/2002,34578.23243357934
08/2002,34623.94777446896
09/2002,30772.198253386232
10/2002,33463.23436069656
11/2002,35203.80006333966
12/2002,31361.820890607833
01/2003,29607.37001472634
02/2003,29251.402852196563
03/2003,29225.413036973216
04/2003,30958.394553452516
05/2003,30680.766622532927
06/2003,32142.400235025034
07/2003,33020.10725153387
08/2003,34864.55359968332
09/2003,32343.676409661643
10/2003,34257.52845228155
11/2003,33482.786296646336
12/2003,33460.097304801675
01/2004,34746.936596259446
02/2004,35129.09823038043
03/2004,35143.84406978012
04/2004,35389.792256306224
05/2004,35132.804923792886
06/2004,35938.27243213679
07/2004,35079.15053324496
08/2004,35007.26934504543
09/2004,34532.244084631755
10/2004,34152.63487682626
11/2004,34038.82814299898
12/2004,34350.47407393213
01/2005,35015.50193347591
02/2005,35149.294272900064
03/2005,35302.818594107724
04/2005,34647.58276944367
05/2005,37560.580571051825
06/2005,38352.64222356503
07/2005,39770.836196910284
08/2005,39063.770671944316
09/2005,39885.43404432769
10/2005,39277.503967810335
11/2005,41637.9132940121
12/2005,41548.34215918838
01/2006,41513.50909961198
02/2006,42472.778813137294
03/2006,42182.59290444669
04/2006,41267.27302125175
05/2006,39043.43283560619
06/2006,39568.152133111915
07/2006,39638.89168433039
08/2006,40311.80188808954
09/2006,41969.46307860429
10/2006,43208.947869462245
11/2006,42344.033957149426
12/2006,43030.5369409387
01/2007,44404.291641179145
02/2007,42683.3170401904
03/2007,42808.62808770067
04/2007,43756.44141185554
05/2007,45789.493123521665
06/2007,44849.67982055679
07/2007,42813.05907074229
08/2007,43455.82435091273
09/2007,43568.532244303286
10/2007,43435.04198450179
11/2007,40728.413202883756
12/2007,40550.65555970511
01/2008,37731.34931857314
02/2008,35786.0472928216
03/2008,34173.57410262071
04/2008,36460.950019437
05/2008,37004.86820587488
06/2008,33330.309775733054
07/2008,33369.87852200614
08/2008,35860.944185613094
09/2008,33647.59285089851
10/2008,31385.21278115242
