Data,LU0411078552
01/2014,10000
02/2014,10665.187373548726
03/2014,10839.828630513857
04/2014,10922.292454428452
05/2014,11615.950398394574
06/2014,12034.148294874894
07/2014,11920.789126039894
08/2014,13048.594899181722
09/2014,13265.712947177803
10/2014,13928.411988079466
11/2014,14705.238771141589
12/2014,14989.710873482178
01/2015,15093.833549049112
02/2015,16928.71502793253
03/2015,17074.199462568118
04/2015,16665.28307411008
05/2015,17428.474420457693
06/2015,16387.57286142881
07/2015,17384.583656205534
08/2015,14890.236297444419
09/2015,14095.751040892814
10/2015,16805.583089083597
11/2015,17549.766384342238
12/2015,16442.834273836008
01/2016,14719.778100772666
02/2016,14648.248103178406
03/2016,15925.003895765116
04/2016,15986.042896309982
05/2016,16878.59422436305
06/2016,16964.2107707319
07/2016,18183.72886533004
08/2016,18153.956642371308
09/2016,18052.08428045623
10/2016,17706.26925108976
11/2016,19532.511725815853
12/2016,20444.51284488971
01/2017,20761.738178202202
02/2017,22717.176578302322
03/2017,22509.11272230319
04/2017,22419.676403486294
05/2017,22382.41887828632
06/2017,22223.67565907893
07/2017,22469.59224803652
08/2017,22335.45638344478
09/2017,23246.538885814392
10/2017,24636.044528729377
11/2017,25618.888333177933
12/2017,25811.11629820789
01/2018,27689.081229646563
02/2018,25972.770688337885
03/2018,24310.975498226086
04/2018,24862.299616278175
05/2018,26805.427049717826
06/2018,27140.011310512382
07/2018,28901.65434590498
08/2018,30918.819405105773
09/2018,31378.3089127511
10/2018,27635.63068422371
11/2018,28480.695197011115
12/2018,23142.672089318403
01/2019,26743.600494786664
02/2019,28547.33265490991
03/2019,30013.4602587353
04/2019,32424.534277800143
05/2019,28436.081585003405
06/2019,31796.462180934588
07/2019,33256.61837050594
08/2019,32285.573135842173
09/2019,33831.41322826199
10/2019,34326.08249033694
11/2019,37316.73501008544
12/2019,38588.25500964799
01/2020,39048.39858288544
02/2020,32842.612773762434
03/2020,23339.29460247469
04/2020,29482.461309861053
05/2020,31415.377446158196
06/2020,32202.627660403752
07/2020,33867.680805916505
08/2020,38524.202067795915
09/2020,36126.48776418882
10/2020,34088.36576214282
11/2020,40810.29575151312
12/2020,42879.97230544201
01/2021,42344.769944089974
02/2021,44637.37972683379
03/2021,50088.223070834436
04/2021,53821.19643046077
05/2021,53884.026099572184
06/2021,57830.48698237344
07/2021,60438.304868231
08/2021,64352.001947334415
09/2021,59633.433356557456
10/2021,67748.90840206642
11/2021,68282.3371103695
12/2021,74507.48607844817
01/2022,67749.47377082605
02/2022,63179.103814126094
03/2022,68138.81282967869
04/2022,59411.89299916678
05/2022,58075.396572460166
06/2022,49925.45379835232
07/2022,60334.65236786879
08/2022,56211.45514924203
09/2022,47121.54555200279
10/2022,53598.598590455535
11/2022,56480.323475161706
12/2022,48425.547893276365
01/2023,53475.14555824944
02/2023,51566.340424578906
03/2023,53669.08979848625
04/2023,54503.86100917833
05/2023,56085.64522408899
06/2023,62260.52895660554
07/2023,64990.492026121494
08/2023,63356.63197019635
09/2023,58560.49976105974
10/2023,55570.93170218207
11/2023,63823.82004531155
12/2023,68573.21973147347
01/2024,71794.16997215591
02/2024,79195.00384799718
03/2024,83979.03921476736
04/2024,77346.14996126444
