Data,LU1737653714
10/2008,10000
11/2008,10387.073333333332
12/2008,10510.597497877743
01/2009,10382.550129493371
02/2009,10463.420451437725
03/2009,10592.72947108795
04/2009,10661.74312849067
05/2009,10521.615482556233
06/2009,10652.370903926512
07/2009,10850.423486262067
08/2009,10897.34743247886
09/2009,10965.84532449276
10/2009,10972.885381357914
11/2009,11045.652270410172
12/2009,10949.726160487859
01/2010,10999.27614176846
02/2010,11129.024836337083
03/2010,11202.098417781972
04/2010,11127.246543820971
05/2010,11292.989286896922
06/2010,11209.762379308842
07/2010,11310.916578749187
08/2010,11613.495867308242
09/2010,11473.624530805242
10/2010,11410.201764962756
11/2010,11115.109749664534
12/2010,11065.90234338788
01/2011,10999.757581968675
02/2011,10996.769636180876
03/2011,10928.734358424135
04/2011,10962.899595066983
05/2011,11096.668535080644
06/2011,11053.525045311955
07/2011,11057.306558959575
08/2011,11395.13239107686
09/2011,11489.2151861223
10/2011,11265.84965108569
11/2011,11004.26712947597
12/2011,11455.351352443784
01/2012,11643.515877869202
02/2012,11848.57973335599
03/2012,11851.47746266835
04/2012,11823.113629285643
05/2012,11984.547676804405
06/2012,11864.842000041343
07/2012,12060.338411942768
08/2012,12146.86043886032
09/2012,12291.023207928789
10/2012,12378.522393753323
11/2012,12558.22544914692
12/2012,12655.755399263793
01/2013,12579.5043076957
02/2013,12603.614737986372
03/2013,12686.264697882652
04/2013,13012.232703330199
05/2013,12838.58716353783
06/2013,12644.612765705824
07/2013,12736.210033816324
08/2013,12666.994143877644
09/2013,12758.855158623503
10/2013,12941.321249576878
11/2013,12980.913935127304
12/2013,12902.11908844615
01/2014,13189.554829438875
02/2014,13273.676882911393
03/2014,13396.549900624688
04/2014,13529.249517749171
05/2014,13659.119677455423
06/2014,13806.720765656795
07/2014,13935.506298242979
08/2014,14199.8709290897
09/2014,14209.50217765636
10/2014,14246.167215875823
11/2014,14444.000592010372
12/2014,14607.61871685982
01/2015,14941.539258433073
02/2015,15047.67307729725
03/2015,15234.16000548396
04/2015,15010.7517287696
05/2015,14777.297588090216
06/2015,14393.969524889408
07/2015,14729.799746630948
08/2015,14568.836068452183
09/2015,14764.230448849528
10/2015,14907.414554714836
11/2015,14979.689900700805
12/2015,14830.128401979167
01/2016,15122.347620294993
02/2016,15267.03635876376
03/2016,15343.075979162571
04/2016,15160.31575583778
05/2016,15317.625667815773
06/2016,15679.030302978796
07/2016,15799.052577161658
08/2016,15744.234426399351
09/2016,15778.234330525456
10/2016,15430.420922107038
11/2016,15186.86136221246
12/2016,15290.346779136451
01/2017,14966.460738175403
02/2017,15142.26047777293
03/2017,15050.169454117213
04/2017,15128.172035233874
05/2017,15210.464889649253
06/2017,15127.725162024626
07/2017,15158.089606774967
08/2017,15286.453574357844
09/2017,15210.884633793205
10/2017,15378.757328009095
11/2017,15426.260548744403
12/2017,15291.66359240304
01/2018,15230.513385252683
02/2018,15261.520791345149
03/2018,15507.188013449053
04/2018,15444.858864720052
05/2018,15252.745311864857
06/2018,15367.36931827484
07/2018,15305.551294818733
08/2018,15218.54266004932
09/2018,15194.238344521713
10/2018,15185.354746185078
11/2018,15274.712803327116
12/2018,15414.94878094052
01/2019,15585.666109647264
02/2019,15524.18697525142
03/2019,15804.183933086497
04/2019,15798.397812620291
05/2019,15971.877808450236
06/2019,16337.410543826843
07/2019,16617.153258646802
08/2019,17028.393899199073
09/2019,16958.884919161734
10/2019,16763.384728452893
11/2019,16608.148473439265
12/2019,16462.223883355317
01/2020,16855.204323042188
02/2020,16935.4183418187
03/2020,16491.050384147165
04/2020,16581.3066657142
05/2020,16613.352687251143
06/2020,16780.84459082839
07/2020,16960.37916632122
08/2020,16821.69928562643
09/2020,17062.89968961605
10/2020,17233.11282057428
11/2020,17252.491291288326
12/2020,17285.522875540584
01/2021,17163.814719577545
