Data,LU0292108619
12/1987,10000
01/1988,11939.83401618614
02/1988,12695.119308355428
03/1988,14825.68861131397
04/1988,15350.258214001578
05/1988,16522.928421206016
06/1988,16871.8100257069
07/1988,16477.439662464705
08/1988,17678.99295752175
09/1988,20004.57563768795
10/1988,18700.70489327243
11/1988,17933.461362144746
12/1988,19119.244615782703
01/1989,17866.472908131527
02/1989,21451.078976416895
03/1989,25841.75274193069
04/1989,33377.51237846573
05/1989,35171.37831591935
06/1989,26836.28697706172
07/1989,27513.07716901431
08/1989,28375.55776899178
09/1989,32220.556934052645
10/1989,32514.395817180182
11/1989,26633.573180885593
12/1989,30030.13805735635
01/1990,29669.209978090126
02/1990,31633.863542337804
03/1990,22258.00906206842
04/1990,26869.410642352384
05/1990,27989.888122513534
06/1990,27671.80002998911
07/1990,30576.824590702985
08/1990,26032.678616682624
09/1990,24019.323666318876
10/1990,22636.02826333542
11/1990,22912.94534878058
12/1990,23428.006672771953
01/1991,26566.42823662491
02/1991,29529.535148721156
03/1991,35947.829298505014
04/1991,40792.49135335733
05/1991,49826.00849978808
06/1991,50746.54975858949
07/1991,57130.88885655686
08/1991,59646.53373020405
09/1991,57015.59666720123
10/1991,60867.51493974693
11/1991,55186.9896034804
12/1991,61222.588099484245
01/1992,71113.18827460476
02/1992,78882.25377921977
03/1992,85732.56879533715
04/1992,84541.71026867146
05/1992,83951.03915114644
06/1992,65691.74692789107
07/1992,64380.48030237293
08/1992,58181.14788757177
09/1992,58073.82094382731
10/1992,64282.243727490764
11/1992,67957.68277298792
12/1992,72523.52232832165
01/1993,72832.3830441779
02/1993,74251.38314452024
03/1993,79707.7113614689
04/1993,73122.43664378411
05/1993,75096.33492096448
06/1993,82116.65398498965
07/1993,87966.74332999578
08/1993,96213.91423215487
09/1993,93954.34202726891
10/1993,98773.17041558615
11/1993,108018.0247939769
12/1993,121600.04444845191
01/1994,143466.56871607178
02/1994,138700.63785342348
03/1994,126540.78494394032
04/1994,117154.2369333808
05/1994,121344.63078294341
06/1994,111662.62581859562
07/1994,118417.76151925225
08/1994,137772.4208247277
09/1994,142068.06907341542
10/1994,132391.5671230801
11/1994,130456.27927834884
12/1994,113165.65996768553
01/1995,98686.0129581962
02/1995,83412.93476528957
03/1995,77360.8325257882
04/1995,86790.37214526704
05/1995,90086.56853585989
06/1995,90678.35434458432
07/1995,92346.03891510291
08/1995,96181.42824035329
09/1995,96532.80378648185
10/1995,87332.94950929834
11/1995,89047.17540913713
12/1995,93158.48849321075
01/1996,103906.36789158316
02/1996,98429.25672179315
03/1996,99546.72087121948
04/1996,105900.38904332963
05/1996,110575.22739654346
06/1996,112472.9440972929
07/1996,106337.81480522249
08/1996,108281.81153709069
09/1996,111658.55518276774
10/1996,110853.19865579707
11/1996,110414.19887724642
12/1996,116130.10984516171
01/1997,130967.34452533162
02/1997,145645.4596981964
03/1997,145010.23652737163
04/1997,153012.65444804693
05/1997,163272.15416036505
06/1997,179171.66041654954
07/1997,194408.3074836713
08/1997,180686.0480628463
09/1997,192719.2654505428
10/1997,153172.48306031676
11/1997,155067.35516595485
12/1997,169748.78875289892
01/1998,154272.4968887054
02/1998,161934.7244001434
03/1998,173967.43799788537
04/1998,168736.1552506848
05/1998,144582.43167193953
06/1998,136947.54494273133
07/1998,143989.32550560552
08/1998,93580.5143416097
09/1998,98298.95003451755
10/1998,101934.5533398483
11/1998,112928.48816287989
12/1998,103475.15877372646
01/1999,94148.24600057275
02/1999,103432.17170637185
03/1999,127600.5186065587
04/1999,147910.23471580716
05/1999,145139.21243724175
06/1999,153857.5362179935
07/1999,137073.47902859052
08/1999,134390.14339757778
09/1999,135334.79410208957
10/1999,141119.56815804803
11/1999,164445.79992536784
12/1999,191206.7874622582
01/2000,187694.9544923411
02/2000,203600.8058629514
03/2000,208639.31773769934
04/2000,195600.0608796505
05/2000,181595.18196328857
06/2000,192842.15926546758
07/2000,195131.04394750178
08/2000,207295.0754291587
09/2000,198102.23843336143
10/2000,198948.6460172413
11/2000,175040.71165115995
12/2000,171098.55669880525
01/2001,196153.89683885674
