Data,LU1602144732
12/1978,10000
01/1979,10100.96463517982
02/1979,9755.220003946908
03/1979,9401.849715643139
04/1979,9208.467265281917
05/1979,9448.136271111467
06/1979,9396.32773467259
07/1979,9030.16543332432
08/1979,9088.349719856156
09/1979,9157.594305508897
10/1979,8480.596787428503
11/1979,8104.9033927424625
12/1979,8420.56705475231
01/1980,8500.229583642687
02/1980,8241.191574035456
03/1980,8431.341593759214
04/1980,9224.236758278266
05/1980,9345.982638172993
06/1980,9564.159791692897
07/1980,8972.444072248458
08/1980,9754.8990313047
09/1980,10367.913721232862
10/1980,10882.510559624938
11/1980,10897.584883195743
12/1980,12025.011481751533
01/1981,12293.631061936278
02/1981,12937.63067670008
03/1981,13715.218799815595
04/1981,15097.905192275148
05/1981,15601.612241608165
06/1981,16763.097114755703
07/1981,16630.53578007998
08/1981,17736.39766786864
09/1981,15323.596727900698
10/1981,14848.458089348089
11/1981,16020.073796515897
12/1981,16496.200085638575
01/1982,16460.43867935099
02/1982,15647.478309194123
03/1982,14395.581176872727
04/1982,15912.303286150243
05/1982,14773.1612347574
06/1982,14681.701042743458
07/1982,14432.152721585922
08/1982,14596.341107038927
09/1982,14163.094627510398
10/1982,14378.438059495691
11/1982,17321.005580309604
12/1982,18486.917409263544
01/1983,17588.642073384202
02/1983,18198.799345898093
03/1983,19015.611868205444
04/1983,19689.484526132266
05/1983,19848.431496958765
06/1983,21097.51218444072
07/1983,21549.91348747164
08/1983,21963.771099494537
09/1983,23701.73406434862
10/1983,23186.577383433156
11/1983,24089.245365511782
12/1983,26591.859508374135
01/1984,28448.959144197852
02/1984,27481.260582403436
03/1984,31272.215912967924
04/1984,31117.210953712798
05/1984,28291.141387049793
06/1984,28405.569009328286
07/1984,27383.4435346033
08/1984,30053.905112564473
09/1984,31326.253942442687
10/1984,33455.40571523884
11/1984,32787.1470124536
12/1984,35374.533485011525
01/1985,36040.80743426883
02/1985,38595.09284304801
03/1985,40873.935293242714
04/1985,36731.17357607988
05/1985,38264.10839755577
06/1985,39279.88021315678
07/1985,37538.01660362871
08/1985,37107.334339477056
09/1985,41697.120011841595
10/1985,40354.977679164724
11/1985,40151.05490190162
12/1985,41509.267076841184
01/1986,41763.96077172746
02/1986,44941.38328718957
03/1986,53065.825093516956
04/1986,55358.933361410265
05/1986,54019.70840949015
06/1986,59731.64039719646
07/1986,65631.33120502095
08/1986,69433.09032586693
09/1986,70590.71049304506
10/1986,60475.284699188895
11/1986,65130.39424053861
12/1986,68904.3643967658
01/1987,75171.16958748356
02/1987,75149.17514376939
03/1987,83226.92719215395
04/1987,95045.27718959557
05/1987,93698.80943625112
06/1987,88289.41976304186
07/1987,86406.64700478806
08/1987,97908.16168431085
09/1987,91958.4003970892
10/1987,84417.34663105
11/1987,82462.77623894323
12/1987,80971.08305285186
01/1988,86206.85882587434
02/1988,95373.85117884571
03/1988,101144.1373019682
04/1988,101556.63045401998
05/1988,97893.40675024234
06/1988,97673.59459020408
07/1988,107269.65089299562
08/1988,101356.03232335369
09/1988,104920.70262567801
10/1988,110831.422694686
11/1988,115865.10569541289
12/1988,116613.9877412816
01/1989,121555.44034612869
02/1989,125401.43435384493
03/1989,121786.55838430968
04/1989,122221.14939994326
05/1989,120207.88102709177
06/1989,116850.71830363189
07/1989,126538.87021848005
08/1989,119585.19106155427
09/1989,129114.69100263758
10/1989,120951.37601479013
11/1989,125258.44122540987
12/1989,119839.82744969352
01/1990,109288.44830214202
02/1990,96653.39514311746
03/1990,79241.99082006785
04/1990,79186.93110366986
05/1990,89015.38748934152
06/1990,85402.18239097866
07/1990,81676.02651484082
08/1990,70455.2142443323
09/1990,58997.312122089286
10/1990,71131.32737039748
11/1990,61320.33022607742
12/1990,64939.26468358108
01/1991,66927.68955260766
02/1991,74089.93582536785
03/1991,75601.57721888467
04/1991,81586.70638341205
05/1991,82268.03056375428
06/1991,79164.52013457696
07/1991,81688.60782145137
08/1991,75447.96144931407
09/1991,79745.50313919106
10/1991,83051.142394032
11/1991,74267.65633807643
12/1991,74155.6192695749
01/1992,71190.21208661233
02/1992,66659.80147711262
03/1992,60997.19779180093
04/1992,56702.92027832162
05/1992,60047.11650655133
06/1992,52973.05403254794
07/1992,49855.770486431626
08/1992,57189.6993742604
09/1992,57086.743025304924
10/1992,56678.64292542352
11/1992,61930.78138525512
12/1992,60952.63743231928
01/1993,61917.537534125935
02/1993,66184.42296493199
03/1993,75841.87076745176
04/1993,86254.468584999
05/1993,88816.34171014081
06/1993,90107.13137805219
07/1993,99843.79896809057
08/1993,102763.51344744014
09/1993,93948.57075002383
10/1993,94583.44581477303
11/1993,80968.7091231805
12/1993,83469.01677073532
01/1994,98228.37916572517
02/1994,102287.49365276136
03/1994,95849.01483671265
04/1994,100188.26893596759
05/1994,100143.54184083789
06/1994,103338.58730151781
07/1994,96518.03702266655
08/1994,97250.69663191856
09/1994,93797.10933301652
10/1994,94492.0932076662
11/1994,91036.03124266182
12/1994,93929.95168968072
01/1995,86608.84132184045
02/1995,81491.29188955831
03/1995,85501.39584692285
04/1995,87926.17426325436
05/1995,83714.17879873699
06/1995,79017.36756698998
07/1995,84285.47645965712
08/1995,83314.86595623851
09/1995,85068.30849818856
10/1995,79029.1385211157
11/1995,83858.05237000209
12/1995,89509.79571779192
01/1996,89372.40922748296
02/1996,88252.12049617444
03/1996,91275.2623217063
04/1996,97253.02590338218
05/1996,93330.53924655658
06/1996,93061.677722041
07/1996,87508.72189022698
08/1996,82806.90164202765
09/1996,86387.4480966861
10/1996,80809.76704213819
11/1996,81263.90884349306
12/1996,77290.4239769323
01/1997,70722.29817236245
02/1997,75500.9976585254
03/1997,73832.83733005617
04/1997,76899.23870543797
