Data,LU0292106084
12/1986,10000
01/1987,10190.047444244354
02/1987,11035.0548434838
03/1987,11212.290700808424
04/1987,11484.950078683945
05/1987,11764.393555714405
06/1987,11898.424697948281
07/1987,12291.049889915297
08/1987,12041.824238108331
09/1987,12486.753053363052
10/1987,9384.749325511493
11/1987,8484.274890008373
12/1987,8816.441434991835
01/1988,9131.872276081727
02/1988,9498.233078456282
03/1988,9595.244188207136
04/1988,10037.210202214404
05/1988,10147.835090259256
06/1988,10597.723020654154
07/1988,10895.698654115335
08/1988,10534.518238237082
09/1988,11163.1562759695
10/1988,11584.788660952921
11/1988,11617.711765153454
12/1988,11985.306977381255
01/1989,13481.851011203104
02/1989,13512.897609134472
03/1989,14128.871994643629
04/1989,14529.886754286692
05/1989,14819.273206917667
06/1989,15166.279726691484
07/1989,15819.739445006278
08/1989,16274.925366473848
09/1989,15741.736024923444
10/1989,14370.686394810135
11/1989,14854.724546204892
12/1989,15512.929810364703
01/1990,15558.477675192678
02/1990,15152.414790768898
03/1990,15656.360202067084
04/1990,15095.446266061499
05/1990,16216.355844270598
06/1990,16253.439136954048
07/1990,16117.768982538604
08/1990,13915.363566824271
09/1990,12011.470264807589
10/1990,12301.597131152757
11/1990,12232.789052108716
12/1990,12206.456382110844
01/1991,12423.772504898008
02/1991,14139.386494159919
03/1991,14607.84858420645
04/1991,14511.187848303278
05/1991,14621.056903151337
06/1991,14249.653690636846
07/1991,14706.683382886984
08/1991,15114.296473097562
09/1991,15136.473397260997
10/1991,14504.44983447064
11/1991,13717.094624300817
12/1991,13646.779328494205
01/1992,14714.639810948875
02/1992,14949.724430265125
03/1992,14723.650769035918
04/1992,15846.369368728921
05/1992,16432.74400082618
06/1992,15578.102283263634
07/1992,14439.099360040735
08/1992,13680.771116905362
09/1992,13804.01212013133
10/1992,13315.827608049536
11/1992,14024.436684168368
12/1992,14636.07326119277
01/1993,14820.178313719214
02/1993,15413.633276458151
03/1993,15917.039900971122
04/1993,15971.524185519818
05/1993,16102.099891228028
06/1993,16719.11071111902
07/1993,18334.39948273864
08/1993,18689.76668023984
09/1993,18103.882283389758
10/1993,19037.472747601234
11/1993,19119.580501605014
12/1993,20962.981489601407
01/1994,22463.624089650795
02/1994,21455.676448194743
03/1994,20663.843949170358
04/1994,21599.484109072924
05/1994,20226.582232269502
06/1994,19255.451555923108
07/1994,20448.092436293784
08/1994,20506.631008886794
09/1994,19235.579354877533
10/1994,19412.14880312188
11/1994,19625.166519305738
12/1994,19384.85563823987
01/1995,18955.3063354099
02/1995,18926.22769472722
03/1995,18403.72862301207
04/1995,19066.781501517107
05/1995,20007.854721885615
06/1995,19881.273734170998
07/1995,20951.331871168477
08/1995,21278.247652965616
09/1995,21524.006823746124
10/1995,21050.331235054175
11/1995,20864.27488314547
12/1995,21004.73645131243
01/1996,22035.157942765083
02/1996,22818.3524937418
03/1996,23446.154059086297
04/1996,24476.564287422338
05/1996,24610.557579523746
06/1996,24806.439946528197
07/1996,23807.819150753305
08/1996,24726.717168064428
09/1996,25857.813738664332
10/1996,26220.035394632487
11/1996,27062.32561353064
12/1996,27944.54707270691
01/1997,29403.160527395718
02/1997,30049.12368671361
03/1997,30163.90982054621
04/1997,30473.459387307063
05/1997,32312.839464563167
06/1997,33877.361521228064
07/1997,36088.26752147038
08/1997,35100.694328566125
09/1997,37618.8578084742
10/1997,33796.449995064075
11/1997,34159.537837307245
12/1997,35317.63051618533
01/1998,35897.33890830595
02/1998,38121.30959920101
03/1998,43164.87282512776
04/1998,44048.995792122754
05/1998,46072.47711554867
06/1998,44897.33000759272
07/1998,44053.43410061642
08/1998,37184.66778512326
09/1998,34185.024306009786
10/1998,36398.23042197547
11/1998,38326.857217571625
12/1998,39549.959856516645
01/1999,41655.97984746995
02/1999,43233.12212284025
03/1999,44758.719603782534
04/1999,49133.91115870168
05/1999,47447.063224940604
06/1999,49352.30845944429
07/1999,49536.17303657917
08/1999,51173.0688066832
09/1999,51134.94180215845
10/1999,50440.62558728947
11/1999,56724.25995290435
12/1999,65151.19693500762
01/2000,61455.0520333547
02/2000,66598.9173036309
03/2000,63647.56711385176
04/2000,65248.44805913918
05/2000,62659.745341058544
06/2000,60781.845498680734
07/2000,63496.07082632813
08/2000,64408.85594820828
09/2000,60005.98697220337
10/2000,61368.62985226259
11/2000,56534.04020851344
12/2000,56268.709275116176
01/2001,57340.23341424884
02/2001,53100.17130347369
03/2001,48143.82451536786
04/2001,51150.9843053008
05/2001,52158.959681860426
06/2001,47202.603108667776
07/2001,44058.46748671197
08/2001,40312.47049755476
09/2001,33093.03437403585
10/2001,35518.520823462764
11/2001,38829.438762854086
12/2001,40000.27565818633
01/2002,39404.78292970566
02/2002,39793.54842568358
03/2002,42485.84359516553
04/2002,41196.55668537961
05/2002,40136.85760879842
06/2002,36676.46659290152
07/2002,32068.52090418266
08/2002,31427.14618878763
09/2002,25839.497021367522
10/2002,26487.184900683336
11/2002,28470.272824152355
12/2002,25038.11037179363
01/2003,23189.745260705502
02/2003,21548.282654288192
03/2003,21614.16447952292
04/2003,24227.899970931758
05/2003,24521.29487949568
06/2003,25826.09700939914
07/2003,28036.09369762445
08/2003,29777.05628615462
09/2003,28536.040070067476
10/2003,31687.13341474345
11/2003,30988.957717054876
12/2003,30692.800221366426
01/2004,32153.146592640165
02/2004,32892.76406661015
03/2004,32158.12336149993
04/2004,32548.7219429426
05/2004,32081.540716627762
06/2004,33157.06296171057
07/2004,32390.214347454745
08/2004,31703.92532319402
09/2004,32589.511826104426
10/2004,32648.361590325072
11/2004,33732.8998033649
12/2004,33834.76059513129
01/2005,35794.03444163048
02/2005,36651.248021130785
03/2005,36720.822310189404
04/2005,35252.98830705057
05/2005,37484.042035215316
06/2005,38625.807397806166
07/2005,40031.78390338955
08/2005,40293.04017333624
09/2005,42163.0030911091
10/2005,40828.23754614213
11/2005,42960.33770076144
12/2005,45808.819848195555
01/2006,48580.00574710115
02/2006,50276.83010608765
03/2006,51368.41235466525
04/2006,52701.41611568735
05/2006,49038.735690725436
06/2006,49064.38615355271
07/2006,47979.13883512772
08/2006,49721.88884101767
09/2006,51313.55881796593
10/2006,53694.54477503258
11/2006,53943.55526649308
12/2006,57638.476688137336
01/2007,60467.688793407775
02/2007,59214.41028952075
03/2007,61156.159222011935
04/2007,65295.58206743
05/2007,68902.3722538449
06/2007,69579.87944446913
07/2007,66940.61505907713
08/2007,65863.41903969359
09/2007,65147.53939339507
10/2007,67790.17630614252
11/2007,64531.7351375644
12/2007,63929.94391054219
01/2008,55115.68974460595
