Data,LU1708330318
11/2017,10000
12/2017,10033.815353711336
01/2018,10152.550748035928
02/2018,10061.617703724265
03/2018,10167.874762060826
04/2018,10004.1670480177
05/2018,9927.449232769892
06/2018,9882.481118052316
07/2018,9865.159299006622
08/2018,9874.685913957774
09/2018,9788.739518288246
10/2018,9678.57857352349
11/2018,9708.037399826584
12/2018,9903.505394155982
01/2019,10053.461828602782
02/2019,9994.75637269683
03/2019,10119.052149994546
04/2019,10088.246300265751
05/2019,10224.014445007413
06/2019,10449.845812219513
07/2019,10419.937202953435
08/2019,10630.957088323297
09/2019,10521.936814742632
10/2019,10591.125159364243
11/2019,10509.933797390626
12/2019,10570.348111269726
01/2020,10704.396105991711
02/2020,10775.500085115566
03/2020,10533.162240093307
04/2020,10739.085995468879
05/2020,10785.303011630685
06/2020,10880.223879247125
07/2020,11226.324056741722
08/2020,11208.272215754785
09/2020,11167.024134502528
10/2020,11176.774571267664
11/2020,11379.06157238694
12/2020,11530.960672965013
01/2021,11428.447034464207
02/2021,11230.775625649225
03/2021,11013.79626400132
04/2021,11152.01668585086
05/2021,11255.822763328788
06/2021,11155.581726287402
07/2021,11303.134828669417
08/2021,11255.188264283292
09/2021,11054.256353485714
10/2021,11026.6157851342
11/2021,10993.443503234495
12/2021,10977.18038602025
01/2022,10751.30273758354
02/2022,10622.620815905888
03/2022,10298.24822276467
04/2022,9733.165687184373
05/2022,9758.92206943186
06/2022,9444.967624698733
07/2022,9644.970683616888
08/2022,9263.563579791495
09/2022,8786.830626430658
10/2022,8725.668010594327
11/2022,9135.579732657821
12/2022,9184.221051766206
01/2023,9484.964172038337
02/2023,9168.854639785399
03/2023,9458.023855896681
04/2023,9498.970969879378
05/2023,9312.496724989294
06/2023,9310.990137184739
07/2023,9374.692251495844
08/2023,9245.664917197704
09/2023,8974.801388447338
10/2023,8866.7789742813
11/2023,9313.156452499432
12/2023,9699.448121660193
01/2024,9564.803704764057
02/2024,9443.802342523368
03/2024,9495.006693670175
04/2024,9254.592615806609
