Data,LU0290358224
11/2005,10000
12/2005,10149.120364478951
01/2006,10045.01836230525
02/2006,10052.545631385703
03/2006,9825.8440652565
04/2006,9733.622587844076
05/2006,9780.705700699958
06/2006,9803.80075154152
07/2006,9916.819010874427
08/2006,10056.686476079294
09/2006,10050.260035098647
10/2006,10084.361247783672
11/2006,10148.618821153064
12/2006,9959.380820258319
01/2007,9876.533031461919
02/2007,9970.67942676909
03/2007,9885.190146882751
04/2007,9882.588556504745
05/2007,9778.633724806756
06/2007,9703.53866638167
07/2007,9868.668208878524
08/2007,9932.692123963807
09/2007,9954.930119086413
10/2007,10084.091516323308
11/2007,10186.65502313884
12/2007,10129.717435252982
01/2008,10411.254014554617
02/2008,10513.812359827774
03/2008,10432.044441936472
04/2008,10384.446966219339
05/2008,10393.086780252861
06/2008,10390.610858009455
07/2008,10460.67981671898
08/2008,10547.057908094353
09/2008,10453.45088652534
10/2008,9868.442408900644
11/2008,10010.478748126496
12/2008,10498.5010063749
01/2009,10445.42082161723
02/2009,10306.521613413706
03/2009,10565.618062915359
04/2009,10749.430500865035
05/2009,10833.936255002813
06/2009,10897.943724626763
07/2009,11052.588530919922
08/2009,11193.862557957853
09/2009,11319.53405762233
10/2009,11216.553711932183
11/2009,11345.956501160585
12/2009,11328.586910278982
01/2010,11221.043529108854
02/2010,11259.166753703606
03/2010,11512.417609622076
04/2010,11554.140489918327
05/2010,11627.502780460622
06/2010,11492.900392332083
07/2010,11610.175102864512
08/2010,11878.877861760437
09/2010,11740.252079373859
10/2010,11761.979761330844
11/2010,11340.395274026885
12/2010,11416.847358614232
01/2011,11454.965047108093
02/2011,11521.258865028063
03/2011,11546.175256830173
04/2011,11652.908219188183
05/2011,11784.634626346591
06/2011,11756.3923809119
07/2011,11610.484723726231
08/2011,11577.80807168343
09/2011,11533.819374607925
10/2011,11243.638186974478
11/2011,10691.626066319412
12/2011,11286.69919410064
01/2012,11548.386631164594
02/2012,12021.258574853613
03/2012,11981.535941964088
04/2012,11874.907584577413
05/2012,11899.227319370919
06/2012,11824.582501908984
07/2012,12232.080530190531
08/2012,12273.88692084289
09/2012,12307.560408100733
10/2012,12237.426132522927
11/2012,12388.286757315193
12/2012,12499.272912736227
01/2013,12314.390776528575
02/2013,12298.61838236317
03/2013,12370.489130922078
04/2013,12549.349179158193
05/2013,12382.40061163488
06/2013,11991.104695507913
07/2013,12143.911178753044
08/2013,11978.50459155146
09/2013,12045.875897690803
10/2013,12164.027047958978
11/2013,12099.008927939056
12/2013,11987.733986482328
01/2014,12115.328010165938
02/2014,12109.812488823738
03/2014,12158.186855708907
04/2014,12270.099894883799
05/2014,12408.786198959828
06/2014,12500.702079809376
07/2014,12591.939437890715
08/2014,12740.33970675602
09/2014,12658.851929307828
10/2014,12628.310445291385
11/2014,12667.981109035063
12/2014,12594.764490745796
01/2015,12896.572766537505
02/2015,13007.210118989893
03/2015,13159.27203566153
04/2015,13105.420360775519
05/2015,12821.698570951312
06/2015,12579.749070241643
07/2015,12784.790498921695
08/2015,12490.02349154414
