Data,LU1681040223
12/1986,10000
01/1987,10052.877379010328
02/1987,10358.555803225046
03/1987,10683.170137510562
04/1987,10962.846753628786
05/1987,11122.880200414455
06/1987,11500.215624749271
07/1987,12079.81718829462
08/1987,11844.421342036032
09/1987,12119.643641780427
10/1987,9236.915668589367
11/1987,8383.100588274478
12/1987,8620.701096884844
01/1988,8736.10566122009
02/1988,9156.7441288372
03/1988,9250.329445220628
04/1988,9563.615859336276
05/1988,9648.9753349661
06/1988,10062.450199528646
07/1988,10332.092817973618
08/1988,9933.363366729187
09/1988,10455.038631641213
10/1988,10775.99781516346
11/1988,10584.68699902911
12/1988,10791.731293656265
01/1989,11774.87325324025
02/1989,11393.884051133417
03/1989,11863.421896240794
04/1989,12144.620604402866
05/1989,12299.8355839363
06/1989,12503.73232850168
07/1989,13362.596433218598
08/1989,13857.207020056523
09/1989,13649.475688852317
10/1989,12616.615534604492
11/1989,13098.937060433436
12/1989,13783.969951311514
01/1990,13531.751831883892
02/1990,13221.475549210067
03/1990,13472.269746107137
04/1990,13055.32245981307
05/1990,14088.492720000851
06/1990,14309.320013734563
07/1990,14335.543679959126
08/1990,12727.347797151935
09/1990,11274.97482251407
10/1990,11759.39027522543
11/1990,11758.976468897148
12/1990,11654.620243637217
01/1991,11794.590073250574
02/1991,13154.461775347118
03/1991,13709.755270684194
04/1991,13818.32662988878
05/1991,14180.462021275976
06/1991,13714.374619528528
07/1991,14155.978156533716
08/1991,14401.945052295443
09/1991,14256.88424799025
10/1991,13997.294179816878
11/1991,13403.550820531074
12/1991,13472.95761911219
01/1992,14158.057514044041
02/1992,14418.618982889686
03/1992,14017.772283556
04/1992,14911.223327826323
05/1992,15233.494936001896
06/1992,14345.33808958834
07/1992,13487.069649578836
08/1992,12896.8967600858
09/1992,13192.355191345885
10/1992,13225.358615984063
11/1992,13758.79264650777
12/1992,14222.125470067698
01/1993,14222.681914929468
02/1993,14857.926902325178
03/1993,15328.957671222908
04/1993,15274.230953269172
05/1993,15568.983556805739
06/1993,16246.657331390794
07/1993,17290.96138490864
08/1993,18077.00754901026
09/1993,17629.658300120427
10/1993,18596.739075563048
11/1993,18432.799312747095
12/1993,19974.15729565169
01/1994,20913.617041229776
02/1994,19855.40278465519
03/1994,19014.938240789823
04/1994,19644.128054493507
05/1994,18730.153298614267
06/1994,18072.687221420663
07/1994,19042.419411370694
08/1994,19553.20813857484
09/1994,18431.95287045435
10/1994,18736.20853194145
11/1994,18756.186649351865
12/1994,18658.21177701374
01/1995,18201.119157980967
02/1995,18215.807611209577
03/1995,18184.941684148544
04/1995,18838.564961254255
05/1995,19595.12111402117
06/1995,19501.122716779137
07/1995,20324.300721475134
08/1995,20575.607045216882
09/1995,20770.62048575599
10/1995,20675.161283564754
11/1995,21207.304622240372
12/1995,21826.25441099229
01/1996,22673.770973283637
02/1996,22753.296630168526
03/1996,23064.15568857688
04/1996,23869.659726397513
05/1996,23977.044985811524
06/1996,24092.417989399117
07/1996,23178.622353108072
08/1996,23904.78106305848
09/1996,24913.985242819166
10/1996,25178.772518125486
11/1996,26613.59188272634
12/1996,27186.55933073761
01/1997,28967.855374304778
02/1997,30081.04775814341
03/1997,30679.94542597772
04/1997,31494.899078782066
05/1997,32596.546780710374
06/1997,34585.24010900853
07/1997,37851.52091134527
08/1997,35353.891358918976
09/1997,37977.5220965548
10/1997,35172.555219243986
11/1997,36394.01187071372
12/1997,38313.71040470535
01/1998,40496.78501972373
02/1998,43233.679945447315
03/1998,46947.94066768916
04/1998,47102.12629122233
05/1998,48232.81279953656
06/1998,49058.10641117409
07/1998,49480.95520061362
08/1998,42899.065909139936
09/1998,39035.44315543674
10/1998,41666.740002484206
11/1998,44954.80322641063
12/1998,46306.85849297972
01/1999,47804.88536522761
02/1999,48103.72124604344
03/1999,49425.44065992028
04/1999,52055.55775955385
05/1999,50364.119246200185
06/1999,51883.03211239694
07/1999,50519.178094360475
08/1999,51858.15797082583
