Data,LU1829220133
12/1987,10000
01/1988,10358.462139605463
02/1988,11274.142732320088
03/1988,11464.088501977943
04/1988,11540.268871159711
05/1988,11423.030976299646
06/1988,11834.688293173302
07/1988,12660.53666569393
08/1988,12232.22606567597
09/1988,12664.230557086112
10/1988,13158.028035260166
11/1988,13058.920856668803
12/1988,13188.919187767735
01/1989,14203.931175103047
02/1989,14290.380397131265
03/1989,14301.729475708482
04/1989,14738.11396715696
05/1989,15003.461816262417
06/1989,15056.6897694363
07/1989,16022.329388151453
08/1989,15882.156298413182
09/1989,16608.343550596364
10/1989,15463.109286421703
11/1989,15835.99402631539
12/1989,15677.805102803972
01/1990,14514.07611410091
02/1990,13715.624265424196
03/1990,13089.578301256202
04/1990,12755.206198393333
05/1990,13853.471515987407
06/1990,13848.532729025055
07/1990,13561.848808637216
08/1990,11741.396596719183
09/1990,10527.742902324986
10/1990,11155.759380095054
11/1990,10747.714655262283
12/1990,11105.438606470709
01/1991,11540.67922493823
02/1991,12411.736608650706
03/1991,13127.93372351938
04/1991,13939.350165531027
05/1991,14458.527562716348
06/1991,14077.949015736604
07/1991,14762.53147286962
08/1991,14403.108490756442
09/1991,14357.042425816295
10/1991,14582.260302287881
11/1991,13427.362239544502
12/1991,13961.436305291352
01/1992,13844.382817731286
02/1992,13931.104308929604
03/1992,13661.591373578824
04/1992,13714.810884663899
05/1992,13963.133673351724
06/1992,13074.677626249566
07/1992,12487.589983912341
08/1992,12440.96252646519
09/1992,12615.24558420397
10/1992,12813.885436229506
11/1992,13875.79564653988
12/1992,13992.787216202729
01/1993,14311.29695073738
02/1993,15007.463130332877
03/1993,15942.36198184678
04/1993,16093.39707473652
05/1993,16506.03584308958
06/1993,16871.315960887503
07/1993,17945.253868409145
08/1993,18933.09155707181
09/1993,17868.409176994897
10/1993,18606.84894727313
11/1993,18106.36826100891
12/1993,19070.421971560918
01/1994,20603.710674658036
02/1994,20220.058561590322
03/1994,18904.706694050048
04/1994,19468.029605966884
05/1994,19154.62348020702
06/1994,18744.88802433156
07/1994,18562.250387443673
08/1994,19238.56397331396
09/1994,18578.27295773499
10/1994,18683.297115672198
11/1994,18130.66183257098
12/1994,18559.220066778445
01/1995,17803.01518148153
02/1995,17789.530029931713
03/1995,17874.771488872913
04/1995,18163.781995963513
05/1995,18641.23599954128
06/1995,18482.798719898496
07/1995,19144.9636846574
08/1995,19285.58133456354
09/1995,20063.1632870571
10/1995,19413.404814281235
11/1995,20060.08236850216
12/1995,20983.8697750639
01/1996,21702.89132191565
02/1996,21910.343457597774
03/1996,22225.226670401724
04/1996,22953.708624282775
05/1996,23247.563093240817
06/1996,23185.067851899115
07/1996,21971.29492729094
08/1996,22032.384236594527
09/1996,23035.732449094357
10/1996,23191.15814188415
11/1996,24108.717690429556
