Data,LU0322250985
02/1991,10000
03/1991,10323.268019176132
04/1991,10117.249726728805
05/1991,10591.796445281028
06/1991,10063.050012600366
07/1991,10290.68958432897
08/1991,10931.351144578404
09/1991,11025.263542661392
10/1991,10883.194545165801
11/1991,10200.00095115013
12/1991,10350.463913379872
01/1992,10995.351155082304
02/1992,11628.467981676662
03/1992,11390.100751306496
04/1992,11914.985361403878
05/1992,11941.707841258009
06/1992,11339.533840467728
07/1992,10608.940297631701
08/1992,10185.21358636218
09/1992,10496.965395599625
10/1992,10529.43967738689
11/1992,10707.109735974695
12/1992,11227.621991179905
01/1993,10712.903779137965
02/1993,11992.494321344448
03/1993,12282.221951762453
04/1993,11728.524691711644
05/1993,11435.821100292455
06/1993,12157.663967807768
07/1993,12998.957010617409
08/1993,13810.772838135554
09/1993,13173.750208798516
10/1993,13590.993470888941
11/1993,13145.022585129229
12/1993,14127.928423049449
01/1994,14541.812006368249
02/1994,13940.358483379257
03/1994,12968.9628844055
04/1994,13497.788192337237
05/1994,12684.992028960316
06/1994,12018.41361332765
07/1994,13312.032412579092
08/1994,13271.896540707017
09/1994,12052.101138184466
10/1994,12219.705985638604
11/1994,12674.091445355829
12/1994,12063.857789903623
01/1995,11532.334048930617
02/1995,11396.162877186762
03/1995,11927.304941507484
04/1995,12312.373856990962
05/1995,12536.708062044316
06/1995,12210.36498756311
07/1995,12702.968965860638
08/1995,12458.10253319157
09/1995,11827.507628729114
10/1995,11995.067640937477
11/1995,12093.463468499047
12/1995,12380.646790896224
01/1996,13367.69761794911
02/1996,13166.010903489972
03/1996,13520.961166424491
04/1996,14207.84119578373
05/1996,14036.545844506727
06/1996,14375.653556258729
07/1996,13585.996194672403
08/1996,13411.55039732792
09/1996,14513.227630071331
10/1996,14563.458426540436
11/1996,15759.39541040525
12/1996,15765.857633575259
01/1997,17133.611618970564
02/1997,17751.31660515825
03/1997,18082.736574885355
04/1997,17979.143400454857
05/1997,17694.82833519101
06/1997,19863.097736424814
07/1997,21467.199307977276
08/1997,19333.471112937834
09/1997,20989.568750204384
10/1997,19109.638128820214
11/1997,19942.856089659104
12/1997,20920.424256905684
01/1998,22127.383197323026
02/1998,23867.12232737461
03/1998,27029.155247018858
04/1998,27076.276728881083
05/1998,28355.909248301265
06/1998,29805.312763362454
07/1998,29675.84669752497
08/1998,25937.952363323693
09/1998,22709.750214692176
10/1998,25013.75771794172
11/1998,27285.110714289684
12/1998,27991.9323908433
01/1999,30183.827796729598
02/1999,29051.899211894495
03/1999,29795.03986620869
04/1999,31287.840825154395
05/1999,31060.465271750836
06/1999,32710.408433005898
07/1999,31691.534345003332
08/1999,33184.363876045616
09/1999,33194.97226084949
10/1999,35338.137332139086
11/1999,38606.81618971041
12/1999,43064.552638975234
01/2000,40899.862670823444
02/2000,44732.30565545818
03/2000,45415.51780933721
04/2000,46441.99425801932
05/2000,46750.09425351733
06/2000,47170.23820940294
07/2000,47926.118775682364
08/2000,48525.58847198624
09/2000,45896.051493102386
10/2000,46847.771142473364
11/2000,43401.239828192665
12/2000,43387.994457536945
01/2001,43908.391619763366
02/2001,39282.25777844755
03/2001,37910.76392274543
04/2001,41267.67816845073
05/2001,40400.71331975235
06/2001,38983.95431686846
07/2001,37961.13562741276
08/2001,34997.59177714679
09/2001,30436.657883272317
10/2001,32388.35963456841
11/2001,33388.40128067418
12/2001,34496.96960422194
01/2002,33277.62960738681
02/2002,33280.72383955546
03/2002,34958.371639229714
04/2002,33379.062342357916
05/2002,32411.377236658893
06/2002,29778.282542193367
07/2002,26139.885670799602
08/2002,25759.347984025673
09/2002,21249.768026991285
10/2002,24096.8632189525
11/2002,25443.839707595358
12/2002,23435.755191681033
01/2003,22467.775609384153
02/2003,21058.444552066696
03/2003,20023.296494704944
04/2003,22701.657564071484
05/2003,23365.94401992916
06/2003,24324.405493396815
07/2003,25315.34283779642
08/2003,26108.793194237824
09/2003,24713.38119636915
10/2003,26587.119219526536
11/2003,26989.27791801697
12/2003,28037.95213668215
01/2004,28671.52138235805
02/2004,29352.36426206008
03/2004,28562.152423841504
04/2004,28990.215589782172
05/2004,29612.781356699274
06/2004,30357.91885438092
07/2004,29654.398698468347
08/2004,29220.00342336527
09/2004,29593.394566897598
10/2004,30126.66652590124
11/2004,30598.39827867627
12/2004,31171.504078852613
01/2005,31923.800419347437
02/2005,32844.034315142475
03/2005,33169.87738799545
04/2005,31963.390261263045
05/2005,34203.88525578201
06/2005,35274.09284606997
07/2005,37125.28171791366
08/2005,36682.30714942488
09/2005,38349.36977376085
10/2005,36979.31163728854
11/2005,38147.45355404841
12/2005,39385.37152068823
01/2006,41323.0622387545
02/2006,41754.247433089986
03/2006,43587.66529915601
04/2006,43309.416250834525
05/2006,41938.38104479932
06/2006,42484.41283956024
07/2006,42861.28506573398
08/2006,44185.58993587932
09/2006,44916.97145283596
