Data,LU0908501132
12/1986,10000
01/1987,9740.893297960412
02/1987,9546.16194936094
03/1987,9834.574873411162
04/1987,9932.200204451285
05/1987,9676.543866309888
06/1987,9961.513060940362
07/1987,10510.524910333166
08/1987,10507.654865972003
09/1987,10355.83640482902
10/1987,8110.978815875131
11/1987,7409.863326764492
12/1987,7253.7427261662215
01/1988,7073.950214274883
02/1988,7850.758376880118
03/1988,7837.892608195248
04/1988,7966.017892732556
05/1988,8073.826989709344
06/1988,8604.543684040997
07/1988,8814.926374726574
08/1988,8633.986403775389
09/1988,9136.389628812178
10/1988,9502.304485827626
11/1988,9347.28700075559
12/1988,9662.41420166594
01/1989,10007.943334132511
02/1989,9702.995412610831
03/1989,10085.679688035765
04/1989,10414.217247300252
05/1989,10697.633858038713
06/1989,11027.225455229836
07/1989,11543.85317475505
08/1989,12130.28906719797
09/1989,12238.883653673838
10/1989,11497.887398736617
11/1989,11998.59443410017
12/1989,12750.482411113011
01/1990,12400.50294226331
02/1990,12104.63679517371
03/1990,12784.295536352742
04/1990,12645.00631873385
05/1990,13042.980035382876
06/1990,13063.617746013899
07/1990,13104.52413755939
08/1990,11274.959569544082
09/1990,9809.334081687954
10/1990,10327.827872789634
11/1990,10121.186770058794
12/1990,9958.477246819955
01/1991,10013.058599392896
02/1991,11160.683584845397
03/1991,11470.708154593147
04/1991,11599.479853989478
05/1991,12074.892872063803
06/1991,11622.88530248363
07/1991,11633.461062752764
08/1991,11799.328414135383
09/1991,11681.61454730289
10/1991,11490.777768362646
11/1991,11214.454819193857
12/1991,11249.80210275646
01/1992,11889.259603947308
02/1992,12317.15986729546
03/1992,12117.34206981815
04/1992,12365.213392266825
05/1992,12620.929113205655
06/1992,12049.99051661489
07/1992,11308.18225748236
08/1992,10858.838770962102
09/1992,10985.268482649799
10/1992,11205.007677634781
11/1992,11496.678153750741
12/1992,11677.01330167015
01/1993,11930.400209007159
02/1993,12849.243265599875
03/1993,13067.687360981334
04/1993,12890.456223578312
05/1993,13042.559982313309
06/1993,13592.497519725244
07/1993,14577.287122986494
08/1993,15523.758169202316
09/1993,15099.222010070656
10/1993,15811.840699452623
11/1993,15392.954529089333
12/1993,16705.4179558773
01/1994,17240.320027632173
02/1994,16636.066029608202
03/1994,16366.627004909546
04/1994,17065.446399616165
05/1994,16313.050122736387
06/1994,15579.836312653697
07/1994,16630.086343380714
08/1994,16839.111943187618
09/1994,15772.491009077905
