Data,LU0779800910
06/2012,10000
07/2012,9493.252811218288
08/2012,9004.874560401211
09/2012,9467.40313425879
10/2012,9378.753031490534
11/2012,8912.262845024508
12/2012,10499.81585175789
01/2013,11196.50480223028
02/2013,11130.494169831996
03/2013,10414.933652794776
04/2013,10275.946523842544
05/2013,11016.100999017499
06/2013,9377.114811003508
07/2013,9434.67923480092
08/2013,9976.836757439225
09/2013,10394.790162239653
10/2013,10281.132655441033
11/2013,10557.469886451847
12/2013,10154.11714031461
01/2014,9587.04972527352
02/2014,9328.537258641698
03/2014,9090.014160919987
04/2014,9077.375702508072
05/2014,9119.71947397058
06/2014,9286.695387664131
07/2014,10238.830736235652
08/2014,10239.082966447178
09/2014,10739.75306066931
10/2014,11046.223351868402
11/2014,12294.751982990412
12/2014,15326.592144016207
01/2015,14773.646330326581
02/2015,15314.07099450488
03/2015,17550.74078460772
04/2015,20582.128539643116
05/2015,20998.71704129886
06/2015,19453.517077876808
07/2015,16683.74316946011
08/2015,14324.238079685327
09/2015,13679.25622022717
10/2015,15160.042169995591
11/2015,15124.421353787786
12/2015,15582.073632519649
01/2016,12144.333348119946
02/2016,11911.061892390566
03/2016,13484.40097382211
04/2016,13200.154184262898
05/2016,13061.296033869367
06/2016,12952.731844273774
07/2016,13256.117675542991
08/2016,13728.317736054556
09/2016,13445.141493888033
10/2016,13578.76008817401
11/2016,14153.142691429111
12/2016,13113.817428720138
01/2017,13552.162063428226
02/2017,13832.543187875377
03/2017,13797.276602126754
04/2017,13717.561093102182
05/2017,14102.877909009141
06/2017,14985.731212737852
07/2017,15498.005454188098
08/2017,16177.527551946636
09/2017,16071.171285867375
10/2017,16880.490819057362
11/2017,16923.54809244065
12/2017,17137.732886078862
01/2018,18937.797575989727
02/2018,17728.583525424754
03/2018,17260.95181810238
04/2018,16506.596105761975
05/2018,16574.076566508305
06/2018,14893.780837231001
07/2018,14570.799517249885
08/2018,13823.853543869864
09/2018,14152.052655868743
10/2018,12821.815142676027
11/2018,12940.19201317935
12/2018,12437.468691582648
01/2019,13519.250521280957
02/2019,15530.848483913534
03/2019,16292.262805152644
04/2019,16420.87881544796
05/2019,14912.662742585799
06/2019,15904.03998414676
07/2019,15995.196733475103
08/2019,15278.91945023049
09/2019,15406.807528519586
10/2019,15880.52166255741
11/2019,15656.515278686718
12/2019,16895.519772208463
01/2020,16600.921532841632
02/2020,16158.84279893899
03/2020,14925.367269584003
04/2020,15935.885408051898
05/2020,15562.638138337303
06/2020,17055.374837542022
07/2020,19570.27114639767
08/2020,20567.109820534002
09/2020,19638.295300996917
10/2020,20456.740410440543
11/2020,21938.656784005907
12/2020,23245.729221630765
01/2021,24138.26285734429
02/2021,24038.404400468044
03/2021,22410.01965402796
04/2021,23070.216892952634
05/2021,24333.284216122527
06/2021,23700.31226158952
07/2021,21917.931826498225
08/2021,21931.14421441069
09/2021,22194.892098602017
10/2021,22657.61643986445
11/2021,22357.223831101637
12/2021,22844.250817524124
01/2022,21135.424704827972
02/2022,21376.532814324455
03/2022,19595.260522003227
04/2022,17920.083518673186
05/2022,18112.262332697737
06/2022,19868.000955539108
07/2022,18470.32097222812
08/2022,17681.108655351123
09/2022,16034.39469255356
10/2022,14404.742117304788
11/2022,16104.468814832977
12/2022,16660.983919659782
01/2023,18409.09680340393
02/2023,17539.6075312779
03/2023,17643.212770195965
04/2023,17412.07234517703
05/2023,16008.799577988224
06/2023,15986.093792470145
07/2023,17069.224770168854
08/2023,15718.053526882417
09/2023,15372.587438479075
10/2023,14859.812675512916
11/2023,14931.608152032344
12/2023,14733.39307637933
01/2024,13625.516887700236
02/2024,14870.363631607632
03/2024,14815.507009451107
04/2024,15141.777357636403
