Data,LU2037748345
01/2013,10000
02/2013,10466.084943639291
03/2013,10999.316057407268
04/2013,10935.755023379372
05/2013,11420.27496254022
06/2013,11068.102903586816
07/2013,11459.84105949987
08/2013,11459.512767104097
09/2013,12043.760466953712
10/2013,12448.936256931755
11/2013,12696.271696049353
12/2013,12756.797641272868
01/2014,12651.744894331896
02/2014,13065.299599600943
03/2014,12963.223395217656
04/2014,12756.954740412251
05/2014,13275.337137103783
06/2014,13478.845345447513
07/2014,13594.09833685902
08/2014,14024.67995394701
09/2014,13966.536698183209
10/2014,14488.822536260252
11/2014,14666.669798340035
12/2014,15078.43938658438
01/2015,16221.846588716335
02/2015,17286.64358267832
03/2015,18500.73021718866
04/2015,18444.38448454902
05/2015,19359.825886851828
06/2015,18734.145651796684
07/2015,18459.182920515912
08/2015,16762.447294760208
09/2015,16320.641328142867
10/2015,17893.4965988135
11/2015,18790.529413025717
12/2015,18109.295437075998
01/2016,16606.447064498767
02/2016,16695.233917154153
03/2016,17439.19042559836
04/2016,17646.145755569745
05/2016,17976.386201207104
06/2016,18058.696884541743
07/2016,19083.877548952034
08/2016,19221.500161593896
09/2016,19251.680713521528
10/2016,19136.748848813073
11/2016,19610.033092160917
12/2016,19630.13708408232
01/2017,19968.956775039096
02/2017,20869.413628137125
03/2017,21369.43232449986
04/2017,21763.008358306495
05/2017,21724.923300303897
06/2017,21582.750321411197
07/2017,21217.634942153614
08/2017,21311.52964898489
09/2017,21842.23792830559
10/2017,22317.178888959246
11/2017,22078.993217394564
12/2017,22259.62168327635
01/2018,22703.348348823685
02/2018,22494.927790983944
03/2018,21852.49221243202
04/2018,22126.887107972972
05/2018,23072.20189267806
06/2018,22823.397665818182
07/2018,22947.126390355905
08/2018,23362.088654009825
09/2018,23357.24911154101
10/2018,21863.16001777952
11/2018,22548.393153228462
12/2018,20573.110325626527
01/2019,22682.10248541294
02/2019,23935.275093672502
03/2019,24612.21528744083
04/2019,25350.831575845234
05/2019,23949.77711942175
06/2019,24999.28374478624
07/2019,25628.86028651062
08/2019,24956.160599523435
09/2019,25362.0631862281
10/2019,25196.32513243417
11/2019,26239.027916973537
12/2019,26921.384142224004
01/2020,26895.84455443633
02/2020,25084.39970658598
03/2020,20873.9267563771
04/2020,23303.44085490775
05/2020,24716.79558963306
06/2020,25543.58581968319
07/2020,25452.759208601197
08/2020,26855.45521832457
09/2020,26384.901530937223
10/2020,26488.931615309873
11/2020,29171.64088241257
12/2020,29816.46283664715
01/2021,30594.085119603176
02/2021,31366.362405554926
03/2021,32259.547304026637
04/2021,31878.34923701943
05/2021,31397.605498675955
06/2021,33123.08978696061
07/2021,31656.888814276725
08/2021,32478.314179850473
09/2021,31806.457238409046
10/2021,32296.262208785705
11/2021,31707.839427584517
12/2021,32530.23393773246
01/2022,30367.091456176422
02/2022,29665.612236982608
03/2022,29549.684138157183
04/2022,28702.610620050127
05/2022,28469.09375538776
06/2022,27741.706444961477
07/2022,28763.214261117428
08/2022,28235.788080612714
09/2022,26201.670867641296
10/2022,26858.72957173722
11/2022,28330.723627478113
12/2022,26697.14243810905
01/2023,28810.07501899743
02/2023,28649.05265952427
03/2023,28165.480038935457
04/2023,27421.820714532994
05/2023,27111.768909948023
06/2023,28068.983192159838
07/2023,29151.83410321984
08/2023,27693.551512561637
09/2023,26996.700570140285
10/2023,25194.671413216907
11/2023,26388.54657461381
12/2023,27087.426366121566
01/2024,26094.088105564795
02/2024,27839.77376876675
03/2024,28313.92068242186
04/2024,28233.052729399355
