Data,LU0274212538
12/1997,10000
01/1998,11287.500549145667
02/1998,11691.587452780523
03/1998,14149.525780189759
04/1998,13417.47711269475
05/1998,14128.455953368153
06/1998,13799.305229496942
07/1998,15184.871155191391
08/1998,13066.576533288588
09/1998,11548.255340721282
10/1998,12287.715639249585
11/1998,13771.978027293313
12/1998,14667.11986714699
01/1999,14771.135539716728
02/1999,15037.584978334684
03/1999,15987.565818751682
04/1999,16025.417420639526
05/1999,15457.611692865788
06/1999,15367.109568915062
07/1999,14299.963190220102
08/1999,14784.103733083844
09/1999,14810.258625651713
10/1999,14368.827360597295
11/1999,15251.410887408343
12/1999,17879.65577332788
01/2000,17396.010822287448
02/2000,20334.559599404158
03/2000,19034.718022936027
04/2000,18850.1513686492
05/2000,19188.08138627848
06/2000,19806.832170412847
07/2000,19791.954344358164
08/2000,20568.045253793083
09/2000,19402.04397663351
10/2000,20269.097059785625
11/2000,19766.20168254833
12/2000,18639.950986876756
01/2001,19234.94776715204
02/2001,17081.803776184806
03/2001,16634.711682167184
04/2001,17596.190150933064
05/2001,16814.51341444899
06/2001,16175.780710417386
07/2001,15821.399517587755
08/2001,15010.100902926
09/2001,12562.199910395677
10/2001,13249.265276193577
11/2001,13807.480888723032
12/2001,13990.83066862707
01/2002,13924.0930428143
02/2002,13768.480826683777
03/2002,14578.838883047243
04/2002,14099.273020309582
05/2002,13222.130761054796
06/2002,12465.843728404765
07/2002,11221.566896293372
08/2002,11334.163854823651
09/2002,9435.070084893501
10/2002,10442.169294907648
11/2002,11490.184344298701
12/2002,10466.487566298707
01/2003,10030.434382426565
02/2003,10360.796501899433
03/2003,9612.873446443586
04/2003,10642.041696284361
05/2003,11244.599786753084
06/2003,11288.92250102979
07/2003,11503.107957788952
08/2003,11552.412478579878
09/2003,11261.12552369797
10/2003,11879.058084199954
11/2003,12417.212236661333
12/2003,12290.923317288094
01/2004,12693.310892686672
02/2004,12774.079144736248
03/2004,12400.914277906617
04/2004,12815.535974449951
05/2004,12770.56557754387
06/2004,13277.209044231025
07/2004,13011.987554853797
08/2004,12713.585617524439
09/2004,13126.629647518235
10/2004,13542.24474105824
11/2004,13985.294145804923
12/2004,14590.069279727997
01/2005,14790.039981305787
