Data,LU0514695187
12/1992,10000
01/1993,9981.06866501854
02/1993,10475.603052892133
03/1993,8894.049010103003
04/1993,8029.274355915781
05/1993,8459.25023095465
06/1993,8805.559310704397
07/1993,9732.641644167114
08/1993,11127.679737309007
09/1993,11149.48966955626
10/1993,11086.073184826751
11/1993,13824.965786803128
12/1993,14650.863963689104
01/1994,17304.82881565493
02/1994,18425.796606299275
03/1994,16023.324431931094
04/1994,15689.244399285175
05/1994,15530.985866478039
06/1994,16040.857644802634
07/1994,15997.536751187326
08/1994,17294.13885276557
09/1994,16143.712481862485
10/1994,15679.30496687913
11/1994,15369.698120817036
12/1994,14879.03388970064
01/1995,13663.020496489573
02/1995,12790.811889064747
03/1995,11822.109957927192
04/1995,11002.344885772909
05/1995,11620.268971884476
06/1995,11139.677851845725
07/1995,11462.600493076845
08/1995,11377.251405769577
09/1995,11185.388080163993
10/1995,10716.547568182476
11/1995,9172.804869477957
12/1995,9693.121648434853
01/1996,8861.723325443232
02/1996,10879.579761660027
03/1996,10977.997776652697
04/1996,12437.508435410215
05/1996,12108.94771256656
06/1996,12500.603521311728
07/1996,11287.096222863482
08/1996,10953.930304314477
09/1996,10151.289672120138
10/1996,9955.384300520374
11/1996,8953.56702124075
12/1996,9661.319349945765
01/1997,10813.962072823217
02/1997,12057.38915381046
03/1997,11204.474214586668
04/1997,12687.16619015104
05/1997,12482.285209973083
06/1997,14558.977880998296
07/1997,15205.13330534327
08/1997,13934.766333232757
09/1997,13797.666959034073
10/1997,13077.616100493717
11/1997,11419.220010398392
12/1997,11924.25314259554
01/1998,10925.644006121942
02/1998,12043.26709946876
03/1998,12960.598804159783
04/1998,13133.599771469431
05/1998,11451.441060830355
06/1998,10092.414175084892
07/1998,10001.32406360679
08/1998,9122.648933499428
09/1998,9118.024722684271
10/1998,8112.299713752064
11/1998,8191.86210049756
12/1998,8814.332015759555
01/1999,10183.36098207188
02/1999,10163.012379258524
03/1999,12170.64355018971
04/1999,10796.389850622036
05/1999,12989.596517452885
06/1999,13683.356057451965
07/1999,14651.607144051735
08/1999,16186.941924983666
09/1999,16026.927362623119
10/1999,15184.721159036631
11/1999,16692.137788056254
12/1999,19188.568892387186
01/2000,21793.578948381302
02/2000,25975.482409819233
03/2000,23685.687137781333
04/2000,20976.811099668375
05/2000,18041.199849010387
06/2000,19425.7455269036
07/2000,17895.435453099995
08/2000,19385.29605903055
09/2000,17539.329390675917
10/2000,16690.32754243411
11/2000,17340.42908464993
12/2000,16088.738576786709
01/2001,17516.08451287589
02/2001,16949.913366654895
03/2001,14612.860115146392
04/2001,14202.813429821821
05/2001,15455.831026468664
06/2001,14647.470788082343
07/2001,13714.182636210837
08/2001,12919.463043237
09/2001,11146.557676899036
10/2001,12002.86736923581
11/2001,13438.417190368724
12/2001,13578.667012727396
01/2002,14091.21917404472
02/2002,14945.830725556863
03/2002,14727.0932563529
04/2002,13623.01850577667
05/2002,12243.143005848015
06/2002,11861.499388028074
07/2002,11233.20240833409
08/2002,11865.759592899965
09/2002,11251.305054020826
10/2002,11226.539289838556
11/2002,12308.864676989697
12/2002,12273.528449785836
01/2003,11401.783067161728
02/2003,11593.993952946828
03/2003,10611.214015401085
04/2003,9925.606726971848
05/2003,10100.938726619384
06/2003,11935.972391096557
07/2003,12868.065661557173
08/2003,15041.510619899076
09/2003,14909.025259806855
10/2003,16504.631304921175
11/2003,16373.672974977058
12/2003,18045.10913167934
01/2004,17947.28841125568
02/2004,17663.76137640402
03/2004,18354.634879120127
04/2004,18460.326283205068
05/2004,15221.203232230497
06/2004,15323.462609590359
07/2004,16566.375977708663
08/2004,16452.477354927527
09/2004,17411.567364405786
10/2004,17584.51959242975
11/2004,18896.2360524053
12/2004,19781.004538203393
01/2005,20294.152830140123
02/2005,20491.997733134285
03/2005,20252.146466372076
04/2005,19172.301354599174
05/2005,21915.407161726358
06/2005,24268.070381687336
07/2005,25618.307928386705
08/2005,25471.506677531008
09/2005,28310.684180778448
10/2005,25446.97456642682
11/2005,28544.96246409175
12/2005,31193.759026990832
01/2006,32646.88297443058
02/2006,34128.84671037284
03/2006,36797.42452086835
04/2006,36751.249237754026
05/2006,30709.436701150687
06/2006,31705.098876940054
07/2006,31581.31852497583
08/2006,34311.085383957994
09/2006,37546.75191992479
10/2006,39903.44691361857
11/2006,40549.50274029074
12/2006,41884.86305385084
01/2007,43643.269948207555
02/2007,39072.35209747732
03/2007,39953.027928234864
04/2007,43823.38243080106
05/2007,47369.39617589607
06/2007,47527.869268489165
07/2007,49715.9408937184
08/2007,48130.890014829114
09/2007,54316.225777035856
10/2007,62337.14078917272
11/2007,59753.55830410136
12/2007,64399.22598280552
01/2008,54571.061849404774
02/2008,52188.067528730884
03/2008,43680.4404885919
04/2008,49341.17960170054
05/2008,44404.741335893814
06/2008,35109.00916334926
07/2008,37812.53059141774
08/2008,39568.738469150994
09/2008,33241.25024391116
10/2008,26636.301743683587
11/2008,23833.81637411463
12/2008,23894.918584707815
01/2009,25410.769662368675
02/2009,23070.574196688238
03/2009,24568.797256771715
04/2009,29428.900648723724
05/2009,37855.94135116758
06/2009,36914.974357361054
07/2009,40173.650654003606
08/2009,39339.295369331434
09/2009,42538.85616500261
10/2009,40371.245195543415
11/2009,43092.223115613204
12/2009,46483.83261309382
01/2010,45380.054127098876
02/2010,47306.69321851349
03/2010,51997.99756874806
04/2010,53594.10566828006
05/2010,53318.67085577627
06/2010,55735.743954587466
07/2010,52843.59451516046
08/2010,53479.74483244775
09/2010,57742.63858105914
10/2010,57759.35724834489
11/2010,57518.9062292428
12/2010,60171.25009943821
01/2011,51014.538204094766
02/2011,49568.10239563433
03/2011,53596.09422643127
04/2011,50672.576397467885
05/2011,50102.07289251023
06/2011,50716.603222704834
07/2011,50193.89483158332
08/2011,43384.16866047973
09/2011,43374.16320709245
10/2011,45386.270016834904
11/2011,39768.85225259965
12/2011,38741.035065841046
01/2012,46000.424375361494
02/2012,47230.664189400384
03/2012,44976.119721634306
04/2012,43280.023213177155
05/2012,40735.96495132641
06/2012,43081.060575259915
07/2012,43940.414883210484
08/2012,43255.829199862696
09/2012,48332.98889925226
10/2012,46243.42575586498
11/2012,48306.14044112835
12/2012,47505.77017845522
01/2013,48545.59606860883
02/2013,46398.613579460296
03/2013,47610.26036354038
04/2013,48558.37741079482
05/2013,47336.71179085632
06/2013,43912.802668227625
07/2013,42038.548161166145
08/2013,37607.783177854006
09/2013,40219.72340530982
10/2013,43998.03581384141
11/2013,42571.44997487691
12/2013,43378.251254885865
01/2014,42553.267313966826
02/2014,43038.814843790795
03/2014,46843.55592978983
04/2014,46088.78167665986
05/2014,51375.02279652089
06/2014,53183.667529592836
07/2014,54917.69475769652
08/2014,57108.94906893506
09/2014,58970.84105851664
10/2014,61553.6480862163
11/2014,62705.82161676233
12/2014,60590.895212868905
01/2015,70202.03911870653
02/2015,71876.2921931708
03/2015,71935.44261721069
04/2015,64452.5285320488
05/2015,67716.12246173895
06/2015,66543.58440100728
07/2015,69054.46432670663
08/2015,61553.66297101116
09/2015,61861.819646221404
10/2015,63855.403837988255
11/2015,63283.54821200433
12/2015,62958.67952728028
01/2016,58409.4713270857
02/2016,54208.942935103354
03/2016,58589.17838577574
04/2016,58738.37214972595
05/2016,61141.59112976756
06/2016,62204.9806408455
07/2016,65631.51062315787
08/2016,66237.68794815753
09/2016,65419.26337282807
10/2016,66333.786501683
11/2016,63141.07995802054
12/2016,63614.81873614442
01/2017,65022.2913723112
02/2017,69847.94415035853
03/2017,73329.35345485607
04/2017,73064.08707418814
05/2017,72373.63241445378
06/2017,70560.02602358865
